,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13
122,0,0,1,2,2,5,5,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,1,4,0,0,0,0,2,1,2,4,0,0,-1,0,2,0,2,2,0,2,1,2,0,2,2,1
123,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,1,1,2,4,5,2,1,-1,0,1,0,2,0,1,1,1,1,2,0,1,2
124,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,3,6,0,-1,2,1,1,0,0,1,0,2,1,2,2,0,1
125,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,1,2,1,1,1,0,2,0,1,1,0,0,1
126,0,0,2,3,0,4,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,1,3,0,0,5,1,-1,1,1,1,0,0,2,0,1,1,0,2,1,2
127,0,0,2,3,0,4,6,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,1,1,3,0,0,4,1,-1,1,0,0,2,0,1,2,1,2,1,0,0,0
128,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,1,2,0,1,0,0,0,2,0,1,1,2,1
129,0,0,1,2,2,5,5,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,4,0,0,0,0,2,1,2,4,0,0,-1,1,0,0,0,1,1,0,2,0,1,0,0,0
130,0,0,1,2,2,5,5,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,4,0,0,0,0,2,1,2,4,0,0,-1,0,2,2,2,2,1,2,1,2,2,0,1,0
131,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,1,1,0,2,2,2,2,2,1,2,0,1,1
132,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,0,2,1,2,2,3,0,-1,2,1,2,2,1,1,1,0,0,1,0,1,1
133,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,3,6,0,14,0,0,0,1,2,0,0,0,1,0,1,1,1
134,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,3,6,0,-1,0,1,0,2,0,0,2,2,2,0,1,2,0
135,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,2,4,5,2,1,-1,2,1,2,0,0,0,1,1,2,0,1,2,0
136,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,1,2,2,2,0,0,0,2,0,2,2,1,0
137,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,0,1,2,0,0,1,0,2,1,1,2,0,2
138,0,0,2,0,3,1,6,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,3,0,0,5,1,19,2,0,2,1,2,1,1,1,0,2,2,1,0
139,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,1,0,1,1,1,0,2,1,2,1,1,2,0
140,0,0,2,3,0,4,6,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,1,1,3,0,0,4,1,18,2,0,0,2,2,0,1,0,1,2,0,0,2
141,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,0,2,1,2,2,3,0,-1,2,0,0,0,1,1,0,1,2,0,2,1,2
142,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,6,0,0,1,1,2,0,0,1,1,1,1,1,1
143,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,0,2,0,2,2,2,0,1,2,1,0,1,2
144,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,1,0,2,2,1,2,0,0,0,0,2,2,1
145,0,0,1,2,2,5,5,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,1,4,0,0,0,0,2,1,2,4,0,0,-1,1,2,2,1,2,2,0,2,0,2,2,2,1
146,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,1,1,2,4,5,2,1,-1,0,0,1,1,0,1,1,2,1,1,2,0,2
147,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,2,0,1,0,0,0,2,1,2,2,0,1,1
148,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,4,3,6,7,2,-1,2,2,1,2,2,2,2,1,2,2,0,0,0
149,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,1,1,2,4,5,2,1,-1,0,0,1,2,1,2,1,2,0,1,2,0,1
150,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,2,1,0,1,2,0,1,0,1,1,2,0,0,1
151,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,2,4,6,0,11,1,1,0,2,1,1,0,2,1,2,2,0,1
152,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,4,3,6,7,2,-1,2,2,0,0,2,1,2,0,0,2,1,1,1
153,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,4,3,6,7,2,3,1,2,1,2,0,1,1,0,0,2,2,0,1
154,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,2,2,1,1,0,1,0,1,2,2,2,2,1
155,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,1,1,2,4,5,2,1,-1,1,2,1,2,0,0,1,0,0,0,0,0,0
156,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,0,2,1,2,2,3,0,-1,1,1,1,1,1,0,0,1,0,0,0,0,0
157,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,7,0,0,0,2,1,5,3,6,0,-1,1,2,0,1,2,2,2,1,1,0,2,1,2
158,0,0,2,3,0,4,6,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,1,1,3,0,0,4,1,-1,0,2,0,0,0,0,0,2,1,0,0,0,1
159,0,0,2,3,0,4,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,1,3,0,0,5,1,-1,1,2,0,0,0,0,0,0,2,1,1,1,1
160,0,0,2,0,3,1,6,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,1,1,3,0,0,4,1,21,1,2,0,1,2,0,0,0,2,2,1,2,2
161,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,2,0,0,1,1,0,0,1,1,0,1,2,2
162,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,3,6,0,15,1,0,2,0,1,0,0,1,0,1,2,0,0
163,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,0,0,1,1,2,1,2,2,1,0,2,0,0
164,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,2,0,0,1,1,2,1,1,2,0,2,2,1,2
165,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,3,6,0,-1,1,2,1,0,0,2,2,0,2,2,1,1,2
166,0,0,2,3,0,4,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,1,1,3,0,0,5,1,-1,1,0,2,2,0,1,0,1,0,0,1,1,0
167,0,0,2,3,0,4,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,1,3,0,0,5,1,-1,1,1,0,2,0,2,1,0,2,2,2,2,2
168,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,3,6,0,-1,0,2,1,2,1,0,2,1,1,2,0,1,2
169,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,1,0,1,0,2,1,0,0,0,1,2,0,0
170,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,4,1,1,1,2,0,1,2,2,1,0,1,2,1
171,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,5,0,0,2,0,1,1,1,1,2,2,2,1,1
172,0,0,2,0,3,1,6,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,3,0,0,5,1,19,1,0,1,2,2,1,1,0,0,1,0,0,1
173,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,0,2,0,0,0,0,0,2,2,1,1,0,1
174,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,1,2,2,1,1,1,2,1,0,2,0,0,1
175,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,0,0,2,2,1,1,2,0,2,0,2,1,1
176,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,0,0,1,1,2,1,0,1,1,0,0,1,0
177,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,1,1,2,4,5,2,1,-1,1,2,1,2,2,0,2,0,1,1,1,0,0
178,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,2,4,5,5,1,22,1,2,2,0,2,1,0,1,0,2,0,1,0
179,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,2,4,0,0,11,0,1,1,2,1,2,2,1,2,1,0,1,1
180,0,0,2,3,0,4,6,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,3,7,0,0,1,1,3,0,0,4,1,-1,2,0,2,1,0,2,0,2,0,0,1,1,2
181,0,0,1,2,2,5,5,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,1,4,0,0,0,0,2,1,2,4,0,0,-1,2,0,0,1,2,0,1,1,1,0,1,0,2
182,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,0,0,2,2,1,0,0,2,2,0,2,0,0
183,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,4,3,6,7,2,3,0,2,1,2,0,2,1,2,1,1,1,0,0
184,0,0,1,2,2,5,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,0,2,1,2,2,3,0,-1,1,2,1,2,0,2,2,2,2,2,1,1,1
185,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,2,4,5,2,1,-1,1,0,2,0,1,1,2,0,2,1,2,0,1
186,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,0,0,0,2,0,2,1,0,2,0,2,1,1,2
187,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,3,6,0,17,2,2,2,0,2,0,0,1,2,1,0,2,2
188,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,6,2,2,1,1,1,0,0,1,1,2,2,0,1
189,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,2,4,6,0,14,2,1,1,1,1,0,1,0,0,1,0,1,1
190,0,0,1,2,2,5,5,3,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,0,2,1,2,4,0,0,-1,2,1,0,0,0,0,2,0,2,1,2,0,1
191,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,0,2,1,2,2,3,0,-1,1,2,0,2,0,1,2,0,1,1,0,0,0
192,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,2,4,0,0,11,0,0,2,2,0,0,1,0,0,1,1,1,0
193,0,0,1,2,2,5,5,3,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,0,2,1,2,4,0,0,-1,1,1,1,2,0,0,1,0,2,0,2,1,2
194,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,0,0,1,2,2,1,2,0,1,1,0,0,2
195,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,4,0,0,0,0,0,0,1,1,0,0,0,0,1
196,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,3,6,0,-1,2,1,1,2,1,2,0,1,0,2,2,1,0
197,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,0,2,1,2,2,3,0,-1,2,0,2,0,1,1,1,0,1,2,1,2,0
198,0,0,2,3,0,4,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,1,3,0,0,5,1,-1,1,1,1,0,0,1,2,1,0,1,2,1,0
199,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,1,1,2,4,5,2,1,-1,2,1,0,2,2,0,0,1,0,2,1,1,2
200,0,0,1,2,2,5,5,3,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,0,2,1,2,2,3,0,-1,2,0,2,2,2,0,1,0,0,0,0,2,1
201,0,0,2,3,0,4,6,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,1,1,3,0,0,4,1,-1,2,1,1,1,0,2,0,0,1,1,0,2,0
202,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,2,1,0,0,1,0,0,2,1,1,0,1,0
203,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,0,0,1,0,1,1,0,1,1,2,2,2,2
204,0,0,1,2,2,5,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,2,4,0,0,-1,2,2,2,0,1,2,2,1,1,1,0,0,2
205,0,0,1,2,2,5,5,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,0,2,1,2,4,0,0,8,0,1,1,1,2,1,2,0,1,1,0,0,0
206,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,0,0,2,0,0,1,1,2,0,2,0,1,2
207,0,0,2,3,0,4,4,5,-1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,1,3,0,0,5,1,-1,1,1,1,2,1,2,2,1,0,0,0,0,2
208,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,1,0,1,2,1,1,1,1,1,1,0,0,0
209,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,0,2,0,1,1,2,2,0,2,0,2,2,0
210,0,0,2,3,0,4,6,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,3,0,0,5,1,-1,0,2,0,0,1,1,0,0,2,0,2,1,2
211,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,4,3,6,7,2,-1,0,0,0,2,1,1,0,0,1,0,0,2,2
212,0,0,2,3,0,4,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,1,3,0,0,5,1,-1,2,0,0,2,1,2,1,2,1,2,0,2,0
213,0,0,2,0,0,1,6,6,1,1,1,1,1,1,1,1,1,0,1,1,3,2,1,2,7,0,0,1,1,3,0,0,4,1,-1,2,2,0,0,0,1,1,1,0,2,1,0,2
214,0,0,1,2,2,5,5,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,0,2,1,2,4,0,0,10,2,2,0,0,0,1,1,0,0,0,2,2,0
215,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,2,4,5,2,1,22,0,1,2,2,2,2,2,0,0,1,1,0,0
216,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,1,1,2,4,5,2,1,24,2,1,0,2,2,0,1,2,2,1,2,2,1
217,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,2,0,0,0,0,2,1,2,1,2,1,0,0
218,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,0,2,2,2,2,1,0,2,2,0,0,0,2
219,0,0,2,0,3,1,2,0,-1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,0,6,0,0,1,1,2,4,5,2,1,-1,0,1,2,2,0,1,2,0,2,0,2,0,2
220,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,3,6,0,-1,1,1,1,2,0,0,1,2,1,1,1,1,1
221,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,-1,2,0,0,2,0,0,2,1,1,1,0,0,2
222,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,7,1,1,0,2,1,2,1,1,2,1,1,0,1
223,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,2,4,5,2,1,22,1,1,0,2,2,1,1,2,0,1,1,0,2
224,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,2,3,0,-1,0,0,0,0,1,0,2,2,1,1,0,1,2
225,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,6,0,0,2,2,1,2,0,0,0,0,2,2,2
226,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,2,3,0,-1,1,2,1,2,0,2,0,1,0,1,2,1,2
227,0,0,1,2,2,5,5,7,-1,-1,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,0,2,1,2,4,0,0,-1,0,2,1,1,2,1,2,0,0,0,2,0,1
228,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,0,0,0,1,0,2,2,1,2,0,2,2,1,0
229,0,0,1,2,2,5,5,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,0,2,1,2,4,0,0,-1,0,1,1,1,2,0,0,0,2,1,0,2,0
230,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,1,0,0,1,0,0,1,0,1,1,0,2,0,2
231,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,2,4,5,2,1,-1,0,1,0,2,0,0,1,1,2,1,1,2,2
232,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,2,3,0,-1,1,1,1,1,0,2,2,2,0,2,1,0,1
233,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,1,1,2,4,5,2,1,-1,2,1,1,1,1,1,0,1,0,2,0,0,1
234,0,0,2,3,0,4,6,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,1,1,3,0,0,4,1,18,2,1,0,2,2,1,0,0,0,0,1,1,2
235,0,0,2,3,0,4,6,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,3,0,0,5,1,-1,0,2,0,2,2,0,0,0,1,0,2,2,1
236,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,3,6,0,-1,2,1,0,0,1,2,2,0,2,1,0,0,0
237,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,2,4,5,2,1,-1,0,1,2,2,2,0,0,2,1,0,1,1,2
238,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,2,2,2,0,1,1,2,1,2,1,0,2,0
239,0,0,2,0,3,1,6,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,1,3,0,0,5,1,19,0,2,2,0,2,1,1,1,0,1,0,2,1
240,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,6,2,1,0,2,0,2,1,1,1,0,2,1,2
241,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,1,0,2,1,1,2,0,1,0,0,2,2,0
242,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,3,6,0,-1,1,0,0,0,0,0,2,0,0,1,2,2,2
243,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,4,3,6,7,2,0,2,1,2,2,1,2,2,1,2,2,1,0,2
244,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,7,0,0,0,2,1,5,3,6,0,-1,1,0,2,0,1,2,2,2,0,0,1,1,2
245,0,0,1,2,2,5,5,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,0,2,1,2,4,0,0,8,1,0,1,0,1,2,0,0,1,2,1,2,0
246,0,0,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,5,3,6,0,-1,0,0,2,2,1,0,0,1,0,2,0,2,2
247,0,0,2,3,0,4,6,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,1,1,3,0,0,4,1,-1,1,0,1,0,0,1,0,2,0,2,2,2,2
248,0,0,2,0,3,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,1,1,2,4,5,2,1,-1,2,2,2,0,0,2,2,1,2,1,0,1,1
249,0,0,2,3,0,4,6,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,1,3,0,0,5,1,-1,1,0,0,0,1,1,2,1,1,2,1,2,0
250,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,-1,1,0,1,2,1,2,2,0,2,2,0,2,0
251,0,0,1,2,2,2,0,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,0,2,1,2,2,3,0,-1,2,2,0,0,1,2,2,2,0,2,2,1,1
252,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,4,3,6,7,2,-1,0,1,0,0,1,1,0,2,1,0,2,0,0
253,0,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,3,0,1,1,1,2,7,2,1,0,2,2,2,0,1,1,0,2,0,1
