,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31
184,0,0,0,1,0,3,3,7,5,1,1,1,1,0,0,0,0,0,1,0,2,3,0,5,4,0,0,2,0,0,3,3,5,1,17,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0
185,0,1,1,0,2,2,6,3,3,1,1,1,1,0,0,0,0,0,0,1,1,2,2,6,0,0,0,0,2,3,2,5,1,0,-1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0
186,0,0,0,1,1,5,0,4,1,0,0,0,0,0,0,0,0,0,1,2,3,0,5,0,3,0,1,1,1,4,5,6,3,1,12,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1
187,0,1,1,0,2,2,6,3,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,0,2,0,3,2,2,6,0,-1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1
188,0,0,2,2,3,0,0,4,1,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,1,4,0,0,3,1,10,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
189,0,0,2,2,3,4,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,4,4,7,0,1,1,3,1,0,0,7,1,2,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1
190,0,0,2,2,0,4,1,5,6,0,0,0,0,0,0,0,0,0,1,2,2,1,4,4,7,0,1,1,3,1,1,1,2,1,4,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1
191,0,0,0,1,1,5,0,4,1,0,0,0,0,0,0,0,0,0,1,2,3,0,5,0,3,0,1,1,1,4,5,6,3,1,12,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1
192,0,0,2,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,3,4,5,0,1,1,3,1,0,0,7,1,2,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1
193,0,0,0,1,1,5,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,1,1,1,4,5,6,4,1,-1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1
194,0,0,0,1,1,5,5,2,15,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,1,1,1,4,5,6,4,1,16,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0
195,0,1,1,0,2,2,6,1,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,0,2,0,3,2,2,6,0,-1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1
196,0,1,1,3,4,1,4,6,11,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,0,0,2,2,4,4,0,0,35,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0
197,0,1,1,0,2,2,6,1,2,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,2,0,0,2,0,3,2,2,6,0,-1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0
198,0,0,0,1,1,5,5,2,1,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,1,1,1,4,5,6,4,1,-1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1
199,0,0,0,1,1,5,5,2,15,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,1,1,1,4,5,6,4,1,15,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1
200,0,1,1,3,4,1,4,6,-1,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,0,0,0,0,2,3,2,5,1,0,-1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1
201,0,0,0,1,1,5,5,2,15,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,1,1,1,4,5,6,4,1,16,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1
202,0,1,1,3,4,1,4,6,8,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,0,0,2,2,4,4,0,0,-1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1
203,0,1,1,0,2,2,6,1,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,6,2,0,0,2,0,3,2,2,6,0,22,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0
204,0,1,1,3,0,4,1,5,6,0,0,0,0,0,0,0,0,0,1,2,2,4,4,3,7,0,1,1,3,1,1,1,2,0,6,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0
205,0,0,2,2,0,4,1,5,6,0,0,0,0,0,0,0,0,0,1,2,2,4,4,3,7,0,1,1,3,1,1,1,2,1,-1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1
206,0,1,1,0,2,2,6,3,3,1,1,1,1,0,0,0,0,0,0,1,1,2,2,6,6,0,0,0,2,3,2,5,1,0,29,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1
207,0,0,2,2,3,0,0,4,9,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,3,1,0,0,7,1,3,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1
208,0,0,0,1,1,5,5,2,1,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,1,1,1,4,5,6,4,1,14,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1
209,0,1,0,0,0,3,3,7,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,5,2,0,0,2,0,0,3,3,6,0,-1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1
210,0,0,0,1,1,5,5,2,15,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,1,1,1,4,5,6,4,1,15,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0
211,0,0,2,2,0,4,1,5,6,0,0,0,0,0,0,0,0,0,1,2,2,1,4,3,7,0,1,1,3,1,1,1,2,1,-1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1
212,0,1,1,0,2,2,6,3,3,1,1,1,1,0,0,0,0,0,0,1,1,2,2,6,0,0,0,0,2,3,2,5,1,0,31,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0
213,0,0,2,2,3,4,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,4,4,7,0,1,1,3,1,0,0,7,1,2,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0
214,0,0,2,2,3,4,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,4,4,7,0,1,1,3,1,0,0,7,1,-1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1
215,0,0,2,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,3,1,0,0,7,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0
216,0,1,1,3,0,4,1,5,4,0,0,0,0,0,0,0,0,0,0,1,2,4,4,3,7,0,1,1,3,1,1,1,2,0,-1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
217,0,1,0,1,0,3,3,7,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,5,4,0,0,2,0,0,3,3,5,0,-1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1
218,0,1,0,1,0,3,3,7,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,5,4,0,0,2,0,0,3,3,5,0,19,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1
219,0,1,1,3,4,1,4,6,13,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,0,0,0,0,2,3,2,5,1,0,33,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
220,0,0,2,2,0,4,1,5,6,0,0,0,0,0,0,0,0,0,1,2,2,1,4,3,7,0,1,1,3,1,1,1,2,1,5,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1
221,0,1,1,0,2,2,6,1,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,0,2,0,3,2,2,6,0,-1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1
222,0,1,1,3,0,4,1,5,6,0,0,0,0,0,0,0,0,0,1,2,2,4,4,3,7,0,1,1,3,1,1,1,2,0,6,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
223,0,1,1,0,2,2,6,1,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,0,2,0,3,2,2,6,0,28,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0
224,0,0,0,1,1,5,5,2,15,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,1,1,1,4,5,6,4,1,15,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0
225,0,0,2,2,3,0,0,4,9,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,3,1,0,0,7,1,3,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0
226,0,1,1,0,2,2,6,3,3,1,1,1,1,0,0,0,0,0,0,1,1,2,2,6,0,0,0,0,2,3,2,5,1,0,31,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1
227,0,0,2,2,3,4,2,0,6,0,0,0,0,0,0,0,0,0,1,2,2,1,4,4,7,0,1,1,3,1,1,1,7,1,4,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
228,0,1,1,0,2,3,3,1,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,5,2,0,0,2,0,0,3,2,6,0,21,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1
229,0,0,2,2,3,4,2,0,6,0,0,0,0,0,0,0,0,0,1,2,2,1,4,4,7,0,1,1,3,1,1,1,7,1,4,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0
230,0,0,2,2,3,0,0,4,10,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,1,4,0,0,3,1,-1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0
231,0,1,1,0,2,2,6,1,2,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,0,2,0,3,2,2,6,0,-1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0
232,0,0,2,2,0,4,1,5,6,0,0,0,0,0,0,0,0,0,1,2,2,1,4,3,7,0,1,1,3,1,1,1,2,1,5,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0
233,0,1,1,3,4,1,4,6,8,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,0,0,2,2,4,4,0,0,-1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
234,0,1,1,0,2,2,6,1,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,5,2,0,0,2,0,3,2,2,6,0,22,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0
235,0,0,2,2,0,4,1,5,6,0,0,0,0,0,0,0,0,0,1,2,2,1,4,3,7,0,1,1,3,1,1,1,2,1,5,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1
236,0,1,1,0,2,2,6,1,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,2,0,0,2,0,3,2,2,6,0,-1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0
237,0,1,1,3,0,4,1,5,4,0,0,0,0,0,0,0,0,0,0,1,2,4,4,3,7,0,1,1,3,1,1,1,2,0,8,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1
238,0,1,1,0,2,2,6,3,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,0,2,0,3,2,2,6,0,27,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1
239,0,0,2,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,3,4,5,0,1,1,3,1,0,0,7,1,-1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1
240,0,0,0,1,0,3,3,7,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,5,4,0,0,2,0,0,3,3,5,0,19,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
241,0,0,2,2,3,0,2,0,-1,-1,1,1,1,0,0,0,0,0,1,2,2,1,3,4,4,0,0,2,0,0,3,3,5,1,-1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
242,0,0,2,2,3,0,0,4,9,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,3,1,0,0,7,1,3,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0
243,0,0,0,1,0,3,3,7,-1,1,1,1,1,0,0,0,0,0,1,0,2,3,0,5,4,0,0,2,0,0,3,3,5,1,-1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0
244,0,0,0,1,0,3,3,7,2,1,1,1,1,0,0,0,0,0,1,0,0,3,0,5,4,0,0,2,0,0,3,3,5,1,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
245,0,1,1,3,0,4,1,5,6,0,0,0,0,0,0,0,0,0,1,2,2,4,4,3,7,0,1,1,3,1,1,1,2,0,6,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0
246,0,1,1,0,2,2,6,3,3,1,1,1,1,0,0,0,0,0,0,1,1,2,2,6,0,0,0,0,2,3,2,5,1,0,31,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
247,0,1,1,0,2,2,6,3,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,0,2,0,3,2,2,6,0,-1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
248,0,1,1,0,2,2,6,1,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,0,2,0,3,2,2,6,0,23,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1
249,0,0,2,2,0,4,2,0,6,0,0,0,0,0,0,0,0,0,1,2,2,1,4,4,7,0,1,1,3,1,1,1,7,1,4,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
250,0,1,1,3,0,4,1,5,6,0,0,0,0,0,0,0,0,0,1,2,2,4,4,3,7,0,1,1,3,1,1,1,2,0,6,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1
251,0,0,0,1,0,3,3,7,5,1,1,1,1,0,0,0,0,0,1,0,2,3,0,5,4,0,0,2,0,0,3,3,5,1,17,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1
252,0,1,1,3,4,1,4,6,14,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,0,0,2,2,4,4,0,0,34,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1
253,0,1,1,0,2,3,3,1,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,5,2,0,0,2,0,3,2,2,6,0,-1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
254,0,0,0,1,1,5,5,2,1,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,1,1,1,4,5,6,4,1,14,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0
255,0,0,2,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,3,4,5,0,1,1,3,1,0,0,7,1,-1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1
256,0,1,1,3,4,1,4,6,8,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,0,0,2,2,4,4,0,0,36,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1
257,0,0,2,2,3,0,0,4,10,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,1,4,0,0,3,1,-1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0
258,0,0,0,1,1,5,5,2,15,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,1,1,1,4,5,6,4,1,16,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1
259,0,0,2,2,3,4,2,0,6,0,0,0,0,0,0,0,0,0,1,2,2,1,4,4,7,0,1,1,3,1,1,1,7,1,4,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0
260,0,0,0,1,1,5,0,4,1,0,0,0,0,0,0,0,0,0,1,2,3,0,5,1,3,0,1,1,1,4,5,6,3,1,-1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1
261,0,1,1,3,0,4,1,5,4,0,0,0,0,0,0,0,0,0,0,2,2,4,4,3,7,0,1,1,3,1,1,1,2,0,7,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0
262,0,1,1,0,2,2,6,1,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,5,2,0,0,2,0,3,2,2,6,0,22,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0
263,0,0,2,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,3,4,5,0,1,1,3,1,0,0,7,1,-1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1
264,0,1,1,0,2,2,6,1,2,1,1,1,1,0,0,0,0,0,0,1,0,3,2,6,2,0,0,2,0,3,2,2,6,0,-1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0
265,0,0,2,2,3,0,0,4,9,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,3,1,0,0,7,1,3,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1
266,0,1,1,3,4,1,4,6,11,1,1,1,1,0,0,0,0,0,0,1,1,4,1,2,1,0,0,0,2,2,4,4,0,0,35,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0
267,0,1,1,3,0,4,1,5,6,0,0,0,0,0,0,0,0,0,1,2,2,4,4,3,7,0,1,1,3,1,1,1,2,0,6,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1
268,0,0,2,2,3,0,0,4,10,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,1,4,0,0,3,1,9,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1
269,0,0,2,2,0,4,1,5,6,0,0,0,0,0,0,0,0,0,1,2,2,4,4,3,7,0,1,1,3,1,1,1,2,1,-1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0
270,0,0,0,1,1,5,5,2,15,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,3,0,1,1,1,4,5,6,4,1,15,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1
271,0,0,2,2,3,0,0,4,10,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,1,4,0,0,3,1,-1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
272,0,0,2,2,0,4,2,0,6,0,0,0,0,0,0,0,0,0,1,2,2,1,4,4,7,0,1,1,3,1,1,1,7,1,4,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0
273,0,1,1,0,2,2,6,1,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,0,2,0,3,2,2,6,0,26,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
274,0,0,2,2,3,0,0,4,10,0,0,0,0,0,0,0,0,0,1,2,3,1,3,1,5,0,1,1,1,4,0,0,3,1,9,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0
275,0,0,0,1,1,5,0,4,1,0,0,0,0,0,0,0,0,0,1,2,3,0,5,0,3,0,1,1,1,4,5,6,3,1,12,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1
276,0,1,1,0,2,2,6,3,3,1,1,1,1,0,0,0,0,0,0,1,1,2,2,6,0,0,0,0,2,3,2,5,1,0,31,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0
277,0,1,1,3,4,1,4,3,7,1,1,1,1,0,0,0,0,0,0,1,1,2,1,2,0,0,0,0,2,3,2,5,1,0,32,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0
278,0,1,1,0,2,2,6,1,3,1,1,1,1,0,0,0,0,0,0,1,0,2,2,6,6,0,0,2,0,3,2,2,6,0,26,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0
279,0,1,1,3,0,4,1,5,4,0,0,0,0,0,0,0,0,0,0,1,2,4,4,3,7,0,1,1,3,1,1,1,2,0,8,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
