,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,random_model_n38,random_model_n39,random_model_n40,random_model_n41,random_model_n42,random_model_n43
316,0,0,0,0,4,4,4,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,2,1,0,1,5,5,0,1,2,1,2,2,0,0,1,1,0,2,1,0,0,0,1,1,2,2,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,2,1,2,2,0,1,2
317,0,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,3,4,2,6,1,2,0,0,2,2,1,1,0,1,2,1,2,2,0,0,2,0,1,1,0,1,0,2,1,2,1,1,2,0,2,0,1,0,0,1,0,0,2,1,1,2,0,2,2,1
318,0,1,1,1,1,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,2,1,0,2,3,2,0,1,2,1,0,0,0,2,0,0,2,2,0,2,1,2,1,0,2,2,1,0,1,0,2,0,1,2,0,2,1,0,2,0,0,0,0,2,0,1,0,0,0,1
319,0,0,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,0,3,3,1,2,1,2,1,0,2,2,2,0,1,2,1,2,2,1,1,2,2,2,2,2,1,2,2,1,0,0,1,2,0,2,1,0,2,1,0,0,1,1,2,1,1,1,1,0,2
320,0,0,2,2,2,3,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,2,1,2,6,0,0,1,0,0,5,4,7,1,2,1,2,0,2,0,2,1,2,2,1,1,1,2,0,1,1,1,2,0,0,2,0,1,0,0,0,1,0,0,2,0,1,1,1,2,1,2,0,0,0,1,0,0
321,0,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,3,4,2,6,1,2,0,2,1,1,0,0,1,2,1,0,1,0,1,2,1,1,1,0,1,1,2,2,0,2,2,0,2,2,1,2,0,2,1,1,2,2,2,2,0,2,2,2,2,2
322,0,0,2,2,2,3,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,0,0,5,4,7,1,2,2,1,0,1,2,2,2,1,2,1,1,2,2,1,0,1,0,2,0,0,1,0,2,0,0,2,2,2,1,1,2,1,2,2,1,0,2,1,2,1,2,2,1
323,0,0,0,0,4,4,0,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,2,1,0,1,5,5,0,1,2,1,1,2,1,2,2,0,2,2,0,2,1,2,0,2,1,0,1,1,1,0,2,1,2,1,0,2,1,1,0,2,1,2,0,0,1,1,2,0,2,0,2
324,0,0,2,2,2,3,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,1,0,0,5,4,7,1,2,0,1,2,0,2,2,0,1,1,1,2,2,2,1,2,1,1,1,0,1,2,0,0,1,2,2,2,2,0,1,2,1,2,2,1,1,0,1,2,0,2,2,2
325,0,0,0,0,4,4,4,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,2,1,0,1,5,5,0,1,2,0,0,2,0,2,1,0,1,0,1,1,0,0,0,2,2,2,2,1,0,0,2,2,2,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,2
326,0,0,2,2,2,3,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,0,0,5,4,7,1,2,1,0,2,0,1,2,2,2,0,0,0,0,1,1,2,1,2,0,1,1,2,2,2,0,2,0,1,2,0,1,2,2,2,2,0,1,1,2,0,1,0,1,1
327,0,0,0,0,4,4,4,2,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,2,1,0,1,5,5,0,1,1,1,1,0,1,0,2,2,2,2,1,1,1,2,1,0,0,0,0,1,0,2,1,0,2,2,1,1,2,2,1,0,0,1,0,1,0,2,2,0,0,1,1
328,0,1,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,2,1,0,2,3,2,0,0,1,1,1,0,2,0,0,0,2,0,2,1,0,2,2,1,0,1,0,0,2,0,2,1,0,0,0,1,1,1,1,0,0,2,1,0,0,0,0,1,0,2
329,0,0,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,0,0,3,1,2,1,2,1,2,2,1,1,0,2,0,0,1,1,2,0,0,1,2,0,1,1,2,0,0,2,1,0,0,2,0,1,0,1,1,1,2,2,1,1,1,0,0,1,0,2
330,0,0,0,0,0,0,0,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,2,1,2,4,0,4,0,1,2,0,0,0,2,0,0,0,1,1,0,2,2,2,2,2,0,1,0,1,2,0,2,2,2,0,1,0,1,2,1,0,0,1,2,1,1,1,0,0,0,0,2
331,0,0,0,0,4,4,4,2,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,2,1,0,1,5,5,0,1,1,2,2,1,0,2,2,0,0,1,1,0,2,1,1,1,2,1,0,1,2,0,0,2,2,1,0,0,1,0,0,2,2,0,2,0,1,1,0,1,1,1,2
332,0,0,0,0,0,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,2,1,2,4,3,6,0,1,1,0,1,2,2,1,2,1,1,2,0,0,0,0,0,2,1,1,1,2,2,2,2,2,1,2,2,0,1,2,2,1,0,0,1,0,2,0,0,1,1,2,1
333,0,0,2,2,2,3,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,0,0,5,4,7,1,2,0,1,1,1,1,0,2,2,0,0,1,0,2,1,0,2,2,1,1,1,2,2,0,0,0,0,1,1,2,1,2,1,1,0,1,0,0,2,0,2,0,1,1
334,0,1,1,1,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,2,1,0,2,3,2,0,0,1,2,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,2,1,1,0,0,0,1,0,0,2,1,1,0,0,1,0,1,2,1,1,0,0,2,2,2
335,0,0,0,0,0,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,2,1,0,1,5,5,0,1,2,0,0,0,0,0,2,2,2,2,1,0,0,2,2,1,1,2,2,1,0,0,2,1,2,2,2,0,0,0,0,1,1,2,0,0,1,2,1,0,0,1,0
336,0,0,0,0,0,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,2,1,2,4,3,6,0,1,2,2,0,2,0,2,2,1,2,2,0,0,0,1,0,0,2,0,1,0,0,1,2,2,2,0,0,0,2,1,0,2,2,0,2,0,1,1,1,0,1,1,0
337,0,0,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,0,0,3,1,2,1,2,1,1,0,1,1,1,1,0,1,1,2,2,2,1,0,1,1,0,0,2,0,2,1,1,2,0,0,2,2,1,0,1,0,1,2,1,2,2,1,2,1,2,1
338,0,0,0,0,4,4,4,2,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,2,1,0,1,5,5,0,1,0,1,2,0,0,0,1,1,2,2,2,1,2,1,1,0,2,1,2,1,2,1,1,0,2,1,1,1,1,0,2,2,0,0,1,2,1,1,2,1,2,1,2
339,0,1,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,2,1,0,2,3,2,0,0,2,1,2,1,2,1,2,2,0,1,2,2,2,1,0,1,2,0,1,1,2,2,2,0,0,2,1,2,0,1,0,1,1,0,0,2,1,2,0,2,2,1
340,0,0,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,0,3,3,1,2,1,2,1,1,0,0,1,2,1,1,2,1,2,1,1,0,0,1,1,2,0,0,0,0,2,0,0,2,0,0,1,1,2,2,0,0,0,1,2,1,1,1,2,0,0
341,0,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,3,4,2,6,1,2,0,1,1,2,0,2,0,1,1,0,2,1,0,2,0,0,0,0,2,0,0,1,2,1,0,0,1,2,1,0,2,2,0,2,0,0,0,0,0,1,1,0,1,2
342,0,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,3,4,2,6,1,2,0,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,2,2,2,1,1,0,1,1,2,2,2,0,1,0,0,0,1,1,0,2,2
343,0,0,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,1,0,3,3,1,2,1,2,1,2,1,2,1,2,2,1,1,2,2,2,2,1,1,1,0,1,0,1,1,1,0,2,2,2,1,0,2,2,0,1,0,1,2,0,1,2,0,2,2,2,2
344,0,0,0,0,0,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,2,1,0,1,5,5,0,1,1,0,2,1,2,0,0,1,0,2,0,0,1,0,0,2,2,1,1,1,1,2,1,2,0,0,0,2,1,1,2,2,0,2,0,2,1,2,1,1,2,1,0
345,0,1,1,1,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,2,1,0,2,3,2,0,1,1,1,2,1,2,1,2,1,2,1,0,2,0,2,1,2,2,1,2,1,0,1,0,0,0,0,2,2,1,1,2,1,0,1,1,2,0,1,2,1,0,2
346,0,0,0,0,0,0,0,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,2,1,0,1,0,4,0,1,0,2,1,0,2,0,1,2,1,1,1,1,2,1,1,0,1,1,1,2,1,1,0,1,2,2,1,1,1,0,0,2,0,2,0,1,1,1,1,0,2,1,2
347,0,0,2,2,2,3,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,0,0,5,4,7,1,2,0,0,1,0,0,0,1,1,1,1,0,2,2,1,2,1,0,2,1,2,1,0,2,2,2,0,2,1,2,2,1,0,0,1,2,2,0,2,0,1,1,2,1
348,0,0,2,2,2,3,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,0,0,5,4,7,1,2,2,1,2,2,0,0,0,2,0,1,0,2,2,2,2,1,1,0,0,0,1,0,0,2,1,0,0,0,2,0,2,2,2,0,1,1,2,0,1,1,1,1,2
349,0,1,1,1,1,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,2,1,0,2,3,2,0,2,0,2,1,0,0,1,0,1,2,0,2,0,0,1,1,0,1,0,0,1,1,0,2,1,0,2,1,1,1,2,1,0,1,1,2,2,0,2,0,0,0,0
350,0,0,0,0,0,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,2,1,2,4,3,6,0,1,0,0,1,0,2,0,0,0,1,0,1,1,0,2,2,0,1,0,1,2,2,2,1,2,0,2,0,1,0,1,1,2,1,2,1,1,2,0,0,0,0,0,1
351,0,0,0,0,0,0,0,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,2,1,0,4,0,4,0,1,1,2,0,2,1,2,1,1,0,1,2,0,1,2,2,2,0,0,2,2,2,1,0,2,1,0,1,1,1,2,1,0,1,0,0,0,0,0,2,2,0,1,2
352,0,0,2,2,2,3,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,3,7,0,0,1,0,0,5,4,0,1,2,2,0,2,2,1,1,2,0,0,0,2,1,0,2,1,0,0,1,0,2,1,2,2,1,2,2,2,1,0,1,2,1,1,1,1,0,0,1,2,2,0,2,0
353,0,0,0,0,4,4,4,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,2,1,0,1,5,5,0,1,0,0,2,0,0,2,1,2,1,2,2,1,0,0,1,1,2,1,2,2,0,1,1,2,2,0,1,2,2,1,1,2,0,0,2,0,0,0,2,2,1,2,0
354,0,0,0,0,4,4,4,2,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,2,1,0,1,5,5,0,1,2,2,0,2,0,1,2,0,0,0,2,1,1,0,1,2,0,0,0,2,0,2,1,0,0,1,0,0,0,0,2,2,0,1,1,1,2,1,0,2,0,1,2
355,0,0,0,0,0,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,2,1,2,4,3,6,0,1,2,2,1,2,0,1,1,0,1,1,2,0,1,1,1,2,2,2,1,0,0,1,2,2,1,0,0,0,2,0,0,0,2,1,2,2,2,0,0,2,0,2,1
356,0,0,0,0,0,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,2,1,2,4,3,6,0,1,0,1,0,2,0,0,1,2,2,0,0,1,1,1,2,0,0,2,2,1,0,0,2,1,2,2,0,0,0,0,2,1,2,0,1,0,1,0,1,0,0,1,1
357,0,0,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,1,0,3,3,1,2,1,2,0,2,2,0,2,2,1,0,2,0,2,2,1,0,0,0,0,2,0,0,1,1,1,2,0,1,2,0,1,1,0,1,0,0,0,0,1,0,1,0,2,2,2
358,0,0,2,3,3,2,2,1,3,1,1,1,1,1,1,1,1,0,1,1,1,2,1,0,6,0,0,1,0,3,3,1,2,1,2,0,0,1,1,2,2,0,1,2,2,0,2,1,0,1,1,1,2,2,2,0,1,2,1,2,0,2,1,1,2,0,1,0,0,0,1,0,2,2,0,1,2,1
359,0,0,0,0,0,0,0,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,2,1,0,1,5,5,0,1,2,0,0,2,1,0,2,2,1,2,2,2,1,0,1,1,0,0,0,0,0,1,2,1,0,2,2,0,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0
360,0,1,1,1,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,2,1,0,2,3,2,0,1,1,0,2,2,1,2,1,1,1,1,0,2,1,2,1,0,0,1,1,2,0,1,2,1,1,2,2,0,2,1,2,1,0,2,0,2,2,0,1,0,0,0
361,0,0,2,2,2,3,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,0,0,5,4,7,1,2,0,2,2,2,2,1,2,2,0,2,0,0,2,0,1,0,2,1,2,2,0,2,1,1,1,0,2,0,1,1,1,0,2,2,0,1,1,2,0,2,1,1,0
362,0,0,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,1,0,3,3,1,2,1,2,0,2,2,2,1,1,1,1,2,2,0,0,1,2,1,1,1,1,0,1,0,0,1,0,1,1,2,1,0,2,1,0,0,1,0,0,0,1,2,1,2,2,0
363,0,0,0,0,0,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,2,1,2,4,3,6,0,1,2,2,1,1,0,2,1,1,1,2,1,1,1,1,0,0,0,0,0,1,2,0,0,0,2,2,2,2,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0
364,0,0,0,0,0,0,0,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,2,1,2,4,0,4,0,1,2,2,2,2,0,2,0,2,1,2,2,2,1,1,1,0,1,1,1,2,0,1,0,2,1,0,1,0,0,1,1,2,2,1,0,2,1,1,1,1,2,0,2
365,0,0,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,1,0,3,3,1,2,1,2,0,0,1,1,2,2,1,0,0,0,0,1,2,2,1,0,1,0,1,1,0,0,0,2,0,2,1,0,0,0,0,1,0,1,2,0,1,0,1,0,2,2,0
366,0,0,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,0,3,3,1,2,1,2,0,2,0,2,2,1,0,2,2,1,2,1,0,2,2,1,1,2,1,2,0,1,0,1,1,2,0,0,0,1,0,0,0,2,1,2,0,0,2,2,1,1,1
367,0,1,1,1,1,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,2,1,0,2,3,2,0,2,1,2,0,2,1,1,2,0,2,0,1,1,2,1,2,0,2,1,0,2,2,0,2,2,2,1,2,0,2,2,2,0,1,0,1,1,2,1,2,1,1,0
368,0,0,0,0,0,0,6,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,2,1,0,4,3,6,0,1,1,0,1,2,0,1,0,2,0,2,1,2,1,0,2,1,0,1,2,1,0,1,2,0,0,2,0,0,2,1,0,1,0,2,0,2,1,2,1,0,2,2,1
369,0,0,0,0,0,0,0,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,2,1,0,1,0,4,0,1,1,0,2,2,1,1,1,2,2,2,2,1,0,2,2,2,1,1,0,1,0,0,1,1,1,2,1,2,2,1,2,1,1,2,0,0,0,2,0,2,2,1,1
370,0,0,2,2,2,3,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,0,0,5,4,7,1,2,1,0,0,2,0,2,0,2,2,0,2,1,2,1,1,0,1,1,1,1,2,1,2,1,1,2,2,1,0,0,0,2,1,2,1,1,0,1,1,1,2,1,0
371,0,0,0,0,4,4,0,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,2,1,0,1,5,5,0,1,2,1,1,0,2,0,1,1,0,1,1,0,2,2,2,2,1,0,2,1,1,2,0,1,0,0,0,0,2,1,1,1,2,2,0,2,2,1,1,1,1,2,0
372,0,0,0,0,4,4,0,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,2,1,0,1,0,4,0,1,0,2,2,0,1,2,2,2,0,2,2,2,2,1,1,0,2,0,0,1,0,1,0,1,2,2,0,0,0,1,2,2,0,2,2,0,0,0,2,0,2,2,1
373,0,0,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,0,0,5,4,0,1,2,0,0,1,0,1,2,1,0,0,0,2,1,0,0,0,1,2,2,2,0,1,0,1,2,2,0,0,2,1,0,2,0,0,1,0,2,1,2,0,2,1,0,2
374,0,0,0,0,0,0,0,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,2,1,2,4,0,4,0,1,2,2,2,1,1,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,2,1,2,2,0,2,1,1,0,0,0,2,1,1,0,2,0,1,2,1,1,0,2
375,0,0,0,0,4,4,4,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,2,1,0,1,5,5,0,1,1,0,0,1,2,2,2,1,2,0,1,1,0,0,0,1,2,1,1,2,2,0,2,1,1,0,2,0,2,1,1,1,0,0,2,2,0,1,1,2,2,1,0
376,0,0,2,2,2,3,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,0,0,5,4,7,1,2,0,1,0,0,2,0,2,0,0,0,0,2,1,0,2,0,2,2,2,0,0,1,2,2,2,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,2,2,0
377,0,0,2,2,2,3,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,1,0,0,5,4,0,1,2,2,0,0,2,2,0,0,2,2,0,1,0,2,0,0,2,0,0,0,0,0,0,0,2,0,2,2,1,2,1,1,2,2,2,1,2,2,1,2,1,1,2,2
378,0,0,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,1,0,0,5,4,0,1,2,2,0,1,0,1,1,2,2,2,2,1,1,2,1,2,0,0,1,0,0,2,1,2,0,2,0,2,1,1,0,1,2,1,2,1,1,0,0,2,1,1,1,1
379,0,0,0,0,4,4,0,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,2,1,0,1,0,4,0,1,1,0,1,1,2,2,0,2,0,0,2,1,0,2,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,2,1,2,0,2,1,2,2
380,0,0,0,0,4,4,4,2,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,2,1,0,1,5,5,0,1,0,2,0,2,2,0,1,2,0,2,0,2,0,2,2,1,2,2,0,0,1,0,0,2,0,2,1,0,0,0,2,0,2,0,0,2,0,1,1,1,0,1,2
381,0,0,0,0,0,0,0,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,2,1,2,4,0,4,0,1,0,2,2,0,0,0,1,2,1,1,0,1,1,2,2,0,1,2,0,0,1,2,1,2,0,0,0,2,2,0,1,2,2,1,2,0,0,0,2,1,0,0,0
382,0,1,1,1,1,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,2,1,0,2,3,2,0,0,1,1,1,1,0,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,0,2,0,1,0,1,0,0,2,1,2,0,2,1,2,1,0,1,2,0
383,0,1,1,1,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,2,1,0,2,3,2,0,2,0,1,2,1,1,2,0,2,0,0,2,1,1,2,0,1,2,0,2,2,2,0,1,2,2,0,0,2,2,1,2,2,0,1,0,2,0,1,1,1,2,0
384,0,0,0,0,0,0,0,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,2,1,0,1,0,4,0,1,1,1,1,0,2,1,2,0,2,0,0,2,1,1,1,0,2,2,1,1,2,1,1,1,0,0,1,1,0,0,0,1,1,1,1,2,0,1,2,1,1,2,0
385,0,0,0,0,0,0,0,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,2,1,2,4,0,4,0,1,2,2,1,1,0,2,0,1,2,1,0,1,0,0,0,1,2,1,2,1,1,2,2,2,1,0,2,1,0,0,0,2,0,1,0,1,1,0,0,0,0,1,2
386,0,1,1,1,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,2,1,0,2,3,2,0,2,1,2,0,0,2,1,0,2,0,1,0,2,0,1,0,2,1,2,1,2,1,2,1,2,2,1,1,2,0,1,0,1,2,1,0,1,1,1,1,2,1,1
387,0,0,2,2,2,3,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,1,0,0,5,4,7,1,2,0,1,1,2,0,2,1,1,2,2,0,2,0,0,0,2,2,1,1,1,2,0,2,1,2,0,1,2,0,1,0,0,1,1,1,0,0,2,0,1,2,2,0
388,0,0,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,0,0,5,4,0,1,2,2,0,2,0,2,2,2,2,0,2,1,1,0,2,0,1,2,1,2,1,0,1,1,1,1,2,0,0,1,1,2,2,0,2,1,1,0,0,2,0,0,1,1
389,0,1,1,1,1,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,2,1,0,2,3,2,0,1,2,1,2,0,1,1,1,1,1,2,0,2,1,1,0,1,2,2,2,1,1,1,1,2,0,1,1,2,1,1,0,1,0,1,1,2,0,2,2,1,1,2
390,0,0,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,1,0,3,3,1,2,1,2,1,2,0,0,1,2,0,1,1,0,2,1,0,1,2,0,2,1,2,0,2,2,1,2,2,2,2,2,1,0,0,1,0,2,2,1,1,2,1,0,1,0,0
391,0,1,1,1,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,2,1,0,2,3,2,0,2,0,1,0,2,0,2,0,1,2,0,2,2,1,2,2,2,1,0,1,2,1,0,0,1,0,1,2,2,1,1,0,1,0,1,0,1,1,0,1,2,1,0
392,0,1,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,2,1,0,2,3,2,0,2,2,1,1,0,1,1,2,1,1,1,1,2,2,0,0,1,2,2,0,2,1,0,2,2,0,2,2,2,0,0,2,0,1,1,2,1,2,1,2,0,2,1
393,0,1,1,1,1,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,2,1,0,2,3,2,0,0,1,2,2,2,2,0,1,1,1,0,0,0,0,2,2,0,0,2,1,0,2,1,0,1,1,0,2,1,0,2,1,2,1,0,1,2,1,1,2,1,1,0
394,0,0,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,1,0,0,5,4,0,1,2,0,2,2,1,1,0,0,0,0,2,2,2,2,0,0,0,0,1,2,1,0,0,0,1,0,1,2,1,2,2,2,0,0,0,1,0,2,2,1,2,1,2,0
395,0,1,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,2,1,0,2,3,2,0,0,1,0,1,0,0,2,2,1,1,0,2,2,1,1,1,0,0,2,0,1,1,2,0,1,2,2,1,0,1,1,0,1,1,2,1,0,0,0,2,1,1,1
396,0,0,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,1,0,0,3,1,2,1,2,1,2,0,1,1,0,0,2,2,0,0,0,0,0,2,1,1,1,0,2,0,0,1,0,0,0,2,0,1,0,2,1,1,2,2,1,1,2,0,1,2,2,2
