,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31
467,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,2,2,4,3,5,0,-1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1
468,0,1,1,3,0,1,4,1,26,4,0,0,0,0,1,1,1,0,1,0,3,3,5,3,7,0,1,1,0,0,3,6,7,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0
469,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,4,0,2,1,0,11,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0
470,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,2,2,4,3,5,0,-1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
471,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,4,0,2,1,0,-1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0
472,0,0,0,0,1,5,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,1,1,5,2,0,0,-1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0
473,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,0,0,3,4,1,0,4,0,7,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
474,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,4,0,0,1,0,-1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1
475,0,0,0,0,1,5,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,1,1,1,1,3,0,-1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1
476,0,0,0,0,1,5,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,3,1,3,2,0,0,-1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0
477,0,0,0,0,1,5,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,1,1,5,5,0,0,-1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0
478,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,4,0,0,4,0,8,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
479,0,0,1,2,1,5,6,4,-1,2,0,0,0,0,1,1,1,0,0,0,0,4,1,6,6,0,1,1,1,3,5,5,6,0,23,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1
480,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,0,0,3,4,0,0,4,0,7,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
481,0,0,0,0,4,5,2,4,1,2,0,0,0,0,1,1,1,0,0,2,0,0,3,2,4,0,1,0,3,0,3,2,0,0,22,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1
482,0,0,0,0,1,5,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,1,1,1,1,3,0,-1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0
483,0,0,0,0,1,5,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,1,1,1,1,0,0,4,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0
484,0,0,1,2,1,5,6,4,1,2,0,0,0,0,1,1,1,0,0,0,0,4,1,6,6,0,1,1,1,3,5,5,6,0,-1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0
485,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,0,0,3,4,0,0,4,0,7,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1
486,0,0,0,0,1,5,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,1,1,5,5,0,0,3,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1
487,0,1,1,3,0,1,4,1,-1,4,0,0,0,0,1,1,1,0,1,0,3,3,5,3,7,0,1,1,0,0,3,6,7,2,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0
488,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,4,0,2,1,0,11,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0
489,0,0,1,2,1,5,6,4,-1,-1,0,0,0,0,1,1,1,0,0,0,0,4,1,6,6,0,1,1,1,3,5,5,2,0,-1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0
490,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,4,0,2,1,0,-1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1
491,0,1,1,2,2,4,1,7,-1,-1,5,0,0,0,1,1,1,0,1,0,3,1,1,6,6,0,1,1,0,3,2,4,2,0,-1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1
492,0,1,1,3,0,1,4,1,-1,4,0,0,0,0,1,1,1,0,1,0,3,3,5,3,7,0,1,1,0,0,3,6,7,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1
493,0,0,0,0,1,5,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,1,1,1,1,3,0,-1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1
494,0,0,0,0,1,5,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,1,1,1,1,3,0,-1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0
495,0,0,0,0,1,5,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,1,6,6,0,1,0,1,3,5,5,6,0,19,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1
496,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,4,0,2,1,0,-1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
497,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,2,4,0,0,0,3,4,0,2,1,0,-1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1
498,0,1,1,3,0,1,4,1,9,4,0,0,0,0,1,1,1,0,1,0,3,3,5,3,7,0,1,1,0,0,3,6,7,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1
499,0,1,1,2,2,4,1,7,21,16,0,0,0,0,1,1,1,0,1,0,3,1,5,4,5,0,1,1,0,3,2,4,2,2,27,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0
500,0,0,0,0,1,5,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,1,1,5,5,0,0,3,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
501,0,0,0,0,1,5,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,3,1,3,2,0,0,-1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0
502,0,0,0,0,1,5,2,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,1,1,1,1,3,0,-1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0
503,0,1,2,3,0,1,4,2,-1,-1,7,5,6,5,4,3,1,0,1,1,1,2,0,1,1,0,1,1,0,0,3,6,7,3,-1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1
504,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,2,2,4,3,5,0,-1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0
505,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,2,2,4,3,5,0,-1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1
506,0,0,0,0,4,5,2,4,1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,0,0,3,1,1,1,3,0,-1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1
507,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,4,0,0,4,0,-1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0
508,0,0,1,2,1,5,6,4,-1,2,0,0,0,0,1,1,1,0,0,0,0,4,1,6,6,0,1,1,1,3,5,5,6,0,23,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1
509,0,0,0,0,1,5,6,4,-1,2,0,0,0,0,1,1,1,0,0,2,0,4,1,6,6,0,1,0,1,1,5,5,0,0,22,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1
510,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,0,0,3,4,1,1,3,0,-1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1
511,0,0,0,0,1,5,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,1,6,6,0,1,0,1,3,5,5,6,0,19,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0
512,0,0,0,0,4,0,0,6,12,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,1,0,0,3,2,7,0,24,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0
513,0,0,0,0,1,5,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,1,1,5,2,0,0,-1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0
514,0,0,0,0,1,5,6,4,5,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,1,0,0,3,2,0,0,20,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
515,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,4,0,0,1,0,9,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0
516,0,1,1,3,0,1,4,1,-1,4,0,0,0,0,1,1,1,0,1,0,3,3,5,3,7,0,1,1,0,0,3,6,7,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0
517,0,1,1,2,2,4,1,1,13,13,0,0,0,0,1,1,1,0,1,0,3,1,5,4,5,0,1,1,0,3,2,4,2,2,26,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1
518,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,4,0,2,1,0,-1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0
519,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,0,0,3,4,0,2,0,0,-1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0
520,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,2,2,4,3,5,0,17,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1
521,0,1,1,2,2,4,1,7,-1,-1,-1,-1,5,4,1,1,1,0,1,0,3,1,5,4,5,0,1,1,0,3,2,4,2,2,-1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1
522,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,4,0,0,4,0,8,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1
523,0,0,0,0,1,5,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,1,1,1,2,0,0,5,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1
524,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,2,2,4,3,5,0,16,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
525,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,2,2,4,3,5,0,17,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0
526,0,0,0,0,4,5,2,4,1,2,0,0,0,0,1,1,1,0,0,2,0,0,3,2,4,0,1,0,3,1,3,2,0,0,-1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1
527,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,0,0,3,4,0,0,4,0,7,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1
528,0,0,0,0,1,5,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,1,1,5,5,6,0,-1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0
529,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,4,0,0,1,0,-1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1
530,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,4,0,2,1,0,11,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1
531,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,4,0,2,1,0,-1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0
532,0,0,0,0,4,5,2,4,1,2,0,0,0,0,1,1,1,0,0,2,0,0,3,2,4,0,1,0,3,1,3,2,0,0,22,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
533,0,1,1,2,2,4,1,7,-1,6,0,0,0,0,1,1,1,0,1,0,3,1,4,4,5,0,1,1,0,3,2,4,2,2,-1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
534,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,4,0,0,4,0,-1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0
535,0,1,1,2,2,4,1,1,13,13,0,0,0,0,1,1,1,0,1,0,3,1,5,4,5,0,1,1,0,3,2,4,2,2,26,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0
536,0,0,0,0,1,5,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,1,1,5,5,6,0,-1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1
537,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,4,0,0,4,0,-1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1
538,0,0,0,0,4,0,2,0,14,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,2,2,4,3,5,0,-1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
539,0,0,0,0,4,0,2,0,14,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,2,2,4,3,5,0,-1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1
540,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,4,0,0,4,0,-1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0
541,0,0,0,0,1,5,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,1,1,5,5,0,0,3,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
542,0,0,0,0,1,5,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,1,1,5,5,0,0,3,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0
543,0,0,0,0,1,5,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,1,1,1,1,3,0,-1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0
544,0,0,0,0,1,5,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,1,1,5,5,6,0,-1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1
545,0,0,0,0,1,5,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,1,1,1,2,0,0,-1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0
546,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,2,4,0,3,1,0,14,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1
547,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,4,0,0,4,0,13,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0
548,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,2,2,4,3,5,0,16,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0
549,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,2,2,4,3,5,0,-1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0
550,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,4,0,0,4,0,-1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
551,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,4,0,0,4,0,-1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1
552,0,0,0,0,1,5,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,1,1,1,1,3,0,-1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1
553,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,2,2,4,3,5,0,-1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0
554,0,0,0,0,1,5,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,1,1,1,1,3,0,6,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0
555,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,4,0,0,4,0,13,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0
556,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,4,0,0,4,0,13,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1
557,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,2,2,4,3,5,0,-1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1
558,0,0,0,0,1,5,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,1,6,6,0,1,0,1,3,5,5,6,0,19,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1
559,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,4,0,0,4,0,8,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0
560,0,0,0,0,1,5,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,1,1,5,5,6,0,-1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
561,0,0,0,0,4,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,0,2,3,4,0,0,4,0,8,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
562,0,0,0,0,1,5,6,4,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,1,0,1,1,5,5,0,0,-1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0
