,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37
256,0,0,1,3,3,0,1,6,21,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,1,2,0,2,1,2,0,0,1,0,0,0,2,2,2,1,1,1,2,1,2,2,2,1,0,0,1,2,0,2,1,0,1,2,2,2,2,1,0,2,1,0,2,0,0,1
257,0,1,2,0,4,5,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4,3,0,0,1,0,0,2,4,5,1,0,2,1,1,0,0,1,2,2,2,2,0,0,1,1,0,1,1,1,0,2,0,0,1,1,2,1,0,1,0,0,1,1,2,0,0,0,0
258,0,0,1,3,1,3,4,2,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,1,0,0,4,0,1,7,0,2,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,0,2,2,1,2,0,2,0
259,0,0,1,3,1,3,4,2,-1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,1,0,0,4,0,1,1,0,2,1,1,0,2,2,0,2,0,2,0,1,0,2,1,0,1,2,2,2,2,0,1,0,0,1,2,1,1,1,2,2,2,1,1,1,2,0
260,0,0,0,1,2,1,3,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,1,2,3,2,1,2,0,0,1,0,0,1,1,2,0,2,0,2,1,0,1,1,1,1,1,2,2,1,0,2,1,0,0,2,1,2,1,1,2,1,1,1,2,0,1,2
261,0,1,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,0,1,0,0,2,4,5,1,0,0,1,2,0,1,0,0,2,0,2,0,2,2,0,1,0,0,2,2,0,1,0,1,0,2,2,2,0,2,1,1,1,1,0,0,0,2
262,0,0,1,3,1,3,4,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,1,0,1,4,0,1,1,0,2,1,2,0,0,0,2,2,2,0,0,0,1,2,2,0,2,0,1,2,2,2,1,0,2,0,1,2,0,2,2,2,2,2,1,2,2,2
263,0,1,2,2,0,2,6,5,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,0,1,2,3,5,0,2,1,0,0,0,2,1,1,2,2,1,0,1,1,2,2,2,0,2,0,1,0,2,0,2,1,1,0,1,1,1,1,0,0,0,1,1,2,2,0
264,0,0,0,1,2,1,2,7,10,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,1,2,3,2,3,5,3,0,1,1,1,1,2,0,0,2,1,1,2,1,1,1,0,2,1,2,1,1,0,0,0,2,2,0,0,2,1,1,0,2,2,0,0,1,2,2
265,0,1,2,2,0,2,6,5,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,0,1,2,3,5,0,2,1,0,0,2,1,2,2,1,0,0,1,1,0,0,2,1,2,1,1,1,1,1,0,0,2,0,0,0,2,0,0,1,2,2,0,2,1,1,1
266,0,1,2,2,0,2,6,5,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,0,1,2,3,5,0,2,1,0,2,2,1,2,1,0,0,2,1,0,1,0,2,0,1,1,1,2,0,1,0,0,1,2,2,2,0,0,1,1,0,1,1,2,1,2,1
267,0,1,2,2,0,2,6,5,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,0,1,2,3,5,0,2,1,0,2,1,1,2,0,2,1,0,0,1,1,2,0,0,1,1,0,1,0,2,0,1,0,0,2,0,0,0,0,1,0,1,2,1,2,1,1
268,0,0,1,3,1,3,4,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,1,0,1,4,0,1,1,0,2,0,2,0,2,1,0,0,1,2,1,0,2,2,0,0,2,2,0,1,2,1,1,2,1,0,1,0,2,1,1,0,2,1,0,1,2,1
269,0,1,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,0,1,0,0,2,4,5,1,0,1,0,1,2,2,2,0,0,0,0,1,0,1,2,0,2,0,1,0,0,1,1,1,0,1,0,2,0,0,0,0,1,0,2,1,1,2
270,0,0,1,3,1,3,4,2,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,1,0,0,4,0,1,7,0,2,2,2,0,2,0,2,1,2,2,0,0,1,2,0,1,2,1,0,0,0,1,0,0,2,0,0,2,0,0,0,2,2,2,2,2,2,0
271,0,1,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,0,1,0,0,2,4,5,1,0,2,2,1,1,0,1,2,1,2,1,0,0,2,2,1,1,1,1,2,1,2,0,2,0,2,0,2,0,1,1,1,1,1,1,1,2,1
272,0,0,0,1,2,1,3,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,1,2,3,2,3,5,3,0,1,0,2,2,0,2,0,2,2,0,0,0,2,2,1,0,2,0,1,0,2,0,0,2,2,1,0,1,2,1,2,0,1,0,0,1,1,2
273,0,0,0,1,2,1,3,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,1,2,3,2,3,5,3,0,1,2,0,2,1,2,2,0,0,2,2,0,2,1,1,0,0,1,2,0,0,1,2,0,0,1,1,1,0,1,1,2,2,0,1,0,2,1
274,0,0,1,3,3,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,1,2,0,2,1,2,0,0,1,0,2,0,1,2,1,2,0,0,2,0,2,2,1,2,1,1,2,0,2,1,2,1,2,2,1,1,1,0,2,2,0,0,2,2,0,1
275,0,0,1,3,1,3,4,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,1,0,1,4,0,1,1,0,2,2,1,2,0,0,1,1,0,1,2,0,1,1,0,1,2,2,0,0,2,2,2,0,0,2,2,2,1,0,1,2,0,0,2,2,0,2
276,0,0,0,1,2,1,2,7,10,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,1,2,3,2,3,5,3,0,1,2,0,0,0,2,1,0,1,1,0,2,1,1,1,0,2,2,2,1,1,2,1,1,2,1,1,0,0,0,1,1,2,2,0,2,0,2
277,0,0,0,1,3,1,3,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,1,2,3,2,1,2,0,0,1,2,1,2,2,1,2,2,0,0,0,2,0,2,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,2,1,1,1,1,2,1
278,0,0,1,3,1,3,4,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,1,0,1,4,0,1,1,0,2,1,1,0,2,0,1,0,2,1,1,0,1,2,0,1,1,2,2,1,1,1,0,2,0,1,1,2,1,2,0,2,2,0,2,2,0,0
279,0,0,1,3,1,0,1,6,21,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,1,2,0,2,1,2,0,0,1,1,1,2,0,1,0,2,0,1,1,1,2,1,1,0,0,1,2,1,1,1,2,1,1,2,1,2,2,2,1,2,1,2,2,2,0,1
280,0,0,0,1,3,0,1,6,1,1,0,0,0,0,0,0,0,0,0,2,2,3,5,6,0,0,1,2,3,2,1,2,0,0,1,2,0,0,1,1,1,0,2,0,1,0,0,1,0,2,0,1,0,2,1,2,1,2,2,1,0,0,1,0,1,2,0,2,0,2,2,2
281,0,0,0,1,3,0,1,6,1,1,0,0,0,0,0,0,0,0,0,2,2,3,5,6,0,0,1,2,3,2,1,2,0,0,1,2,0,0,1,2,0,1,2,2,2,0,2,1,1,0,0,2,2,1,1,1,1,2,2,0,1,0,2,1,2,2,2,2,0,1,0,1
282,0,0,0,1,2,1,2,7,-1,-1,-1,-1,-1,0,0,0,0,0,0,2,1,2,4,2,5,0,1,2,3,1,3,5,3,0,-1,1,0,2,1,0,0,2,1,2,0,1,0,0,2,1,2,2,2,0,2,0,2,2,1,0,1,2,1,1,2,0,0,1,1,2,0,1
283,0,1,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,0,1,0,0,2,4,5,1,0,0,0,2,0,1,2,2,1,2,2,0,2,0,1,0,0,2,0,1,2,1,0,0,2,1,2,2,0,0,0,1,2,0,0,0,0,2
284,0,0,0,1,3,0,3,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,5,6,0,0,1,2,3,2,1,2,0,0,1,2,2,1,2,0,0,0,2,0,2,0,2,1,0,0,1,2,0,2,1,0,0,1,2,0,0,0,0,1,0,0,1,0,0,1,0,2
285,0,1,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,6,0,0,1,2,0,2,0,2,1,0,0,0,2,2,1,2,1,1,0,1,0,1,1,2,2,0,1,2,2,2,2,2,0,0,2,1,1,2,1,2,2,0,2,2,1,2,0
286,0,0,0,1,3,0,1,6,1,1,0,0,0,0,0,0,0,0,0,2,2,3,5,6,0,0,1,2,3,2,1,2,0,0,1,1,1,1,1,2,2,2,1,0,2,1,1,1,0,1,1,1,0,1,1,2,0,1,1,2,1,2,0,0,2,1,0,1,0,2,1,2
287,0,1,1,3,1,3,4,2,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,1,0,0,4,0,1,7,0,2,0,0,2,2,0,2,2,2,1,0,0,2,2,0,2,0,2,1,0,2,1,0,2,0,1,2,2,1,1,0,2,1,2,0,1,0,0
288,0,0,1,3,3,4,5,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,1,0,1,1,4,3,1,0,2,0,2,2,0,0,0,1,0,1,2,0,1,2,0,1,1,0,1,1,1,0,0,1,1,2,0,0,0,0,1,2,2,1,2,0,1,0
289,0,0,0,1,3,0,1,6,1,1,0,0,0,0,0,0,0,0,0,2,2,3,5,6,0,0,1,2,3,2,1,2,0,0,1,1,2,2,0,0,1,1,2,2,0,0,2,0,1,2,1,0,1,2,2,1,2,0,0,1,1,1,1,1,1,1,2,0,1,0,0,1
290,0,0,0,1,3,0,1,6,1,1,0,0,0,0,0,0,0,0,0,2,2,3,5,6,0,0,1,2,3,2,1,2,0,0,1,0,1,2,0,2,2,1,0,2,0,2,0,1,0,1,1,1,1,2,0,0,1,1,0,1,1,0,0,0,1,2,1,2,1,1,0,2
291,0,0,1,3,1,3,4,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,1,0,1,4,0,1,1,0,2,0,0,2,1,2,1,0,1,1,0,1,1,1,0,2,2,0,1,0,1,1,1,2,2,1,0,1,2,1,1,0,2,2,1,2,2,2
292,0,1,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,0,1,0,0,2,4,5,1,0,0,1,0,2,1,1,0,1,1,1,0,2,1,0,1,1,1,1,0,1,2,1,2,2,0,1,1,1,0,1,0,1,1,2,1,2,1
293,0,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,4,6,0,0,1,2,0,2,0,2,1,0,2,1,0,1,2,0,0,1,0,2,1,1,2,2,0,1,2,2,0,1,0,0,2,2,0,0,1,0,0,2,1,2,1,0,0,0,1
294,0,0,1,3,1,3,4,2,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,1,0,0,4,0,1,7,0,2,1,1,1,2,0,0,0,0,2,2,1,2,2,0,0,0,1,2,2,2,1,1,1,2,2,0,1,1,1,1,1,1,0,2,0,2,1
295,0,0,1,3,3,4,5,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,1,0,1,1,4,3,1,0,2,1,1,0,2,2,2,0,2,0,2,1,2,2,1,2,0,0,0,1,2,2,2,1,1,2,1,1,2,2,2,1,0,0,0,2,1,0
296,0,0,1,3,3,0,1,6,21,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,1,2,0,2,1,2,0,0,1,2,1,1,1,2,0,0,0,1,1,2,0,2,0,2,2,0,0,0,1,2,1,1,0,0,2,0,2,0,1,1,2,0,2,0,1,0
297,0,1,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,0,1,0,0,2,4,5,1,0,2,0,2,1,0,0,1,1,1,0,1,0,2,0,2,1,0,0,1,2,2,1,2,0,0,2,0,1,2,1,2,1,0,1,2,2,0
298,0,0,1,3,3,4,5,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,1,0,1,1,4,3,1,0,2,2,2,0,0,0,2,1,2,2,0,1,2,0,0,1,1,1,1,1,1,1,2,0,1,1,2,2,0,0,0,2,2,1,0,2,0,0
299,0,0,1,3,3,4,5,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,1,0,1,1,4,3,1,0,2,2,1,2,2,1,2,2,2,2,0,2,1,2,2,2,0,1,0,2,2,2,2,1,1,1,0,1,0,0,2,2,0,0,2,1,2,2
300,0,0,0,1,2,1,2,7,20,2,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,1,0,1,1,4,3,6,0,2,0,1,2,2,0,2,0,1,1,1,2,2,0,1,2,1,2,1,1,1,2,1,2,0,2,0,2,2,1,0,2,1,2,2,0,0,1
301,0,0,0,1,2,1,2,3,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,1,2,3,2,3,5,3,0,1,2,2,2,0,1,0,1,0,1,1,1,2,2,1,2,1,0,2,0,2,2,1,1,0,0,1,0,0,0,0,1,1,2,2,1,2,1
302,0,0,1,3,3,4,5,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,1,0,1,4,0,1,1,0,2,2,2,0,1,0,1,1,0,0,2,1,0,2,0,2,2,0,1,2,1,0,1,1,2,2,2,0,2,2,0,2,0,0,1,2,0,0
303,0,1,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,0,1,0,0,2,4,5,1,0,0,1,2,1,1,1,2,1,1,2,1,0,2,1,2,2,0,2,1,1,2,2,1,0,1,0,1,0,2,1,0,1,2,1,1,2,0
304,0,0,1,3,1,3,4,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,1,0,1,4,0,1,1,0,2,0,1,1,2,0,2,1,1,2,0,1,1,2,2,0,2,0,2,2,1,2,0,2,1,1,1,1,1,0,1,1,2,0,1,0,0,2
305,0,1,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,0,1,0,0,2,4,5,1,0,2,1,1,2,0,0,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,0
306,0,0,1,3,3,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,1,2,0,2,1,2,0,0,1,1,1,0,1,1,1,0,2,1,1,0,0,0,2,0,2,0,1,0,0,2,2,1,0,1,2,1,0,0,1,2,2,0,1,2,1,2
307,0,1,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,0,1,0,0,2,4,5,1,0,0,0,1,1,1,1,1,1,0,1,0,0,2,0,0,1,0,1,2,2,1,1,2,1,1,0,2,2,2,1,2,1,2,2,1,1,2
308,0,1,2,2,0,2,6,5,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,0,1,2,3,5,6,4,1,0,2,2,0,2,0,2,1,2,0,2,1,1,0,1,0,1,1,0,1,2,2,1,1,2,1,2,0,0,0,2,0,1,1,2,1,1,1
309,0,0,1,3,1,3,4,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,1,0,1,4,0,1,1,0,2,1,1,0,0,2,1,0,0,2,1,1,0,1,2,2,1,2,0,2,1,2,2,1,0,2,2,2,2,2,1,2,0,1,0,2,2,1
310,0,0,0,1,2,1,2,7,-1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,1,2,3,2,3,5,3,0,-1,2,1,0,1,2,0,2,0,1,2,1,1,0,1,2,1,2,0,0,0,2,0,2,1,2,1,0,1,0,1,1,2,2,2,0,0,0
311,0,0,0,1,3,0,3,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,5,1,2,0,1,2,3,2,1,2,0,0,1,0,1,1,1,2,0,1,2,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,2,0,1,0,0,2,0,0,2,0,1,2,2
312,0,1,2,0,1,3,4,2,11,2,0,0,0,0,0,0,0,0,1,0,0,0,1,3,4,0,1,0,0,4,0,1,7,1,2,0,0,1,1,2,1,1,2,0,2,0,0,1,1,1,2,2,2,0,0,1,0,2,0,1,2,2,0,2,1,1,1,1,2,2,1,1
313,0,0,0,1,2,1,3,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,1,2,3,2,3,5,3,0,1,0,0,1,1,1,2,0,2,0,2,1,0,1,0,2,0,1,0,0,0,1,2,2,2,1,0,2,0,0,0,2,0,2,0,2,2,2
314,0,0,1,3,1,3,4,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,1,0,1,4,0,1,1,0,2,2,1,2,0,1,1,2,0,1,1,0,1,1,1,1,1,2,1,0,2,2,1,2,1,0,1,0,2,2,2,0,0,2,0,0,2,1
315,0,0,0,1,2,1,2,1,13,2,0,0,0,0,0,0,0,0,0,2,1,2,4,1,1,0,1,0,1,1,4,3,6,0,2,0,1,1,0,0,1,1,1,2,1,0,1,2,1,2,1,2,0,2,0,1,0,0,2,1,1,1,0,2,1,1,0,1,0,0,0,0
316,0,1,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,0,1,0,0,2,4,5,1,0,0,1,2,1,2,2,0,0,1,2,1,2,1,2,0,1,0,1,2,2,0,1,0,2,1,1,2,0,1,0,0,0,0,2,0,0,0
317,0,0,1,3,1,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,1,0,0,4,0,1,1,0,2,1,0,0,1,0,1,2,1,2,1,0,0,0,2,1,2,1,2,0,0,2,0,2,2,1,0,1,0,1,0,2,1,1,0,1,2,1
318,0,1,2,2,0,2,6,5,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,0,1,2,3,5,0,2,1,0,1,0,1,2,2,0,1,1,2,2,0,0,2,1,0,2,2,2,0,0,2,0,2,0,1,2,1,0,1,0,1,0,2,1,1,1,0
319,0,0,1,3,3,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,1,2,0,2,1,2,0,0,1,0,2,0,2,2,2,1,0,0,2,2,1,2,1,2,0,2,0,2,2,1,2,2,2,2,1,0,0,2,1,0,0,2,2,2,2,2
320,0,0,0,1,2,1,2,1,13,2,0,0,0,0,0,0,0,0,0,2,1,4,4,1,1,0,1,0,1,1,4,3,6,0,2,0,2,2,0,1,0,1,0,2,0,1,0,0,1,2,0,2,2,2,1,1,1,2,1,1,2,1,0,2,0,2,2,2,2,1,1,2
321,0,1,2,2,0,2,6,5,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,0,1,2,3,5,0,2,1,0,1,2,2,2,0,2,0,0,2,0,1,2,2,2,0,1,0,0,2,0,2,1,1,0,1,2,0,2,0,2,2,1,1,1,1,2,1
322,0,1,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,0,1,0,0,2,4,5,1,0,2,1,0,2,0,2,0,2,1,1,2,0,1,2,2,0,1,2,1,1,2,1,2,2,2,2,1,2,2,2,1,0,2,2,1,0,1
323,0,1,1,3,1,3,4,2,-1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,1,0,0,4,0,1,7,1,2,2,1,0,2,0,0,2,1,2,2,2,1,0,0,2,1,0,2,2,2,1,0,1,1,1,2,0,1,2,1,1,0,1,0,2,0,2
324,0,0,0,1,2,1,2,7,5,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,1,2,3,2,3,5,3,0,1,0,1,2,0,1,2,0,1,2,1,0,0,0,2,2,0,2,2,0,0,2,0,0,1,0,2,0,1,0,0,0,0,1,1,2,1,1
325,0,0,1,3,1,3,4,2,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,1,0,0,4,0,1,7,0,2,0,1,2,2,0,1,1,2,1,0,1,1,2,1,2,2,0,1,2,2,0,1,2,0,1,0,1,2,1,2,0,0,1,2,2,1,2
326,0,0,0,1,3,0,3,3,24,1,0,0,0,0,0,0,0,0,0,2,1,4,5,6,2,0,1,2,3,2,1,2,0,0,1,0,2,0,2,2,2,0,2,1,1,0,0,2,0,0,1,0,1,2,1,0,0,2,1,1,1,0,1,2,1,0,0,0,1,1,1,1
327,0,1,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,0,1,0,0,2,4,5,1,0,2,1,1,0,2,0,2,2,0,1,1,0,2,2,0,0,0,1,0,1,1,1,2,2,2,0,0,0,0,1,1,2,2,1,2,1,1
328,0,1,1,0,1,3,4,2,19,2,0,0,0,0,0,0,0,0,1,0,2,0,1,3,4,0,1,0,0,4,0,1,7,1,2,2,2,0,1,0,2,1,0,1,2,2,1,2,0,2,1,2,1,2,1,1,2,2,1,0,1,2,0,1,1,2,0,2,1,1,2,2
329,0,1,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,0,1,0,0,2,4,5,1,0,0,2,2,2,2,2,1,2,2,1,1,2,2,0,2,1,1,1,2,1,1,0,2,2,2,0,0,0,1,1,1,0,0,0,1,0,0
330,0,0,1,3,3,4,5,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,1,0,1,1,4,3,1,0,2,2,0,0,2,0,1,2,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,2,0,1,1,2,2,0,1,0,0,1,2
331,0,1,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,0,1,0,0,2,4,5,1,0,2,1,0,0,0,0,1,2,2,0,1,0,0,1,1,1,2,0,1,0,0,0,2,2,2,2,1,2,0,2,1,0,1,0,2,2,0
332,0,0,1,3,3,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,1,2,0,2,1,2,0,0,1,2,1,2,1,0,2,0,1,1,1,0,2,1,1,0,2,1,1,1,1,2,2,1,1,0,2,0,0,2,1,1,2,2,1,0,0,2
333,0,1,2,2,0,2,6,5,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,0,1,2,3,5,0,2,1,0,1,2,2,1,0,0,2,2,0,2,2,2,2,2,2,1,1,2,2,1,0,1,0,0,2,1,2,1,1,1,1,1,2,1,0,2,2
334,0,1,2,2,0,2,6,5,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,0,1,2,3,5,0,2,1,0,1,2,0,0,2,0,0,0,1,2,2,1,0,2,2,0,1,1,2,0,1,1,0,1,0,0,1,2,0,1,1,1,0,1,2,0,2
335,0,1,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,0,1,0,0,2,4,5,1,0,1,2,2,0,0,1,1,0,2,2,2,1,2,0,2,1,2,0,0,0,2,0,0,1,0,2,2,1,2,0,0,0,0,1,1,0,1
336,0,1,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,0,1,0,0,2,4,5,1,0,0,0,1,2,2,0,1,1,1,2,2,0,2,2,1,0,1,2,2,1,1,2,1,0,1,1,2,0,2,2,1,1,1,1,0,1,1
337,0,1,2,2,0,2,6,5,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,0,1,2,3,5,6,4,1,0,0,0,0,0,0,0,2,1,2,0,1,0,2,1,1,2,0,0,2,0,1,1,0,1,1,0,1,1,1,1,2,1,1,1,1,1,0
338,0,0,1,3,1,3,4,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,1,0,0,4,0,1,1,0,2,2,1,0,2,1,2,1,2,2,1,1,1,2,2,0,2,1,2,2,1,1,1,0,0,0,1,0,2,0,2,1,1,0,2,0,0,1
339,0,0,1,3,3,4,5,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,1,0,1,1,4,1,1,0,2,0,1,2,1,0,1,0,1,1,1,1,2,0,0,2,2,2,0,1,1,2,1,2,0,2,1,0,2,2,1,0,2,0,0,0,2,0
340,0,0,0,1,2,1,3,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,1,2,3,2,3,5,3,0,1,1,1,2,0,2,2,0,2,2,0,1,1,0,1,0,1,2,0,1,0,0,2,2,2,2,0,1,2,1,2,0,2,0,0,1,0,1
341,0,0,0,1,3,4,5,1,2,2,0,0,0,0,0,0,0,0,0,2,2,4,3,5,1,0,1,0,1,1,4,3,6,0,2,0,0,2,0,1,1,0,0,2,1,0,1,2,2,0,1,1,0,0,1,1,1,0,1,2,1,2,0,2,1,0,2,2,0,1,1,1
342,0,1,2,2,0,2,6,5,16,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,0,1,2,3,5,6,4,1,0,2,2,0,2,1,0,1,0,2,0,1,0,2,0,2,2,1,0,2,1,1,1,2,0,2,2,0,1,2,0,0,1,1,1,1,0,0
343,0,0,0,1,2,1,3,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,1,2,3,2,3,5,3,0,1,2,1,0,1,0,1,0,0,2,2,2,1,0,1,2,0,0,0,2,2,0,1,0,1,0,0,1,1,2,2,2,2,0,0,2,1,1
