,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33
85,0,1,0,3,3,1,1,3,2,1,1,1,1,0,0,0,0,0,1,1,1,4,4,0,0,0,1,0,1,3,1,5,6,1,31,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
86,0,0,1,1,2,5,3,4,22,1,1,1,1,0,0,0,0,0,0,2,0,1,0,5,5,0,1,0,1,2,4,1,1,0,36,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0
87,0,0,2,1,2,5,3,1,6,0,0,0,0,0,0,0,0,0,0,2,0,3,5,2,4,0,0,2,3,4,3,2,0,0,-1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0
88,0,1,2,3,3,4,2,7,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,5,0,0,1,0,1,2,1,5,6,1,-1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1
89,0,1,0,0,1,1,1,3,31,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,7,0,0,1,0,0,5,3,5,1,-1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0
90,0,0,1,2,4,3,5,2,19,0,0,0,0,0,0,0,0,0,0,2,3,0,2,3,2,0,0,2,2,1,0,4,7,0,12,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1
91,0,0,2,1,2,5,3,1,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,1,0,1,2,4,1,1,0,37,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0
92,0,0,2,1,2,5,3,1,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,1,0,1,2,4,1,1,0,35,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0
93,0,0,1,2,0,0,4,2,32,0,0,0,0,0,0,0,0,0,0,2,3,3,2,3,6,0,0,2,2,1,0,2,7,0,15,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1
94,0,0,1,1,0,0,4,4,33,0,0,0,0,0,0,0,0,0,0,2,0,3,2,2,4,0,0,2,3,4,3,2,7,0,16,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1
95,0,1,2,1,2,4,3,1,8,1,1,1,1,0,0,0,0,0,0,0,1,1,0,5,5,0,1,0,1,2,4,1,1,0,34,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0
96,0,1,0,3,1,1,1,3,-1,-1,0,0,0,0,0,0,0,0,1,1,2,2,1,0,7,0,0,1,0,0,5,3,5,1,-1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0
97,0,0,1,2,0,0,4,4,-1,1,1,1,1,0,0,0,0,0,0,2,0,1,2,4,6,0,1,0,1,2,4,1,1,0,-1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0
98,0,1,0,3,1,1,1,3,30,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0,0,0,1,0,0,5,3,5,1,4,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1
99,0,0,1,2,0,0,4,2,11,0,0,0,0,0,0,0,0,0,0,2,3,0,2,3,6,0,0,2,2,1,0,2,7,0,14,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0
100,0,1,2,3,3,4,2,7,-1,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,1,0,0,1,3,4,3,6,4,0,3,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1
101,0,1,2,3,3,1,2,3,-1,1,1,1,1,0,0,0,0,0,1,0,1,4,1,0,0,0,1,0,1,2,1,5,6,1,-1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1
102,0,1,0,3,3,1,1,3,20,0,0,0,0,0,0,0,0,0,1,0,1,4,1,0,0,0,0,1,0,0,5,3,4,1,2,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1
103,0,0,1,2,4,3,0,0,5,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,6,0,1,0,1,3,2,0,2,0,-1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1
104,0,1,0,0,4,2,6,5,-1,0,0,0,0,0,0,0,0,0,1,1,2,0,3,6,2,0,0,2,2,1,0,4,3,1,-1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1
105,0,0,1,1,2,5,3,4,22,1,1,1,1,0,0,0,0,0,0,2,0,1,0,5,5,0,1,0,1,2,4,1,1,0,36,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1
106,0,1,2,3,3,4,2,7,34,0,0,0,0,0,0,0,0,0,1,0,1,4,5,1,1,0,0,1,3,4,3,6,4,0,3,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1
107,0,0,1,2,4,3,5,5,-1,0,0,0,0,0,0,0,0,0,0,2,3,0,3,3,2,0,0,2,2,1,0,4,3,1,-1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
108,0,1,0,0,1,1,1,6,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,0,3,0,1,0,1,3,1,5,6,1,29,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1
109,0,0,2,1,2,5,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,0,0,1,3,4,3,6,0,0,-1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1
110,0,1,0,0,1,2,6,0,28,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,1,0,1,3,2,0,2,1,26,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1
111,0,1,0,0,4,2,5,5,35,0,0,0,0,0,0,0,0,0,1,1,2,0,3,6,2,0,0,2,2,1,0,4,3,1,10,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0
112,0,0,2,1,2,5,3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,4,0,0,1,3,4,3,6,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1
113,0,1,0,0,4,2,6,5,25,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,2,0,0,2,2,1,0,4,3,1,9,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0
114,0,0,1,2,0,0,0,2,3,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,6,0,1,0,1,3,2,0,2,0,22,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1
115,0,0,1,2,0,0,0,4,-1,1,1,1,1,0,0,0,0,0,0,2,0,1,2,4,5,0,1,0,1,2,4,1,1,0,21,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
116,0,0,2,1,2,5,3,1,-1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,1,0,1,2,4,1,1,0,-1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
117,0,1,0,0,1,2,6,6,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,1,0,1,3,2,5,6,1,28,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0
118,0,0,1,2,0,0,5,2,36,0,0,0,0,0,0,0,0,0,0,2,3,0,2,3,6,0,0,2,2,1,0,2,7,0,14,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0
119,0,0,1,2,0,0,4,4,17,0,0,0,0,0,0,0,0,0,0,2,3,3,2,2,6,0,0,2,3,4,3,2,7,0,16,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0
120,0,0,1,2,0,0,4,4,14,1,1,1,1,0,0,0,0,0,0,2,0,1,2,4,5,0,1,0,1,2,4,1,1,0,21,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0
121,0,1,0,0,1,1,1,6,18,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,7,0,0,1,0,0,5,3,5,1,5,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0
122,0,0,2,1,2,5,3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,4,0,0,1,3,4,3,6,0,0,-1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1
123,0,1,2,3,3,4,2,7,8,1,1,1,1,0,0,0,0,0,1,0,1,4,0,5,5,0,1,0,1,2,1,1,1,0,34,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1
124,0,0,1,1,2,5,3,4,22,1,1,1,1,0,0,0,0,0,0,2,0,1,0,5,5,0,1,0,1,2,4,1,1,0,36,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0
125,0,0,1,2,4,3,5,5,12,0,0,0,0,0,0,0,0,0,0,2,3,0,3,3,2,0,0,2,2,1,0,4,3,0,-1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1
126,0,1,0,3,1,1,1,3,30,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0,0,0,1,0,0,5,3,5,1,4,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1
127,0,0,2,1,2,5,3,1,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,1,0,1,2,4,1,1,0,37,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0
128,0,0,2,1,2,5,3,1,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,1,0,1,2,4,1,1,0,35,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1
129,0,0,1,1,2,5,3,4,22,1,1,1,1,0,0,0,0,0,0,2,0,1,0,5,5,0,1,0,1,2,4,1,1,0,36,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
130,0,0,1,2,4,3,0,0,5,1,1,1,1,0,0,0,0,0,0,2,3,0,4,4,3,0,1,0,1,3,2,0,2,0,-1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1
131,0,0,1,2,4,3,5,5,37,0,0,0,0,0,0,0,0,0,0,2,3,0,3,3,2,0,0,2,2,1,0,4,3,0,-1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0
132,0,1,0,0,1,1,1,6,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,0,3,0,1,0,1,3,1,5,6,1,-1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0
133,0,1,0,3,1,1,1,3,30,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0,0,0,1,0,0,5,3,5,1,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
134,0,1,0,0,1,1,1,3,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,0,3,0,1,0,1,3,1,5,6,1,30,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
135,0,0,1,2,4,3,0,0,5,1,1,1,1,0,0,0,0,0,0,1,3,0,4,4,3,0,1,0,1,3,2,0,2,1,-1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0
136,0,0,1,2,0,0,0,2,3,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,6,0,1,0,1,3,2,0,2,0,22,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1
137,0,0,1,2,0,0,0,2,3,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,6,0,1,0,1,3,2,0,2,0,22,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0
138,0,0,1,2,0,0,0,2,3,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,6,0,1,0,1,3,2,0,2,0,22,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1
139,0,0,1,2,0,0,4,4,38,0,0,0,0,0,0,0,0,0,0,2,3,3,2,2,6,0,0,2,3,4,3,2,7,0,16,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1
140,0,0,1,2,0,0,4,2,-1,0,0,0,0,0,0,0,0,0,0,2,3,3,2,3,6,0,0,2,2,1,0,2,7,0,-1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1
141,0,1,0,0,1,1,1,6,31,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,7,0,0,1,0,0,5,3,5,1,-1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
142,0,1,0,3,3,1,1,3,-1,0,0,0,0,0,0,0,0,0,1,0,1,4,1,0,0,0,0,1,0,0,5,3,4,1,-1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1
143,0,1,0,0,1,2,6,6,15,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,0,2,2,1,0,4,3,1,7,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1
144,0,0,1,2,4,3,0,0,5,1,1,1,1,0,0,0,0,0,0,1,3,0,4,4,3,0,1,0,1,3,2,0,2,1,-1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0
145,0,1,0,0,4,2,6,5,35,0,0,0,0,0,0,0,0,0,1,1,2,0,3,6,2,0,0,2,2,1,0,4,3,1,10,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
146,0,1,0,3,3,1,1,3,2,1,1,1,1,0,0,0,0,0,1,1,1,4,4,0,0,0,1,0,1,3,1,5,6,1,31,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1
147,0,1,2,3,3,4,2,3,-1,1,1,1,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,1,2,1,5,6,1,-1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1
148,0,0,0,0,4,3,5,5,7,0,0,0,0,0,0,0,0,0,0,1,3,0,3,3,2,0,0,2,2,1,0,4,3,1,-1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0
149,0,1,0,0,4,2,6,5,-1,0,0,0,0,0,0,0,0,0,1,1,2,0,3,6,2,0,0,2,2,1,0,4,3,1,10,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1
150,0,0,2,1,2,5,3,1,23,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,0,0,1,3,4,3,6,0,0,19,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
151,0,0,2,1,2,5,3,1,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,1,0,1,2,4,1,1,0,35,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1
152,0,0,2,1,2,5,3,1,24,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,4,0,0,1,3,4,3,6,0,0,20,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1
153,0,0,0,0,4,3,0,0,1,1,1,1,1,0,0,0,0,0,1,1,3,0,4,4,3,0,1,0,1,3,2,0,2,1,-1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0
154,0,0,2,1,2,4,3,1,39,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,0,0,1,3,4,3,6,0,0,20,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0
155,0,1,0,0,1,2,6,6,15,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,0,2,2,1,0,4,3,1,7,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1
156,0,1,0,3,3,1,1,3,30,0,0,0,0,0,0,0,0,0,1,1,1,4,1,0,0,0,0,1,0,0,5,3,5,1,4,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1
157,0,1,0,0,1,2,6,6,15,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,0,2,2,1,0,4,3,1,8,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1
158,0,0,2,1,2,5,3,1,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,1,0,1,2,4,1,1,0,35,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0
159,0,1,0,0,4,2,6,6,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,0,0,2,2,1,0,4,3,1,-1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1
160,0,1,0,0,1,2,6,6,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,6,3,0,1,0,1,3,2,5,6,1,28,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1
161,0,0,1,2,4,3,5,2,19,0,0,0,0,0,0,0,0,0,0,2,3,0,2,3,2,0,0,2,2,1,0,4,3,0,12,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0
162,0,1,0,3,1,1,1,3,30,0,0,0,0,0,0,0,0,0,1,1,1,4,1,0,0,0,0,1,0,0,5,3,5,1,4,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0
163,0,0,2,1,2,5,3,1,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,1,0,1,2,4,1,1,0,-1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0
164,0,0,1,2,4,3,5,5,12,0,0,0,0,0,0,0,0,0,0,2,3,0,3,3,2,0,0,2,2,1,0,4,3,0,11,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1
165,0,1,2,3,3,1,2,3,27,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,0,0,0,1,0,0,5,3,4,1,-1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
166,0,0,2,1,2,5,3,1,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,5,0,1,0,1,2,4,1,1,0,37,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0
167,0,1,0,0,1,1,1,3,2,1,1,1,1,0,0,0,0,0,1,1,2,2,4,0,3,0,1,0,1,3,1,5,6,1,30,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
168,0,0,0,0,4,3,0,0,1,1,1,1,1,0,0,0,0,0,1,1,2,0,4,4,3,0,1,0,1,3,2,0,2,1,-1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0
169,0,0,1,2,4,3,0,0,5,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,6,0,1,0,1,3,2,0,2,0,-1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
170,0,0,1,2,0,0,0,2,3,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,6,0,1,0,1,3,2,0,2,0,22,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0
171,0,0,2,1,2,5,3,1,40,0,0,0,0,0,0,0,0,0,0,2,0,3,5,2,4,0,0,2,3,4,3,2,0,0,-1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1
172,0,0,1,2,4,3,0,0,5,1,1,1,1,0,0,0,0,0,0,2,3,0,2,4,6,0,1,0,1,3,2,0,2,0,23,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0
173,0,1,2,3,3,4,2,7,8,1,1,1,1,0,0,0,0,0,1,0,1,1,0,5,5,0,1,0,1,2,4,1,1,0,34,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1
174,0,0,1,2,4,3,0,0,5,1,1,1,1,0,0,0,0,0,0,1,3,0,4,4,3,0,1,0,1,3,2,0,2,1,-1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0
175,0,0,1,2,0,0,5,2,36,0,0,0,0,0,0,0,0,0,0,2,3,0,2,3,6,0,0,2,2,1,0,2,7,0,14,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0
176,0,1,0,3,3,1,1,3,2,1,1,1,1,0,0,0,0,0,1,1,1,4,4,0,0,0,1,0,1,3,1,5,6,1,31,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0
177,0,1,0,0,1,1,1,6,18,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,7,0,0,1,0,0,5,3,5,1,-1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1
