,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22
213,0,1,2,2,1,5,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,2,1,2,7,0,0,0,0,2,0,4,1,1,2,1,2,1,0,2,1,0,1,2,0,1,0,2,1,1,1,2,1,2,1,1,0
214,0,1,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,0,1,2,3,2,0,1,1,2,0,2,1,2,0,0,1,1,1,2,2,0,0,0,1,1,2,2,2,1
215,0,1,2,2,1,5,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,3,5,0,6,1,2,2,1,1,0,2,0,0,1,1,0,0,2,0,0,0,0,2,2,2,1,1,1
216,0,1,2,2,1,5,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,0,2,3,5,0,6,1,2,0,2,0,1,0,2,2,0,0,1,1,0,1,0,1,1,1,2,1,0,1,0
217,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,4,1,1,0,2,0,1,2,0,2,0,0,1,1,1,2,2,2,0,1,2,2,2,2,2,0,0,2
218,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,4,1,1,0,2,0,2,2,2,1,0,1,1,1,2,2,0,0,0,2,2,1,2,2,1,0,2,0
219,0,1,2,2,1,5,3,4,-1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,0,6,0,0,0,2,3,5,0,6,1,2,2,0,2,0,1,2,1,2,2,1,1,2,2,0,2,0,0,2,2,1,2,1
220,0,1,0,0,2,4,4,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,6,3,0,1,2,1,2,0,0,0,2,1,2,2,2,2,0,0,1,0,1,2,0,0,1,1
221,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,4,1,1,0,2,0,1,1,1,0,0,1,0,1,2,1,1,1,0,2,0,0,0,1,1,2,0,0
222,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,1,0,2,0,2,2,0,0,2,0,2,0,2,0,2,0,1,2,1,2,1,1
223,0,1,2,2,1,5,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,3,5,0,6,1,2,2,0,2,1,0,1,1,1,1,1,1,2,1,2,1,2,1,1,2,0,1,1
224,0,1,0,0,2,4,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,5,7,0,1,2,2,0,1,1,0,2,0,0,1,1,1,0,2,2,0,2,1,2,2,2,1
225,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,0,0,0,0,1,1,0,2,2,1,2,2,2,1,1,2,2,1,0,0,2,2
226,0,1,0,0,2,4,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,5,7,0,1,0,2,0,1,2,1,0,1,1,1,2,2,1,1,0,1,0,2,0,1,1,2
227,0,1,0,0,2,2,0,0,-1,-1,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,0,1,2,3,2,0,1,2,0,0,1,1,2,2,0,1,2,0,0,1,2,1,0,0,0,2,0,2,1
228,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,4,1,1,0,2,0,2,1,1,0,0,0,1,2,2,2,2,0,1,1,2,2,1,0,0,1,1,1
229,0,1,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,0,1,2,3,2,0,1,1,2,1,2,0,0,0,0,1,1,2,1,1,1,1,0,1,0,0,1,0,0
230,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,4,1,1,0,2,0,0,1,0,0,0,1,0,1,2,2,0,0,0,2,1,2,1,2,0,2,0,0
231,0,1,2,2,1,5,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,3,5,0,6,1,2,0,1,2,0,1,1,1,0,2,0,2,0,2,1,2,2,1,2,1,2,2,0
232,0,1,0,0,2,4,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,5,7,0,1,1,0,1,2,1,2,2,2,0,0,0,1,2,2,0,2,2,0,0,2,1,0
233,0,1,2,2,1,5,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,0,2,3,5,0,6,1,2,2,1,2,1,0,2,1,1,0,0,2,1,2,0,2,2,2,1,1,2,1,1
234,0,1,2,3,4,1,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,0,0,2,0,4,1,1,2,0,0,0,1,1,0,1,0,0,1,2,0,2,1,1,1,0,2,0,0,0,2
235,0,1,2,3,4,1,2,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,0,2,0,4,5,1,2,2,0,1,2,2,2,0,2,2,2,0,2,2,0,1,1,0,0,2,1,0,0
236,0,1,0,0,2,4,4,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,6,3,0,1,2,0,2,2,1,1,1,0,2,1,1,1,0,0,1,2,0,1,0,1,1,0
237,0,1,2,2,1,5,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,3,5,0,6,1,2,2,1,0,1,2,2,1,1,1,0,2,2,2,2,2,1,2,2,1,0,1,1
238,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,1,0,2,2,0,0,2,1,1,1,0,2,0,2,0,0,1,1,0,2,0,1
239,0,1,2,2,1,5,2,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,0,2,0,4,5,1,2,2,1,1,1,0,2,2,1,1,1,1,0,1,1,2,2,1,0,2,1,2,0
240,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,1,1,0,0,0,2,2,1,2,0,0,2,1,0,0,1,1,0,1,0,1,2
241,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,0,0,0,1,1,1,2,0,0,2,0,0,0,2,1,1,2,1,0,1,1,2
242,0,1,0,0,2,4,4,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,6,3,0,1,1,2,2,2,1,0,2,1,2,2,0,2,1,1,2,0,2,1,2,0,1,2
243,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,4,1,1,0,2,0,2,0,0,2,2,0,0,0,1,1,0,0,1,1,2,2,0,1,2,1,0,1
244,0,1,0,0,2,4,4,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,7,0,0,1,0,1,3,6,3,0,1,1,1,0,2,0,0,0,0,1,2,2,1,2,0,0,0,0,2,0,0,1,0
245,0,1,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,0,1,2,3,2,0,1,1,2,1,1,1,2,2,1,1,2,2,0,1,1,1,1,2,2,1,0,1,1
246,0,1,0,0,2,4,4,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,6,3,0,1,1,0,2,1,0,0,0,0,2,0,0,1,2,2,2,1,1,2,0,1,0,1
247,0,1,2,3,4,1,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,0,0,2,0,4,1,1,2,0,1,2,2,1,1,0,1,0,2,2,0,2,1,2,2,1,1,2,1,1,0
248,0,1,2,2,1,5,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,0,2,3,5,0,6,1,2,1,0,1,0,0,1,2,1,2,0,0,2,2,1,0,2,2,0,1,2,1,1
249,0,1,2,3,4,1,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,0,2,0,4,5,1,2,0,0,1,1,2,1,1,0,0,0,1,1,0,2,0,2,2,2,2,2,1,1
250,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,2,1,2,2,2,1,2,2,0,2,2,2,0,1,2,1,2,2,1,1,2,0
251,0,1,0,0,2,4,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,1,0,1,2,5,7,0,1,1,0,2,2,1,0,1,0,0,2,0,1,2,2,2,0,2,1,0,0,2,2
252,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,4,1,1,0,2,0,0,1,0,0,2,2,1,1,1,0,0,0,1,2,2,2,0,0,1,0,2,1
253,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,2,1,1,1,0,1,2,1,0,0,1,1,1,0,2,1,0,0,2,1,2,1
254,0,1,2,3,1,5,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,0,0,2,0,4,1,1,2,2,2,1,0,0,2,2,1,0,2,0,0,1,2,1,1,2,2,2,0,0,0
255,0,1,2,3,4,1,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,0,0,2,0,4,1,1,2,1,1,0,0,0,2,1,1,0,2,0,2,1,0,0,0,1,1,0,2,2,1
256,0,1,2,2,1,5,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,3,5,0,6,1,2,0,0,1,1,2,2,0,1,2,1,2,1,2,1,2,0,0,0,2,0,0,0
257,0,1,0,0,2,4,4,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,5,7,0,1,2,0,1,2,2,0,0,0,2,2,0,2,2,0,1,2,1,0,2,1,1,0
258,0,1,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,0,1,2,3,2,0,1,2,1,2,1,1,0,2,1,0,2,1,2,0,1,1,2,2,2,0,0,1,2
259,0,1,2,3,4,1,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,0,0,2,0,4,1,1,2,0,2,0,1,1,2,0,1,2,0,0,0,2,1,0,0,0,2,2,2,0,2
260,0,1,0,0,2,4,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,5,7,0,1,2,2,1,1,1,2,0,1,1,0,0,1,0,0,2,0,1,0,2,2,2,2
261,0,1,2,3,4,1,5,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,0,2,0,4,5,1,2,2,0,1,2,2,1,0,2,1,0,0,1,2,2,2,2,1,2,2,2,0,2
262,0,1,0,0,2,4,4,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,6,3,0,1,0,1,0,2,1,0,0,1,1,1,1,1,0,1,1,2,0,1,1,2,2,2
263,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,4,1,1,0,2,0,0,0,1,2,1,1,2,0,1,2,1,2,1,1,1,0,2,0,0,2,0,2
264,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,0,1,0,0,2,2,2,1,2,0,2,2,0,1,1,2,2,1,2,1,2,0
265,0,1,2,2,1,5,2,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,0,2,0,4,1,1,2,2,0,1,0,0,1,2,2,1,2,0,1,0,0,2,0,2,1,1,2,1,2
266,0,1,2,2,1,5,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,3,7,0,0,0,0,2,0,4,1,1,2,0,0,2,1,0,2,0,1,1,2,2,2,1,1,0,2,0,2,0,1,2,2
267,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,4,1,1,0,2,0,2,2,1,2,1,2,0,1,0,0,2,2,2,1,1,0,1,0,0,1,2,1
268,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,4,1,1,0,2,0,1,1,1,1,2,1,1,0,0,1,2,0,1,2,1,2,1,1,0,2,0,0
269,0,1,0,0,2,2,0,5,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,1,0,1,2,5,7,0,1,0,1,2,2,0,2,1,0,0,2,2,0,1,1,1,0,1,0,0,2,1,0
270,0,1,2,3,4,1,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,0,2,0,4,5,1,2,2,0,0,0,1,2,2,0,0,0,0,0,0,1,1,2,2,1,2,0,2,1
271,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,2,1,1,1,2,0,2,1,2,2,2,0,2,1,1,2,0,1,2,1,0,1
272,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,1,1,2,0,0,0,0,2,2,0,2,1,1,2,0,0,0,2,0,1,1,1
273,0,1,2,3,4,1,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,2,1,2,6,0,0,0,0,2,0,4,5,1,2,2,1,0,0,1,1,2,1,1,1,0,1,0,2,1,0,0,1,1,1,2,0
274,0,1,2,2,1,5,2,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,0,2,0,4,5,1,2,0,2,1,1,2,1,0,0,0,0,0,1,2,0,0,2,1,2,2,0,0,0
275,0,1,0,0,2,4,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,1,0,1,2,5,7,0,1,2,1,1,2,2,1,0,0,0,0,1,0,1,0,0,1,2,2,0,0,2,1
276,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,1,2,2,2,0,2,0,2,1,2,2,0,2,2,1,0,1,0,2,1,0,2
277,0,1,2,2,1,5,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,3,5,0,6,1,2,0,0,1,2,2,1,2,0,2,0,2,0,2,1,0,2,2,2,0,0,0,0
278,0,1,2,2,1,5,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,0,0,2,0,4,1,1,2,0,0,2,2,0,1,1,0,0,0,2,2,1,2,1,0,1,2,0,0,1,1
279,0,1,0,0,2,2,0,5,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,1,0,1,2,5,7,0,1,1,1,1,2,2,1,1,2,1,2,2,2,0,1,1,2,1,2,0,2,1,2
280,0,1,0,0,2,4,4,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,6,3,0,1,0,2,1,0,1,0,1,0,0,0,2,2,0,0,2,0,2,1,2,1,1,2
281,0,1,0,0,2,4,4,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,6,3,0,1,2,2,0,2,0,2,1,0,1,1,0,1,0,1,2,1,1,0,2,1,1,0
282,0,1,0,0,2,4,4,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,6,3,0,1,2,0,2,1,0,1,1,0,2,2,2,0,0,2,0,1,2,2,0,2,0,1
283,0,1,2,2,1,5,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,0,2,3,5,0,6,1,2,2,0,1,0,2,1,2,2,1,0,2,0,2,1,2,2,1,1,0,2,1,2
284,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,2,0,1,0,2,0,1,2,2,2,0,1,2,2,2,2,1,2,2,1,2,1
285,0,1,0,0,2,4,4,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,6,3,0,1,1,2,2,2,2,2,0,1,1,2,2,1,2,1,1,1,1,2,2,0,1,0
286,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,4,1,1,0,2,0,1,1,2,2,0,1,0,1,1,1,1,2,1,2,2,2,0,2,2,1,0,0
287,0,1,0,0,2,2,0,5,-1,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,1,0,1,2,3,2,0,1,1,1,2,2,2,2,2,1,1,2,1,1,1,2,1,0,2,1,2,1,0,2
288,0,1,2,3,4,1,2,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,0,2,0,4,5,1,2,0,0,0,2,0,0,1,0,1,0,1,2,0,0,2,2,1,1,1,1,0,1
289,0,1,2,2,1,5,2,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,0,2,0,4,6,1,2,2,0,2,2,0,0,0,0,0,2,2,1,1,0,1,1,1,0,1,1,2,2
290,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,4,1,1,0,2,0,2,0,0,2,0,2,2,2,2,0,2,0,0,1,2,0,1,0,2,2,1,0
291,0,1,0,0,2,4,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,2,5,7,0,1,0,0,1,2,0,1,0,0,2,0,0,2,2,1,2,0,2,0,0,0,0,1
292,0,1,2,3,4,1,5,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,0,2,0,4,5,1,2,0,1,2,0,2,2,2,2,1,1,0,0,1,0,2,2,2,0,2,2,1,1
293,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,4,1,1,0,2,0,2,2,0,0,1,1,0,2,1,1,1,2,1,2,2,2,2,1,2,2,1,1
294,0,1,2,3,4,1,5,7,4,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,0,0,2,0,4,5,1,2,0,0,2,1,1,2,2,0,2,2,0,1,1,2,0,0,1,2,1,1,2,1
295,0,1,0,0,2,4,4,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,6,3,0,1,1,2,1,1,2,1,0,1,0,0,0,1,0,0,1,1,1,2,0,2,0,1
296,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,1,2,1,0,2,0,0,1,2,0,1,2,0,0,0,2,2,0,1,1,0,1
297,0,1,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,1,4,0,0,0,1,0,1,2,3,2,0,1,2,1,1,2,1,0,0,2,2,0,1,2,1,2,2,1,1,2,0,2,1,0
298,0,1,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,4,0,0,0,1,0,1,2,3,2,0,1,1,1,1,2,0,2,0,2,2,0,0,2,1,0,2,2,2,2,2,1,0,2
299,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,1,0,2,1,1,2,2,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0
300,0,1,2,3,4,1,5,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,0,2,0,4,5,1,2,1,1,2,1,2,2,2,1,1,0,1,1,2,1,2,0,2,1,1,0,2,0
301,0,1,2,2,1,5,2,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,0,0,2,0,4,1,1,2,0,1,0,2,2,1,2,0,1,0,2,0,2,0,0,2,2,1,0,1,0,2
302,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,4,1,1,0,2,0,2,0,2,1,0,2,1,2,2,0,0,2,0,1,0,0,2,0,0,2,2,2
303,0,1,0,0,2,4,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,5,7,0,1,1,2,0,0,1,1,0,2,1,0,2,2,2,2,1,0,0,1,1,2,0,1
304,0,1,0,0,2,2,0,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,2,3,2,0,1,2,1,1,2,0,2,0,1,2,0,0,0,1,0,1,1,0,0,1,2,1,0
305,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,2,0,0,0,1,2,2,0,2,1,0,0,2,1,1,0,0,0,1,1,1,0
306,0,1,0,0,2,4,4,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,3,6,3,0,1,1,0,1,2,2,1,2,2,0,0,2,2,2,2,2,0,0,0,0,2,0,1
307,0,1,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,0,1,2,3,2,0,1,1,1,1,1,2,2,1,1,1,2,1,0,2,1,0,0,0,1,2,2,2,2
308,0,1,0,0,2,4,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,2,5,7,0,1,2,2,2,2,2,0,2,0,2,2,1,0,1,1,0,2,1,1,1,2,1,0
309,0,1,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,0,1,2,3,2,0,1,1,1,1,2,1,0,1,2,0,2,0,1,0,1,1,2,2,0,1,2,2,1
310,0,1,2,3,4,1,5,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,0,2,0,4,5,1,2,0,0,2,2,0,2,1,2,0,1,2,0,2,0,1,2,0,2,1,0,2,2
311,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,1,2,0,2,1,1,2,2,1,1,1,2,1,0,0,1,0,2,2,1,1,2
312,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,4,1,1,0,2,0,0,2,2,1,0,2,0,2,1,2,1,0,2,2,1,2,1,1,1,2,1,0
313,0,1,0,0,2,2,0,5,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,1,0,1,2,5,7,0,1,2,1,2,0,0,2,1,2,2,2,0,1,0,1,0,2,0,1,2,2,2,1
314,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,0,2,1,1,0,2,1,1,0,2,2,2,2,2,1,2,2,2,0,0,2,0
315,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,2,1,1,0,1,1,0,0,1,0,1,0,1,1,2,0,0,0,1,2,1,1
316,0,1,0,0,2,2,0,0,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,0,1,2,3,2,0,1,2,1,2,2,1,2,2,2,0,0,1,1,2,0,2,1,0,0,0,2,0,2
317,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,4,1,1,0,2,0,1,0,2,2,0,0,0,2,1,0,2,0,2,1,2,1,2,0,1,2,2,2
318,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,0,4,2,4,2,0,1,2,1,2,2,0,0,1,2,2,1,0,2,1,1,2,0,1,0,0,0,1
319,0,1,2,2,1,5,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,3,5,0,6,1,2,1,0,1,0,1,2,0,0,0,1,0,2,2,2,2,1,0,1,0,0,1,0
320,0,1,2,3,4,1,5,7,1,1,1,1,1,1,1,1,1,0,1,1,3,2,1,2,6,0,0,0,0,2,0,4,5,1,2,2,0,2,1,0,0,2,1,1,0,2,0,2,1,2,2,2,2,1,0,1,0
321,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,4,1,1,0,2,0,1,2,1,2,1,2,2,1,0,0,0,2,2,1,2,2,1,2,1,2,0,2
322,0,1,2,3,4,1,5,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,0,2,0,4,5,1,2,0,1,0,1,1,0,2,1,1,1,1,1,0,1,2,2,0,1,0,0,1,1
323,0,1,0,0,2,2,0,5,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,1,0,1,2,3,2,0,1,1,2,1,2,2,0,0,1,0,1,1,1,0,0,1,1,2,1,1,2,1,1
