,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25
203,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,0,4,2,0,2,0,2,2,2,0,0,1,1,0,1,0,1,0,1,2,2,2,1,0,0,0,0,0,1,0,1
204,0,1,2,1,0,5,2,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,4,1,4,2,0,1,1,1,1,2,2,1,2,0,1,0,1,0,1,1,1,2,1,1,0,2,1,2,0,0,0
205,0,1,2,1,0,5,2,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,1,4,1,4,1,0,1,1,2,0,1,2,1,1,1,2,2,1,0,1,0,2,0,2,2,2,2,2,1,2,2,2
206,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,6,2,0,0,1,0,1,1,0,1,2,1,2,1,0,1,0,1,1,2,2,0,0,1,1,2,1,2
207,0,1,0,3,2,1,6,0,-1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,2,1,2,6,7,1,2,1,1,2,2,0,1,1,0,0,2,1,0,1,1,2,0,2,2,1,2,0,0,2,2,0
208,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,6,2,0,1,1,0,1,0,2,1,2,2,1,2,2,1,2,0,0,0,2,2,2,0,1,2,2,2
209,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,0,2,0,1,1,2,1,1,1,1,0,0,0,2,1,0,1,0,2,1,2,0,0,1,2,2,0,2
210,0,1,0,3,2,1,6,3,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,1,2,6,7,1,2,0,1,2,1,2,1,1,2,0,0,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1
211,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,0,4,2,0,2,0,1,0,2,2,0,0,0,2,2,0,0,1,2,1,1,0,1,1,0,0,1,0,0,1,1
212,0,1,0,3,2,1,6,0,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,2,1,2,6,7,1,2,0,1,0,0,0,1,1,0,0,0,0,2,2,2,2,0,0,2,1,0,1,1,2,2,2
213,0,1,0,2,3,1,0,3,1,1,1,1,1,1,1,1,1,0,1,1,3,2,1,2,7,0,0,0,2,1,2,6,5,1,2,2,2,0,0,1,2,0,1,2,2,1,1,0,0,2,0,2,2,2,2,2,0,2,0,2
214,0,1,2,1,0,5,2,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,1,4,1,4,1,0,1,1,0,1,2,0,1,2,1,1,2,0,1,0,0,1,2,0,0,2,0,2,1,1,2,0
215,0,1,0,2,3,3,0,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,1,3,1,3,1,2,0,0,0,1,1,0,1,1,2,1,1,0,0,0,2,2,0,0,2,2,1,2,0,0,0
216,0,1,0,2,3,3,0,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,0,2,3,3,1,3,1,2,1,2,1,1,0,2,2,0,0,2,1,1,0,2,2,0,2,0,1,2,2,0,1,2,2
217,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,0,4,2,4,2,0,0,0,0,1,1,1,2,2,0,1,2,0,2,0,2,0,2,2,2,0,0,0,2,0,0
218,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,0,4,2,4,2,0,1,2,2,2,2,2,2,2,1,0,1,2,0,0,0,2,0,0,0,2,0,2,0,2,1
219,0,1,0,2,3,3,0,5,-1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,0,6,0,0,0,2,3,3,1,3,1,2,2,1,2,2,0,1,2,2,1,2,2,2,0,0,2,1,2,0,0,1,1,1,1,0,1
220,0,1,2,1,0,2,5,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,5,2,0,1,0,0,2,1,1,0,1,0,1,1,0,0,1,2,2,2,1,1,0,0,2,1,1,0,2
221,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,0,4,2,4,2,0,0,1,1,0,0,2,1,0,2,1,2,2,0,2,0,0,1,1,2,0,0,0,2,2,0
222,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,6,2,0,0,1,0,1,2,0,2,0,0,0,2,1,1,0,0,2,2,2,1,0,2,2,2,0,1
223,0,1,0,2,3,3,0,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,3,3,1,3,1,2,2,0,0,1,1,0,1,2,0,2,2,2,1,2,1,0,1,0,0,2,2,0,1,0,2
224,0,1,2,1,0,2,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,0,1,0,1,0,0,0,2,2,2,2,1,0,2,2,2,1,0,1,2,1,2,2,0,0,2,1,1,2
225,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,6,2,0,2,2,0,2,0,2,1,1,0,2,2,1,1,1,2,1,0,2,0,0,0,1,2,0,2
226,0,1,2,1,0,2,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,0,1,0,1,0,2,0,1,0,2,0,2,1,2,2,2,1,0,2,1,0,0,1,0,0,2,0,2,2
227,0,1,2,1,0,5,2,7,-1,-1,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,1,4,1,4,1,0,1,2,0,1,2,0,1,2,1,0,2,0,2,0,1,2,2,2,1,1,1,0,0,0,0,2
228,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,0,4,2,4,2,0,1,0,0,0,1,0,1,2,0,1,1,2,0,2,1,1,2,2,2,2,2,1,0,0,0
229,0,1,2,1,0,5,2,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,1,4,1,4,2,0,1,1,0,2,2,2,1,1,1,1,2,0,2,0,0,2,1,1,1,2,0,1,2,2,2,2
230,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,0,4,2,4,2,0,2,2,2,2,2,2,0,0,2,0,0,0,1,2,1,0,0,1,1,0,0,1,1,0,1
231,0,1,0,2,3,3,0,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,3,3,1,3,1,2,2,2,1,1,0,1,1,1,1,0,2,2,1,1,2,0,2,0,0,1,1,1,0,0,2
232,0,1,2,1,0,2,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,0,1,0,1,2,2,0,1,0,0,2,0,2,0,1,1,2,1,2,2,1,2,2,1,2,2,2,0,0
233,0,1,0,2,3,3,0,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,0,2,3,3,1,3,1,2,2,1,2,2,2,0,0,1,0,0,2,2,0,0,1,1,1,0,2,0,2,1,1,2,1
234,0,1,0,3,2,1,6,3,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,0,2,1,2,6,5,1,2,0,2,0,0,2,1,1,2,2,1,2,1,1,1,0,0,1,1,1,1,2,0,1,2,1
235,0,1,0,2,3,1,6,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,1,2,6,7,1,2,2,1,2,2,2,2,0,2,1,0,2,2,2,2,2,2,2,2,0,0,0,0,2,2,1
236,0,1,2,1,0,2,5,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,5,2,0,1,1,1,1,2,0,2,1,2,1,1,1,1,0,0,0,0,2,0,2,0,0,0,2,2,1
237,0,1,0,2,3,3,0,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,3,3,1,3,1,2,2,1,0,2,0,1,0,2,1,2,1,0,1,2,1,1,1,0,2,0,1,0,0,2,1
238,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,0,2,0,0,1,2,1,1,1,1,1,2,0,2,1,2,2,0,1,0,0,0,2,2,2,2,2,2
239,0,1,0,2,3,3,0,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,1,2,6,7,1,2,1,0,1,1,1,1,0,1,1,1,2,2,2,1,1,0,2,0,2,0,1,1,0,0,1
240,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,6,2,0,0,0,0,1,0,0,2,2,0,1,1,2,1,2,2,2,0,1,2,2,0,2,0,2,2
241,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,6,2,0,2,0,1,1,2,0,0,1,2,0,0,2,2,2,1,2,1,1,1,0,1,0,0,1,0
242,0,1,2,1,0,2,5,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,5,2,0,1,1,0,0,1,1,2,2,1,1,0,2,2,1,0,0,1,1,1,0,1,2,1,0,2,0
243,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,0,4,2,4,2,0,1,2,0,1,0,1,0,2,1,0,1,1,1,2,1,0,2,1,2,1,1,2,0,1,0
244,0,1,2,1,0,2,5,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,7,0,0,1,1,1,5,5,2,0,1,1,2,0,1,2,1,1,2,2,2,0,0,0,1,0,0,2,2,2,1,2,0,0,1,0
245,0,1,2,1,0,5,2,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,1,4,1,4,1,0,1,0,0,0,0,1,1,0,2,1,0,0,0,1,0,2,2,2,0,2,0,2,1,2,1,2
246,0,1,2,1,0,2,5,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,5,2,0,1,2,0,0,0,1,2,0,0,1,0,2,0,1,1,0,0,2,0,2,1,1,1,1,2,1
247,0,1,0,3,2,1,6,3,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,0,2,1,2,6,5,1,2,1,2,0,0,0,0,1,1,1,2,2,0,0,0,0,1,0,2,0,2,0,2,2,2,0
248,0,1,0,2,3,3,0,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,0,2,3,3,1,3,1,2,0,0,0,1,1,0,0,1,1,1,0,2,2,1,0,0,2,1,0,0,2,2,2,2,0
249,0,1,0,3,2,1,6,3,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,2,1,2,6,7,1,2,1,1,2,0,2,0,2,2,2,2,1,0,1,0,2,0,2,0,0,1,2,1,1,2,2
250,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,0,2,0,1,1,1,1,1,1,1,2,0,1,0,2,2,0,2,1,1,1,0,2,1,2,2,2,1
251,0,1,2,1,0,2,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,1,1,4,1,0,1,0,1,2,2,2,0,0,1,0,2,2,0,0,1,1,2,2,1,2,2,2,2,2,2,0,1,1
252,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,0,4,2,4,2,0,0,0,2,1,1,0,2,2,1,1,2,0,2,2,2,2,2,1,0,1,1,2,2,1,2
253,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,6,2,0,0,1,0,0,1,2,0,0,1,0,1,2,0,0,1,2,0,1,2,0,0,1,1,1,1
254,0,1,0,2,3,1,0,3,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,0,2,1,2,6,5,1,2,1,2,1,2,0,2,1,1,0,2,2,1,1,0,1,1,0,0,2,2,2,0,2,0,2
255,0,1,0,3,2,1,6,3,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,0,2,1,2,6,5,1,2,2,1,2,1,2,0,1,1,2,2,2,2,2,0,1,0,2,0,0,2,0,2,0,2,1
256,0,1,0,2,3,3,0,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,3,3,1,3,1,2,2,1,0,2,0,1,1,2,0,0,1,0,1,1,1,2,2,0,0,1,2,0,0,1,1
257,0,1,2,1,0,2,5,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,0,1,0,1,1,2,2,0,2,2,1,0,1,2,0,2,1,2,0,0,1,1,0,1,0,1,1,0,0
258,0,1,2,1,0,5,2,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,1,4,1,4,1,0,1,1,2,2,0,2,0,0,0,0,1,0,2,0,2,2,2,0,1,0,0,2,1,1,2,0
259,0,1,0,3,2,1,6,3,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,0,2,1,2,6,5,1,2,0,1,0,2,2,0,2,0,2,1,0,1,0,0,2,1,0,2,2,1,1,0,0,1,1
260,0,1,2,1,0,2,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,0,1,0,1,1,0,2,2,0,1,2,1,2,0,2,0,0,0,2,1,2,1,1,0,2,2,2,2,2
261,0,1,0,3,2,1,6,0,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,2,1,2,6,7,1,2,2,1,2,2,0,0,1,1,0,1,2,2,2,2,1,2,0,2,0,2,1,2,1,1,2
262,0,1,2,1,0,2,5,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,5,2,0,1,2,2,0,2,0,0,0,2,1,0,2,0,1,2,0,1,2,2,2,2,1,1,2,0,1
263,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,0,4,2,4,2,0,0,0,0,2,2,2,1,2,2,1,1,2,1,1,1,0,1,2,0,1,1,2,1,1,1
264,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,0,2,0,2,1,1,1,2,1,2,0,1,2,0,0,0,2,1,1,0,1,1,0,1,1,2,0,0
265,0,1,0,2,3,3,0,3,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,1,2,6,5,1,2,0,2,0,2,1,0,2,1,1,1,2,0,2,2,0,0,0,2,2,1,0,0,0,0,0
266,0,1,0,2,3,1,0,3,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,3,7,0,0,0,2,1,2,6,5,1,2,1,0,2,2,0,0,1,0,2,1,2,1,2,0,0,2,0,1,0,0,2,0,0,0,1
267,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,0,4,2,4,2,0,2,2,2,0,0,0,2,1,0,1,1,0,2,1,2,2,1,2,1,1,2,2,0,2,0
268,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,0,4,2,4,2,0,1,2,0,1,1,1,1,0,0,2,2,2,0,2,2,1,0,0,0,0,1,2,2,2,1
269,0,1,2,1,0,5,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,1,1,4,1,0,1,0,1,2,0,2,2,1,2,1,0,1,0,2,0,2,0,1,0,1,2,1,2,1,0,1,2,1
270,0,1,0,3,2,1,6,3,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,2,1,2,6,7,1,2,2,2,1,0,0,1,2,2,1,1,2,0,1,0,2,2,1,0,1,0,1,1,0,0,2
271,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,6,2,0,0,1,1,1,0,0,0,1,2,2,0,0,2,0,1,0,0,2,0,0,1,2,2,0,2
272,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,0,2,0,1,2,2,1,1,1,0,1,2,1,2,0,2,1,2,0,2,2,1,1,2,0,0,1,1
273,0,1,0,3,2,1,6,3,1,1,1,1,1,1,1,1,1,0,1,1,3,2,1,2,6,0,0,0,2,1,2,6,7,1,2,0,0,1,1,1,0,2,2,0,2,0,1,1,1,1,1,2,0,0,0,2,1,0,0,0
274,0,1,0,2,3,3,0,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,1,2,6,3,1,2,0,2,2,1,2,1,0,0,1,2,2,1,1,2,1,1,0,1,2,2,2,0,1,2,2
275,0,1,2,1,0,2,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,1,1,4,1,0,1,0,1,2,0,1,0,1,1,0,2,2,2,0,0,1,0,0,0,0,1,0,2,1,2,2,1,2
276,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,0,2,0,0,1,0,0,2,2,1,0,0,1,1,0,0,0,0,0,0,2,1,0,1,2,0,2,2
277,0,1,0,2,3,3,0,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,3,3,1,3,1,2,0,0,0,0,1,2,0,2,2,0,1,2,2,2,2,0,0,0,2,0,2,1,2,0,1
278,0,1,0,2,3,1,0,3,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,0,2,1,2,6,5,1,2,0,0,2,0,0,2,0,1,0,1,1,2,2,0,1,1,0,2,2,2,2,1,0,0,2
279,0,1,2,1,0,5,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,1,1,4,1,4,1,0,1,2,1,1,2,0,2,0,2,0,0,1,1,1,2,0,0,2,0,0,2,2,2,0,1,0
280,0,1,2,1,0,2,5,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,5,2,0,1,2,1,2,2,1,1,2,2,0,2,0,2,0,0,0,2,0,1,0,1,2,2,2,2,1
281,0,1,2,1,0,2,5,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,5,2,0,1,2,1,0,1,1,1,0,2,2,0,1,2,0,2,2,0,0,0,1,0,1,2,0,0,2
282,0,1,2,1,0,2,5,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,5,2,0,1,2,2,1,2,0,0,1,2,2,0,0,0,2,2,1,2,2,0,2,1,1,0,1,0,0
283,0,1,0,2,3,3,0,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,0,0,2,3,3,1,3,1,2,1,1,1,0,1,2,0,1,2,1,1,1,2,0,1,0,2,1,0,2,1,1,1,0,2
284,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,6,2,0,2,0,0,2,0,1,1,2,0,2,2,0,2,0,2,0,0,0,2,0,1,0,2,2,2
285,0,1,2,1,0,2,5,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,5,2,0,1,2,2,2,1,2,1,1,1,0,0,2,0,2,1,1,0,1,0,2,0,0,2,0,2,0
286,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,0,4,2,4,2,0,2,2,1,2,0,0,0,2,1,1,1,1,0,2,1,1,1,2,0,1,2,0,1,2,2
287,0,1,2,1,0,5,3,2,-1,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,1,1,4,1,4,1,0,1,0,2,2,2,0,1,0,1,0,2,0,2,1,0,1,2,1,1,2,2,0,1,0,2,0
288,0,1,0,3,2,1,6,3,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,1,2,6,7,1,2,1,2,0,1,2,0,0,1,2,2,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0
289,0,1,0,2,3,3,0,3,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,0,0,2,1,2,6,3,1,2,2,0,0,2,2,1,2,0,2,2,1,2,2,1,0,1,2,2,2,0,0,1,0,0,0
290,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,0,4,2,4,2,0,2,0,1,1,0,0,0,2,2,2,0,1,1,1,0,1,2,2,2,2,2,2,2,1,2
291,0,1,2,1,0,2,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,4,1,0,1,0,1,0,1,0,1,2,2,1,2,2,1,0,0,1,1,2,2,1,1,2,0,0,0,1,1,0
292,0,1,0,3,2,1,6,0,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,2,1,2,6,7,1,2,2,2,2,0,1,1,0,1,2,1,1,1,0,0,0,0,1,1,0,1,2,1,2,0,0
293,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,0,4,2,4,2,0,1,0,2,1,2,2,2,0,0,1,2,1,0,1,0,2,1,0,0,2,0,0,2,2,1
294,0,1,0,3,2,1,6,0,4,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,0,0,2,1,2,6,7,1,2,0,2,2,0,0,1,0,0,1,0,1,2,0,0,0,0,2,1,2,2,1,1,0,2,1
295,0,1,2,1,0,2,5,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,5,2,0,1,1,2,2,1,1,2,0,0,0,2,1,0,1,2,1,1,1,2,1,1,2,0,2,2,1
296,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,6,2,0,1,1,0,2,2,2,2,0,1,2,0,1,0,2,2,2,0,2,2,2,1,1,2,0,1
297,0,1,2,1,0,5,2,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,1,4,0,0,0,1,1,4,1,4,2,0,1,0,1,2,0,1,2,1,1,0,0,2,0,0,0,1,0,0,0,2,1,2,0,2,1,1
298,0,1,2,1,0,5,2,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,4,0,0,0,1,1,4,1,4,2,0,1,1,1,1,1,1,0,0,2,1,0,0,2,0,2,1,2,2,0,2,2,1,2,1,2,0
299,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,6,2,0,1,1,2,1,1,2,1,1,1,1,0,0,1,2,1,2,0,2,0,1,0,1,0,1,1
300,0,1,0,3,2,1,6,0,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,0,0,2,1,2,6,7,1,2,0,0,2,0,2,1,1,2,1,2,0,0,1,2,0,0,0,2,0,2,1,2,1,1,0
301,0,1,0,2,3,3,0,3,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,0,0,2,1,2,6,5,1,2,1,2,2,1,0,2,2,1,2,1,2,2,1,1,2,0,0,0,1,1,2,0,0,0,0
302,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,3,0,4,2,4,2,0,1,1,1,1,2,1,2,1,1,1,0,2,2,0,1,2,0,2,2,2,1,1,1,0,1
303,0,1,2,1,0,2,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,0,1,0,1,2,2,1,1,0,2,0,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,1,0,0
304,0,1,2,1,0,5,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,4,1,4,2,0,1,2,1,0,2,0,0,2,1,2,0,2,0,0,0,2,2,0,0,2,2,0,0,1,2,1
305,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,2,0,3,6,2,0,0,0,1,0,1,1,0,0,2,1,1,0,0,1,1,2,0,0,2,0,0,0,2,2,2
306,0,1,2,1,0,2,5,4,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,5,5,2,0,1,0,1,2,2,1,1,0,2,2,1,1,2,1,1,0,1,2,0,2,1,2,2,1,2,1
307,0,1,2,1,0,5,2,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,1,1,4,1,4,1,0,1,1,1,0,0,1,1,1,0,2,1,0,2,2,0,2,0,1,2,0,0,2,1,2,0,1
308,0,1,2,1,0,2,3,2,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,1,1,1,1,0,1,0,1,1,1,2,2,2,2,2,0,2,1,2,1,0,0,1,2,2,1,2,2,0,0,2,0,0
