,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,average_model,optimal_clustering
10,0.5544517102615694,0.5818661971830986,0.5819500335345406,0.5775905432595574,0.5472417840375586,0.5422954393024816,0.4852867203219316,0.4857059020791415,0.5544517102615694,0.5544517102615694,0.5544517102615694,0.5544517102615694,0.5544517102615694,0.5544517102615694,0.5544517102615694,0.5544517102615694,0.5544517102615694,0.5544517102615694,0.46981891348088534,0.49111334674714957,0.44638665325285043,0.44366197183098594,0.4409372904091214,0.4403504359490275,0.43737424547283704,0.5544517102615694,0.5802733065057009,0.5765425888665325,0.5218393695506371,0.4763162307176392,0.4650821596244131,0.4444164989939638,0.47363346747149565,0.5675720992622401,0.5560026827632462,0.5041079812206573,0.5019282360831656,0.5061619718309859,0.49765258215962443,0.5008383635144199,0.4993712273641851,0.4927062374245473,0.49811368209255535,0.5393549569019053,0.5819500335345406
11,0.5015928906773978,0.5369299128101945,0.533995640509725,0.511150234741784,0.5118628437290409,0.528462441314554,0.52829476861167,0.5272468142186452,0.5015928906773978,0.5015928906773978,0.5015928906773978,0.5015928906773978,0.5015928906773978,0.5015928906773978,0.5015928906773978,0.5015928906773978,0.5015928906773978,0.5015928906773978,0.49346076458752514,0.49241281019450034,0.4902749832327297,0.47593896713615025,0.48247820254862506,0.48788564721663313,0.48159792085848424,0.5015928906773978,0.5359238765928906,0.5321931589537223,0.5315224681421864,0.5314805499664654,0.5310613682092555,0.5270791415157612,0.528169014084507,0.4965207914151576,0.5012156270959088,0.505365526492287,0.49932930918846413,0.5013832997987927,0.49819751844399734,0.49899396378269617,0.49589201877934275,0.49966465459423204,0.5031438631790744,0.5152085351615868,0.5369299128101945
12,0.47912474849094566,0.5462357478202549,0.5522719651240778,0.5325285043594903,0.5325285043594903,0.5305583501006036,0.5311871227364185,0.5312290409121395,0.47912474849094566,0.47912474849094566,0.47912474849094566,0.47912474849094566,0.47912474849094566,0.47912474849094566,0.47912474849094566,0.47912474849094566,0.47912474849094566,0.47912474849094566,0.4811368209255533,0.5032696177062375,0.4931673373574782,0.4922870556673374,0.5062877263581489,0.5022635814889336,0.488682092555332,0.47912474849094566,0.5493376928236083,0.5535295103957075,0.5536552649228705,0.5537810194500336,0.5413732394366197,0.5413732394366197,0.5324865861837693,0.4993712273641851,0.47824446680080485,0.5036468812877264,0.4984909456740443,0.5071680080482898,0.4966465459423206,0.4959339369550637,0.5017605633802817,0.5045690811535882,0.4946763916834339,0.5122245820602628,0.5537810194500336
13,0.5388162307176392,0.5315224681421864,0.5334507042253521,0.4673876592890677,0.46742957746478875,0.46235747820254863,0.47702883970489607,0.4765258215962441,0.5388162307176392,0.5388162307176392,0.5388162307176392,0.5388162307176392,0.5388162307176392,0.5388162307176392,0.5388162307176392,0.5388162307176392,0.5388162307176392,0.5388162307176392,0.4897300469483568,0.47857981220657275,0.46512407780013415,0.4549798792756539,0.45254862508383636,0.45875251509054327,0.4529258886653253,0.5388162307176392,0.5306841046277666,0.5256120053655265,0.4925804828973843,0.4709087860496311,0.4800469483568075,0.47975352112676056,0.46805835010060365,0.551182092555332,0.5350016767270288,0.49471830985915494,0.49790409121395035,0.49383802816901406,0.4994131455399061,0.4948859825620389,0.4970657276995305,0.5010898725687458,0.5025150905432596,0.5139447797898502,0.551182092555332
14,0.4755617035546613,0.5409121395036888,0.5581824279007378,0.539570757880617,0.5369299128101945,0.5521462105969148,0.5517270288397049,0.5500083836351441,0.4755617035546613,0.4755617035546613,0.4755617035546613,0.4755617035546613,0.4755617035546613,0.4755617035546613,0.4755617035546613,0.4755617035546613,0.4755617035546613,0.4755617035546613,0.4914067739771965,0.5070422535211268,0.5024731723675385,0.5024312541918176,0.49446680080482897,0.5038983903420523,0.5087189805499664,0.4755617035546613,0.5381455399061033,0.5550385647216634,0.5553739101274312,0.5551643192488263,0.5549128101945003,0.550846747149564,0.5517689470154259,0.5028504359490275,0.4777833668678739,0.5046529175050302,0.49987424547283704,0.49693997317236754,0.49765258215962443,0.49995808182427903,0.49685613682092555,0.4965627095908786,0.5034372904091214,0.514908897831433,0.5581824279007378
15,0.49756874580818244,0.5348340040241448,0.5424631120053656,0.5205818242790073,0.5177733065057009,0.5355046948356808,0.5349178403755869,0.5328638497652582,0.49756874580818244,0.49756874580818244,0.49756874580818244,0.49756874580818244,0.49756874580818244,0.49756874580818244,0.49756874580818244,0.49756874580818244,0.49756874580818244,0.49756874580818244,0.4937961099932931,0.49576626425217973,0.49249664654594233,0.4902749832327297,0.48683769282360834,0.4835680751173709,0.49358651911468815,0.49756874580818244,0.5329057679409792,0.5420858484238766,0.5386485580147552,0.5386904761904762,0.5387743125419182,0.5347082494969819,0.5354627766599598,0.48654426559356134,0.49819751844399734,0.494341046277666,0.5005030181086519,0.5041498993963782,0.5031019450033535,0.5004191817572099,0.5003772635814889,0.5007126089872569,0.5070841716968477,0.5162300966291578,0.5424631120053656
16,0.5367203219315896,0.5160127431254192,0.5202045606975184,0.48381958417169685,0.4838615023474178,0.48054996646545944,0.4795858484238766,0.4798792756539235,0.5367203219315896,0.5367203219315896,0.5367203219315896,0.5367203219315896,0.5367203219315896,0.5367203219315896,0.5367203219315896,0.5367203219315896,0.5367203219315896,0.5367203219315896,0.49836519114688127,0.4840710932260228,0.46965124077800136,0.4573272971160295,0.45472837022132795,0.45581824279007377,0.45066230717639166,0.5367203219315896,0.5117370892018779,0.5097669349429913,0.47937625754527163,0.4670523138832998,0.4949698189134809,0.49534708249496984,0.4646210596914822,0.5465710932260228,0.5313967136150235,0.5038983903420523,0.500167672702884,0.4971076458752515,0.49958081824279005,0.5026408450704225,0.500335345405768,0.4995389000670691,0.5043594902749833,0.5129139031721193,0.5465710932260228
17,0.5053236083165661,0.5327800134138162,0.5309356136820925,0.5063296445338699,0.5072937625754527,0.5249832327297116,0.5252347417840375,0.5235160965794768,0.5053236083165661,0.5053236083165661,0.5053236083165661,0.5053236083165661,0.5053236083165661,0.5053236083165661,0.5053236083165661,0.5053236083165661,0.5053236083165661,0.5053236083165661,0.49392186452045606,0.48738262910798125,0.4881790744466801,0.4797116029510396,0.48260395707578807,0.4844902749832327,0.4728789403085178,0.5053236083165661,0.5333668678739101,0.5298876592890678,0.528797786720322,0.528672032193159,0.5277498323272971,0.5246898054996647,0.5260311871227364,0.49932930918846413,0.5046948356807511,0.5044852448021462,0.500125754527163,0.49408953722334004,0.49911971830985913,0.49836519114688127,0.4972753185781355,0.499832327297116,0.5031857813547954,0.5152908189880021,0.5333668678739101
18,0.5080482897384306,0.5505114017437961,0.5422116029510395,0.5416666666666666,0.5416247484909457,0.5382293762575453,0.5374329309188464,0.5357142857142857,0.5080482897384306,0.5080482897384306,0.5080482897384306,0.5080482897384306,0.5080482897384306,0.5080482897384306,0.5080482897384306,0.5080482897384306,0.5080482897384306,0.5080482897384306,0.4735915492957746,0.49639503688799463,0.48331656606304496,0.48893360160965793,0.4777414486921529,0.4788313212608987,0.477489939637827,0.5080482897384306,0.5549547283702213,0.5505952380952381,0.5498826291079812,0.5492538564721663,0.49870053655264923,0.49870053655264923,0.5324027498323273,0.4914067739771965,0.5017186452045607,0.49509557344064387,0.49341884641180417,0.49346076458752514,0.5021378269617707,0.505575117370892,0.4937541918175721,0.49631120053655264,0.5073775989268947,0.522353255334476,0.5549547283702213
19,0.5809020791415158,0.6069751844399732,0.6020288397048961,0.5999329309188464,0.5265761234071094,0.49811368209255535,0.5015090543259557,0.5018024815560027,0.5809020791415158,0.5809020791415158,0.5809020791415158,0.5809020791415158,0.5809020791415158,0.5809020791415158,0.5809020791415158,0.5809020791415158,0.5809020791415158,0.5809020791415158,0.45368041582830315,0.4693997317236754,0.4844064386317907,0.4777833668678739,0.44198524480214624,0.4329309188464118,0.45317739771965126,0.5809020791415158,0.6071428571428571,0.5886569416498993,0.528378604963112,0.5290492957746479,0.43301475519785376,0.5065811535881959,0.48763413816230716,0.5918427230046949,0.5824530516431925,0.5044014084507042,0.49836519114688127,0.5144198524480215,0.49534708249496984,0.49962273641851107,0.49635311871227367,0.49517940979208586,0.49635311871227367,0.5585783217825471,0.6071428571428571
20,0.5892018779342723,0.6239101274312542,0.6175385647216634,0.6181254191817572,0.5310194500335346,0.5025570087189806,0.5041918175720993,0.5042337357478203,0.5892018779342723,0.5892018779342723,0.5892018779342723,0.5892018779342723,0.5892018779342723,0.5892018779342723,0.5892018779342723,0.5892018779342723,0.5892018779342723,0.5892018779342723,0.5562541918175721,0.45430918846411805,0.4818075117370892,0.4704057679409792,0.49056841046277666,0.42505030181086517,0.4056421864520456,0.5892018779342723,0.6249161636485581,0.6048373574782026,0.5365107310529845,0.5388581488933601,0.516851106639839,0.522677733065057,0.4839453386988598,0.6012323943661971,0.5928487592219986,0.5047367538564722,0.4989520456069752,0.517354124748491,0.4948440643863179,0.4959339369550637,0.49685613682092555,0.4920774647887324,0.49853286384976525,0.5705731301388579,0.6249161636485581
21,0.5629191817572099,0.5905851777330651,0.5805248155600268,0.5805248155600268,0.516683433936955,0.5296780684104627,0.5071260898725688,0.505868544600939,0.5629191817572099,0.5629191817572099,0.5629191817572099,0.5629191817572099,0.5629191817572099,0.5629191817572099,0.5629191817572099,0.5629191817572099,0.5629191817572099,0.5629191817572099,0.46839369550637155,0.46784875922199864,0.4380030181086519,0.44357813547954394,0.4301224010731053,0.43682930918846413,0.4295774647887324,0.5629191817572099,0.591004359490275,0.5676559356136821,0.5537391012743126,0.5529007377598927,0.5400318578135479,0.5292588866532528,0.4933350100603622,0.5729376257545271,0.5639671361502347,0.49073608316566064,0.4986586183769282,0.4788732394366197,0.49136485580147554,0.5022635814889336,0.49685613682092555,0.49589201877934275,0.4977364185110664,0.5543678739101273,0.591004359490275
22,0.47195674044265595,0.5579309188464118,0.5630449362843729,0.5436787391012743,0.5416247484909457,0.5577632461435278,0.5571763916834339,0.5556254191817572,0.47195674044265595,0.47195674044265595,0.47195674044265595,0.47195674044265595,0.47195674044265595,0.47195674044265595,0.47195674044265595,0.47195674044265595,0.47195674044265595,0.47195674044265595,0.523054996646546,0.5072937625754527,0.5264503688799463,0.5171026156941649,0.5077548625083836,0.48604124748490946,0.5135814889336016,0.47195674044265595,0.5545774647887324,0.5604040912139504,0.5612424547283702,0.5614520456069751,0.5613682092555332,0.5580566733735748,0.5578051643192489,0.5072937625754527,0.47124413145539906,0.49329309188464115,0.5007964453386988,0.505365526492287,0.4964788732394366,0.49450871898055,0.5022635814889336,0.49685613682092555,0.5044433266264252,0.5171041682191917,0.5630449362843729
23,0.5134557344064387,0.5477028839704896,0.5369718309859155,0.545816566063045,0.545690811535882,0.5423792756539235,0.5413313212608988,0.5402833668678739,0.5134557344064387,0.5134557344064387,0.5134557344064387,0.5134557344064387,0.5134557344064387,0.5134557344064387,0.5134557344064387,0.5134557344064387,0.5134557344064387,0.5134557344064387,0.4727951039570758,0.4906941649899396,0.47656773977196515,0.47451374916163647,0.4778252850435949,0.4758970489604292,0.47577129443326627,0.5134557344064387,0.5526492287055668,0.5473675385647216,0.5463195841716968,0.545774647887324,0.5289654594232059,0.528755868544601,0.5363011401743796,0.5025150905432596,0.5043594902749833,0.4967303822937626,0.5043175720992622,0.4926643192488263,0.5035211267605634,0.5031857813547954,0.49589201877934275,0.4966046277665996,0.4891851106639839,0.5274517475221701,0.5526492287055668
24,0.51140174379611,0.5492538564721663,0.5413732394366197,0.5384808853118712,0.5384389671361502,0.5363011401743796,0.5351693494299128,0.5336183769282361,0.51140174379611,0.51140174379611,0.51140174379611,0.51140174379611,0.51140174379611,0.51140174379611,0.51140174379611,0.51140174379611,0.51140174379611,0.51140174379611,0.4798792756539235,0.49161636485580146,0.4750586854460094,0.47577129443326627,0.47975352112676056,0.48054996646545944,0.48436452045606976,0.51140174379611,0.5552900737759893,0.5500083836351441,0.5495472837022133,0.5488346747149564,0.49702380952380953,0.49702380952380953,0.5303906773977196,0.49400570087189805,0.5043175720992622,0.5036049631120053,0.5080482897384306,0.49287391012743126,0.5037307176391683,0.4956405097250168,0.4958501006036217,0.5003772635814889,0.5067069081153588,0.5231295178478278,0.5552900737759893
25,0.4683517773306506,0.5615358819584172,0.5673205902079141,0.545816566063045,0.545816566063045,0.5429242119382964,0.5438044936284373,0.5443494299128102,0.4683517773306506,0.4683517773306506,0.4683517773306506,0.4683517773306506,0.4683517773306506,0.4683517773306506,0.4683517773306506,0.4683517773306506,0.4683517773306506,0.4683517773306506,0.5312709590878605,0.49446680080482897,0.5296361502347418,0.5186116700201208,0.5179828973843058,0.4882209926224011,0.516725352112676,0.4683517773306506,0.5643024815560027,0.5691649899396378,0.5690392354124748,0.5689973172367538,0.5538229376257545,0.5538229376257545,0.5458584842387659,0.5279594232059021,0.4664654594232059,0.49790409121395035,0.49807176391683433,0.4900653923541248,0.5015090543259557,0.5046948356807511,0.49798792756539234,0.5030181086519114,0.4954728370221328,0.5156618724693841,0.5691649899396378
26,0.48721495640509727,0.5486250838363514,0.5517270288397049,0.5306002682763246,0.5266180415828303,0.5434272300469484,0.5430918846411804,0.5412894030851777,0.48721495640509727,0.48721495640509727,0.48721495640509727,0.48721495640509727,0.48721495640509727,0.48721495640509727,0.48721495640509727,0.48721495640509727,0.48721495640509727,0.48721495640509727,0.5208752515090543,0.4968142186452046,0.505407444668008,0.4986586183769282,0.5036887994634474,0.49450871898055,0.49631120053655264,0.48721495640509727,0.5443494299128102,0.5497568745808182,0.5469902749832327,0.5473675385647216,0.5472837022132797,0.5441398390342053,0.5443075117370892,0.47476525821596244,0.4880952380952381,0.49346076458752514,0.4968980549966465,0.5031019450033535,0.5009641180415828,0.505365526492287,0.49509557344064387,0.4977783366867874,0.4930835010060362,0.515992560300072,0.5517270288397049
27,0.5051559356136821,0.5600268276324615,0.5501341381623072,0.5581405097250167,0.5582662642521797,0.5533618376928237,0.5523138832997988,0.551265928906774,0.5051559356136821,0.5051559356136821,0.5051559356136821,0.5051559356136821,0.5051559356136821,0.5051559356136821,0.5051559356136821,0.5051559356136821,0.5051559356136821,0.5051559356136821,0.5331153588195842,0.48054996646545944,0.5017186452045607,0.49341884641180417,0.4795439302481556,0.4907780013413816,0.4841130114017438,0.5051559356136821,0.5643024815560027,0.5606136820925554,0.5596495640509725,0.5589369550637157,0.5393611670020121,0.539906103286385,0.5471998658618377,0.4922870556673374,0.49589201877934275,0.4952213279678068,0.494382964453387,0.49358651911468815,0.5049463447350772,0.5087189805499664,0.5011317907444668,0.4964369550637156,0.5080902079141516,0.5295693916585935,0.5643024815560027
28,0.4947602280348759,0.5539906103286385,0.5431757209926223,0.5254443326626426,0.5265761234071094,0.534372904091214,0.5347920858484239,0.5336602951039571,0.4947602280348759,0.4947602280348759,0.4947602280348759,0.4947602280348759,0.4947602280348759,0.4947602280348759,0.4947602280348759,0.4947602280348759,0.4947602280348759,0.4947602280348759,0.5268276324614353,0.49413145539906106,0.5023054996646545,0.5048625083836351,0.49174211938296447,0.4883048289738431,0.49136485580147554,0.4947602280348759,0.5529845741113347,0.5418762575452716,0.539612676056338,0.5394869215291751,0.5383970489604293,0.5358400402414487,0.5361753856472167,0.4842387659289068,0.49337692823608315,0.5076710261569416,0.5045690811535882,0.49392186452045606,0.49635311871227367,0.5087189805499664,0.5046109993293092,0.4987424547283702,0.4990358819584172,0.5169023399657203,0.5539906103286385
29,0.5187374245472837,0.5437625754527163,0.5332830315224681,0.5412055667337358,0.5411636485580148,0.5373490945674044,0.5368041582830315,0.5360077129443327,0.5187374245472837,0.5187374245472837,0.5187374245472837,0.5187374245472837,0.5187374245472837,0.5187374245472837,0.5187374245472837,0.5187374245472837,0.5187374245472837,0.5187374245472837,0.4823524480214621,0.4858735747820255,0.47585513078470826,0.48826291079812206,0.46378269617706236,0.477280348759222,0.4796277665995976,0.5187374245472837,0.5506371562709591,0.5440979208584842,0.5433014755197854,0.5427565392354124,0.522677733065057,0.522719651240778,0.5321093226022804,0.5059523809523809,0.5085513078470825,0.5000838363514419,0.5018863179074446,0.49081991951710263,0.4965207914151576,0.49802984574111336,0.5027246814218645,0.5029342723004695,0.494215291750503,0.5277218868768164,0.5506371562709591
