,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34
84,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,4,3,2,1,0,2,0,2,1,0,2,1,2,1,1,0,1,1,0,2,1,1,2,0,2,0,1,1,1,2,0,0,1,0,2,0,1,1,2
85,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,4,3,2,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,2,2,0,2,1,1,2,1,1,0,0,2,1,0,0
86,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,4,3,2,1,0,2,0,1,0,0,0,1,1,1,1,2,1,0,1,2,2,1,0,2,2,2,0,0,1,0,0,0,1,1,2,2,2,2,1
87,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,2,0,4,0,7,1,0,1,2,1,0,2,0,0,2,2,1,1,1,0,0,2,1,1,2,2,0,2,1,0,2,2,1,1,2,2,0,2,2,0,2
88,0,0,0,1,4,4,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,0,3,2,5,3,1,0,2,2,0,0,2,0,1,1,0,1,1,1,1,2,0,2,0,2,1,0,1,1,1,2,1,2,1,1,2,1,1,2,0,2
89,0,1,1,2,3,1,4,5,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,1,5,6,6,0,1,0,0,1,0,1,1,1,2,0,1,1,1,1,1,2,1,1,0,0,1,1,1,2,1,2,0,1,2,0,1,0,1,1,2
90,0,1,1,2,3,5,0,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,2,1,4,3,1,0,0,2,1,0,2,1,0,2,0,0,2,2,2,0,0,0,0,2,1,0,0,2,1,0,1,0,2,1,1,1,2,2,1,2,2,0
91,0,1,1,2,3,1,4,5,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,1,5,6,6,0,1,0,1,1,2,1,2,1,1,0,0,1,0,1,0,0,1,1,1,0,1,2,2,2,0,0,0,2,0,0,2,0,0,2,2
92,0,1,1,2,0,3,3,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,1,4,3,1,0,0,2,2,2,2,2,0,0,1,2,1,2,0,0,0,0,1,2,2,1,0,2,2,2,0,0,0,2,0,2,2,1,1,0,1,1
93,0,1,1,2,0,3,3,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,1,4,3,1,0,0,2,0,2,1,1,2,0,1,1,0,1,1,1,2,0,1,0,2,2,2,0,2,2,0,2,2,1,0,2,0,2,1,0,0,1
94,0,0,0,1,0,3,3,2,11,2,0,0,0,0,0,0,0,0,1,0,0,0,1,3,4,0,0,2,0,4,3,1,4,1,2,1,2,0,1,0,2,2,1,0,1,0,0,1,1,1,2,1,2,1,2,0,1,1,0,2,0,1,0,2,2,0,0,1,1
95,0,1,1,2,3,1,4,5,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,1,5,6,6,0,1,0,1,0,2,1,2,0,1,0,0,1,0,1,2,1,2,1,2,1,0,0,1,1,2,0,1,0,2,2,0,1,1,2,1
96,0,1,1,2,3,5,0,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,2,1,2,0,4,0,0,2,1,2,1,2,0,2,1,1,0,2,2,0,2,0,2,2,2,2,1,1,1,1,1,1,0,2,0,0,0,2,0,2,1,2
97,0,1,2,0,3,5,0,1,2,2,0,0,0,0,0,0,0,0,0,2,1,4,3,5,1,0,0,2,1,2,0,4,5,0,2,2,2,1,0,2,1,0,2,2,0,2,0,1,0,2,1,1,0,0,1,2,2,2,0,0,1,1,1,0,0,1,2,0,1
98,0,1,1,2,3,5,0,1,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,1,2,0,4,5,0,2,0,2,0,0,1,2,2,1,0,0,1,0,1,1,1,1,2,1,1,0,2,1,1,1,2,2,0,1,0,2,0,1,0,2
99,0,1,1,0,3,1,4,5,15,1,0,0,0,0,0,0,0,0,0,2,2,3,5,6,0,0,0,0,3,1,5,6,6,0,1,0,2,2,1,0,1,2,0,0,1,1,1,0,2,0,2,1,1,2,2,1,2,1,0,0,0,1,1,0,0,1,1,2,1
100,0,1,2,0,3,5,0,1,-1,2,0,0,0,0,0,0,0,0,0,2,2,4,3,5,1,0,0,2,1,2,0,4,5,0,2,1,1,0,1,2,2,0,1,2,0,1,0,1,2,2,1,0,2,0,0,0,1,2,1,0,0,1,2,1,0,0,2,0,2
101,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,4,3,2,1,0,0,0,0,1,1,2,0,1,1,1,1,2,1,0,2,0,1,1,1,0,1,1,2,1,1,1,0,1,0,0,2,2,1,0
102,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,4,3,2,1,0,2,0,2,0,1,2,1,2,0,1,0,1,1,1,0,0,0,1,2,1,0,1,2,1,1,2,2,1,2,1,0,2,0,1
103,0,0,0,3,1,0,6,0,14,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,2,0,4,0,7,1,0,1,2,0,0,1,1,1,2,1,0,2,1,2,0,1,2,1,2,2,0,0,1,2,2,1,0,0,0,0,1,1,2,1,1
104,0,0,0,1,4,4,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,0,3,2,5,3,1,0,1,1,0,0,1,2,2,0,1,1,1,0,2,1,2,2,2,1,2,0,1,1,1,1,0,0,2,0,1,2,0,1,1,2
105,0,1,1,2,0,5,0,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,5,4,0,0,2,1,4,3,1,0,0,2,1,1,2,0,1,0,0,0,2,1,1,1,2,1,1,2,0,1,0,0,0,1,0,0,1,1,0,2,1,0,1,2,0,1
106,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,3,2,3,2,1,0,1,1,0,2,2,1,1,0,2,0,2,2,2,0,0,2,0,1,2,1,0,0,0,2,2,2,1,2,1,1,2,1,0,2
107,0,1,1,2,3,1,4,5,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,1,5,6,6,0,1,2,0,0,1,1,0,2,2,0,0,1,2,2,0,1,0,2,0,2,1,2,1,1,2,2,1,0,1,0,1,0,1,0,2
108,0,1,2,0,2,2,5,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,3,1,1,2,1,0,1,1,0,1,1,1,1,2,1,0,0,0,0,0,2,0,2,0,2,2,1,0,2,0,2,2,2,0,2,1,2,0,2,2,1
109,0,1,1,2,3,1,4,5,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,3,1,5,6,6,0,1,1,2,2,0,2,2,2,2,0,2,1,2,0,0,0,1,1,2,0,0,1,0,0,2,1,0,1,1,0,1,2,2,0,0
110,0,1,2,0,2,2,2,4,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,0,3,1,1,2,1,0,1,1,2,2,1,2,2,2,1,2,1,0,1,1,0,2,2,1,2,2,1,0,1,0,2,0,1,1,1,1,1,2,2,0,1
111,0,0,0,3,1,0,6,0,16,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,2,0,4,0,7,1,0,1,0,1,2,1,2,1,0,2,2,2,1,1,1,0,2,1,1,1,0,2,0,2,2,1,1,0,2,0,1,1,1,1,0
112,0,0,0,1,4,4,1,3,7,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4,3,0,1,1,0,3,2,5,3,1,0,0,2,1,1,0,1,0,2,2,0,2,2,2,0,0,0,2,1,0,0,2,0,1,1,0,1,2,0,1,0,2,1,0,0
113,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,2,0,4,0,7,1,0,2,1,2,0,0,1,1,2,0,2,0,1,1,2,0,0,2,0,1,0,0,2,0,0,0,2,1,0,0,2,1,2,1,1
114,0,1,2,0,2,2,5,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,3,1,1,2,1,0,1,2,1,1,1,0,1,0,2,2,2,0,1,2,1,2,0,2,2,1,1,2,1,0,2,0,1,2,0,1,2,0,0,0,1
115,0,1,2,0,2,2,2,1,13,2,0,0,0,0,0,0,0,0,0,2,1,2,4,1,1,0,0,2,1,2,0,4,5,0,2,2,2,1,0,2,1,0,0,1,0,1,2,2,2,1,1,0,1,1,0,0,1,0,0,0,1,0,0,2,2,2,0,2,1
116,0,0,0,3,1,0,6,0,17,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,4,3,2,1,0,1,1,1,0,2,0,1,2,2,1,0,1,1,0,0,2,0,1,1,1,0,0,2,1,2,2,1,2,0,1,0,0,2,0
117,0,0,1,2,0,3,3,2,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,0,4,5,6,6,0,-1,2,0,2,2,2,2,1,0,0,2,0,2,1,2,1,0,2,0,0,2,1,1,0,2,2,2,2,1,1,2,1,1,0,0
118,0,1,1,2,0,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,0,4,3,1,0,0,2,2,1,2,1,1,0,0,1,1,1,1,2,0,2,2,1,0,0,1,0,0,1,2,0,1,1,0,2,0,0,2,0,1,2
119,0,1,1,2,0,5,0,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,2,1,4,3,1,0,0,2,0,2,1,2,0,1,0,1,0,2,2,1,0,2,2,1,2,1,1,1,2,2,1,0,0,2,0,2,0,1,2,0,2,2
120,0,1,1,2,3,5,0,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,2,1,2,0,4,0,0,2,2,2,1,2,1,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,0,1,1,0,2,2,0,1,2,1,1,1,1,1
121,0,1,2,0,2,2,2,4,18,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,0,3,1,1,2,1,0,-1,1,1,0,1,1,2,0,0,1,2,0,2,2,2,0,1,0,2,0,2,1,2,2,2,0,0,2,0,0,0,0,2,0,0
122,0,1,2,0,2,2,2,4,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,0,3,1,1,2,1,0,1,0,2,1,1,1,2,2,1,2,1,2,1,0,0,2,1,1,0,0,0,0,2,1,2,1,0,1,0,2,2,0,0,0,0
123,0,1,2,0,2,2,5,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,3,1,1,2,1,0,1,0,0,0,1,2,1,1,0,1,2,0,0,1,2,0,2,2,1,0,1,2,0,2,0,0,1,1,1,2,1,1,2,0,1
124,0,1,2,0,2,2,2,1,13,2,0,0,0,0,0,0,0,0,0,2,1,2,4,1,1,0,0,2,1,2,0,4,5,0,2,1,1,0,1,2,1,0,1,2,1,2,0,2,2,2,2,1,2,1,0,2,2,1,2,2,2,2,2,0,0,1,1,1,0
125,0,1,1,2,0,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,0,4,3,1,4,0,2,2,2,1,0,1,2,2,1,1,1,2,1,0,2,0,0,0,1,2,2,0,1,1,1,0,0,1,1,0,0,0,0,0,0
126,0,1,2,0,2,2,2,4,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,0,3,1,1,2,1,0,1,0,0,0,1,1,2,2,2,2,2,0,1,1,1,0,0,1,0,1,0,0,2,0,1,2,0,1,0,1,0,0,2,1,1
127,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,4,3,2,1,0,2,2,0,0,0,1,0,2,1,2,1,2,0,1,1,0,0,2,0,2,1,1,1,2,1,2,2,2,0,0,2,1,1,1
128,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,4,3,2,1,0,0,2,2,0,2,0,2,2,0,2,0,2,2,0,1,2,0,1,1,0,0,1,0,1,2,2,0,2,2,2,0,1,2,1
129,0,1,2,0,2,2,2,4,-1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,0,3,1,1,2,1,0,1,0,1,1,2,1,2,2,1,1,0,2,0,1,2,0,1,0,1,1,1,1,0,0,2,0,1,1,0,0,1,1,1,0,0
130,0,0,1,2,0,3,3,2,19,2,0,0,0,0,0,0,0,0,1,0,2,0,1,3,4,0,0,2,0,4,3,1,4,1,2,0,1,2,0,2,0,0,2,0,1,1,2,1,0,2,0,0,1,2,0,1,1,2,2,2,0,0,0,1,0,0,1,0,0
131,0,1,2,0,3,1,4,5,1,1,0,0,0,0,0,0,0,0,0,2,2,3,5,6,0,0,0,0,3,1,5,6,6,0,1,2,2,1,1,2,1,2,2,1,0,0,0,2,1,2,1,2,1,1,2,0,1,0,1,1,2,0,0,2,2,1,0,0,1
132,0,0,0,1,4,4,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,0,3,2,5,3,1,0,2,0,2,2,0,2,1,0,2,0,0,0,0,0,1,2,0,0,0,2,2,0,1,2,1,1,0,2,2,2,1,1,1,2
133,0,1,1,2,3,1,4,5,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,1,5,6,6,0,1,2,1,1,1,0,1,0,0,0,2,0,2,0,2,1,1,2,0,1,1,0,2,2,1,1,1,1,2,0,0,1,2,1,1
134,0,0,0,1,4,4,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,6,0,1,1,2,3,2,5,2,1,0,0,1,2,2,1,2,2,1,0,1,2,2,0,1,1,1,2,2,1,1,2,1,1,0,2,1,2,0,1,1,0,2,0,2
135,0,1,1,2,0,5,0,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,2,1,4,3,1,0,0,2,2,1,2,0,0,0,2,1,0,0,1,1,0,0,0,2,0,0,1,0,0,0,2,1,1,1,2,2,1,1,2,1,0,2
136,0,1,1,2,0,3,3,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,1,4,3,1,0,0,2,1,0,0,1,2,2,2,1,0,0,2,0,0,2,2,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1
137,0,0,0,1,4,4,1,3,7,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4,3,0,1,1,0,3,2,5,3,1,0,2,1,0,2,0,1,1,1,0,1,0,2,1,0,2,2,1,0,0,1,1,0,2,2,2,2,1,0,0,1,2,2,0,2
138,0,1,2,0,2,2,2,4,20,2,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,2,1,2,0,4,5,0,2,2,0,0,2,0,2,1,1,2,1,0,1,2,2,1,2,2,1,1,0,0,0,0,2,1,2,1,1,2,1,1,2,0,2
139,0,0,0,1,4,4,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,0,3,2,5,3,1,0,1,0,0,1,0,1,0,1,0,2,1,2,0,1,0,1,1,0,0,2,0,0,0,0,0,2,1,2,2,0,1,0,2,2
140,0,1,2,0,2,2,5,6,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,0,3,1,1,2,1,0,1,0,2,1,2,2,0,0,1,2,2,2,2,0,0,1,0,1,1,1,0,2,0,2,0,2,1,0,2,1,1,1,2,1,2
141,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,4,3,2,1,0,2,2,0,2,2,0,1,2,1,1,2,2,0,1,0,0,0,0,1,0,2,1,2,2,0,2,2,1,0,0,2,0,2,0
142,0,1,2,0,3,5,0,1,2,2,0,0,0,0,0,0,0,0,0,2,2,4,3,5,1,0,0,2,1,2,0,4,5,0,2,0,1,0,2,2,0,0,2,2,0,1,2,1,2,1,2,1,2,0,1,2,0,0,2,0,0,1,2,2,1,0,1,2,0
143,0,1,2,0,2,2,5,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,3,1,1,2,1,0,1,2,2,0,1,0,0,2,1,1,2,0,1,0,0,1,2,2,1,0,1,0,1,2,0,0,2,0,2,2,2,0,2,0,2
144,0,1,2,0,3,1,5,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,5,1,2,0,0,0,3,1,5,6,6,0,1,2,1,0,2,2,1,1,1,1,0,1,1,2,2,2,1,2,1,0,2,2,2,1,0,1,1,0,2,0,1,1,2,2,0
145,0,1,1,2,3,1,4,5,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,1,5,6,6,0,1,1,1,2,1,2,1,2,1,0,1,2,1,1,0,2,2,0,1,0,1,2,0,2,2,1,0,1,0,2,2,2,2,2,1
146,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,2,3,2,1,0,0,2,1,2,1,0,1,2,1,2,2,2,2,0,0,1,2,0,2,0,0,0,2,2,0,1,2,2,1,2,2,1,1,2
147,0,1,1,2,0,3,3,2,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,0,4,3,1,4,0,2,1,1,1,2,1,1,2,1,0,0,2,1,1,0,2,2,0,1,1,0,1,2,0,2,1,1,0,2,2,1,1,2,0,2
148,0,1,2,0,2,2,2,1,-1,2,0,0,0,0,0,0,0,0,0,2,1,2,4,1,1,0,0,2,1,2,0,4,5,0,2,1,1,2,2,0,0,0,2,0,1,0,0,2,1,2,1,2,0,1,2,1,1,1,1,2,0,0,1,2,2,0,2,2,1
149,0,1,2,0,2,2,2,4,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,2,0,0,0,3,1,1,2,1,0,1,0,1,0,2,2,1,0,2,1,1,1,1,1,1,1,0,1,0,2,1,1,1,2,1,0,2,2,0,2,1,2,1,1,0
150,0,0,0,1,4,4,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,0,3,2,5,3,1,0,2,2,0,0,2,1,1,2,0,0,1,1,2,1,2,2,2,1,0,1,1,2,2,1,0,2,0,1,2,0,2,2,1,2
151,0,1,2,0,3,1,5,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,5,1,2,0,0,0,3,1,5,6,6,0,1,2,1,1,2,1,2,2,0,2,1,0,1,0,2,1,1,2,2,1,1,1,2,2,1,0,1,1,2,1,0,1,2,0,0
152,0,1,1,2,3,5,0,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,2,1,2,0,4,0,0,2,0,1,0,0,2,0,1,0,1,2,0,1,1,0,1,0,1,0,0,2,2,1,1,2,0,2,1,2,1,2,2,1,2,0
153,0,0,1,2,0,3,3,2,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,0,4,3,1,4,1,2,2,2,0,2,0,2,1,0,0,0,2,2,2,2,2,1,2,2,1,1,1,0,0,1,0,0,2,2,1,0,2,1,2,2
154,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,4,3,2,1,0,2,0,0,2,2,2,1,1,1,2,2,2,2,1,1,2,0,0,1,0,0,0,1,0,0,2,2,1,0,1,2,0,0,0
155,0,1,2,0,3,5,0,1,4,2,0,0,0,0,0,0,0,0,0,2,1,4,3,1,1,0,0,2,1,2,0,4,5,0,2,1,2,1,1,2,0,2,0,0,0,1,0,1,1,1,2,2,0,0,2,1,2,2,2,1,2,2,1,0,0,1,2,2,0
156,0,1,1,2,0,3,0,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,1,4,3,1,0,0,2,1,2,1,0,2,0,1,1,0,1,2,2,2,2,2,1,0,1,0,2,2,1,0,2,2,1,0,2,0,2,0,2,0,2
157,0,1,1,2,0,3,3,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,1,4,3,1,0,0,2,2,0,2,0,1,2,0,1,1,2,0,0,0,2,0,1,1,2,2,0,0,1,0,1,1,0,2,0,2,1,2,1,2,2
158,0,0,0,1,4,4,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,0,3,2,5,3,1,0,2,2,1,0,0,2,1,1,2,2,0,1,2,0,2,0,0,2,1,0,0,2,0,0,1,0,1,1,1,0,1,2,0,0
159,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,4,3,2,1,0,2,1,0,2,1,0,1,1,2,0,1,1,2,0,1,1,0,2,0,1,0,2,1,2,0,2,2,2,1,2,1,1,2,1
160,0,1,2,0,2,2,5,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,3,1,1,2,1,0,1,0,1,2,0,1,1,0,1,2,1,1,0,0,2,0,0,0,0,1,2,2,0,1,1,2,0,0,2,0,1,2,1,0,1
161,0,1,1,2,0,5,0,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,5,4,0,0,2,1,4,3,1,0,0,2,0,2,2,2,1,1,1,2,2,0,0,1,0,2,0,1,1,2,0,1,0,0,0,0,1,2,2,1,2,0,0,1,1,0
162,0,1,2,0,2,2,5,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,3,1,5,6,6,0,1,2,1,1,1,0,1,0,1,0,2,0,0,2,2,1,1,1,1,2,2,1,2,1,2,0,0,2,2,1,0,2,2,2,2
163,0,1,1,2,3,5,0,1,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,1,2,0,4,5,0,2,1,0,2,0,1,1,2,0,2,2,2,0,0,0,0,1,1,1,0,0,2,2,2,2,2,2,1,1,2,0,0,0,1,0
164,0,0,0,3,1,0,6,0,16,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,2,0,4,0,7,1,0,1,1,0,0,0,1,2,1,1,0,2,1,2,2,1,1,2,0,0,0,0,0,2,2,1,0,0,0,2,1,2,2,0,1
165,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,4,3,2,1,0,1,1,1,2,0,1,2,2,2,1,1,2,1,0,1,2,0,2,1,2,2,1,1,2,2,0,2,0,1,1,2,2,1,1
166,0,1,1,2,0,3,3,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,1,4,3,1,0,0,2,2,1,1,1,2,0,2,1,2,0,1,1,0,2,1,1,1,1,1,2,2,1,2,2,2,2,2,0,0,2,1,2,2,1
167,0,1,1,2,0,1,4,5,9,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,1,5,6,6,0,1,0,1,2,1,0,1,2,2,2,0,1,1,2,0,2,2,1,1,1,0,2,2,2,2,1,2,0,1,2,1,2,1,1,2
168,0,0,0,3,1,0,6,0,-1,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,2,0,4,0,7,1,-1,0,1,0,0,2,1,1,1,1,1,2,2,1,0,1,0,1,2,1,1,2,2,1,0,0,0,0,1,2,1,2,1,2,2
169,0,1,2,0,2,2,2,1,13,2,0,0,0,0,0,0,0,0,0,2,1,4,4,1,1,0,0,2,1,2,0,4,5,0,2,2,1,1,0,1,1,1,1,2,2,0,2,2,0,1,1,0,1,2,1,1,1,2,2,0,1,2,0,1,2,1,2,2,2
170,0,1,2,0,2,2,5,6,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,3,1,5,6,6,0,1,2,2,2,2,0,2,2,1,0,0,1,0,0,1,0,0,2,2,1,1,2,1,0,0,1,2,2,1,2,2,2,0,1,1
171,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,4,3,2,1,0,1,1,2,2,1,0,0,2,1,0,1,1,1,0,2,1,1,1,1,0,2,1,1,1,0,1,2,2,0,1,2,0,2,2
172,0,1,2,0,2,2,2,4,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,2,0,0,0,3,1,1,2,1,0,1,0,2,1,1,0,1,1,2,1,2,0,1,0,1,1,1,2,1,1,2,0,2,1,2,2,1,0,1,0,0,2,2,2,2
173,0,0,0,1,4,4,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,0,3,2,5,3,1,0,2,2,0,2,1,1,1,2,0,0,0,2,2,2,1,2,0,0,2,1,0,2,1,2,0,1,0,2,1,1,2,1,2,2
174,0,0,0,1,4,4,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,0,3,2,5,3,1,0,0,1,0,2,1,2,1,2,0,0,1,2,0,1,1,2,1,1,2,0,0,2,1,0,1,2,2,0,0,0,1,2,0,2
175,0,1,1,2,0,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,0,4,3,1,0,0,2,1,1,1,2,0,1,0,1,2,1,2,1,0,0,2,2,2,0,0,2,0,2,1,0,0,1,0,1,2,0,2,1,2,1
