,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9
251,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,1,0,1,6,0,0,-1,1,0,1,1,1,0,1,1,1
252,0,1,1,3,0,0,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,2,1,6,1,0,1,1,0,1,3,2,4,4,-1,0,0,1,0,0,1,0,1,1
253,0,1,0,0,3,5,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,3,1,6,6,0,1,1,0,1,2,5,6,0,0,0,0,1,0,1,1,0,1,1
254,0,1,1,0,3,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,3,3,5,5,0,1,1,0,1,2,5,6,0,-1,1,1,0,0,1,1,1,1,1
255,0,0,0,1,4,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,1,1,5,2,0,0,2,3,4,2,5,5,0,-1,1,0,0,0,1,0,1,0,1
256,0,1,1,3,0,0,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,2,5,3,5,0,1,1,0,1,3,2,3,7,-1,0,0,0,0,0,1,1,0,1
257,0,1,2,2,2,4,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,4,5,0,7,0,1,2,2,3,4,4,4,0,-1,0,0,1,0,0,0,1,0,0
258,0,1,1,3,0,0,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,3,1,3,0,0,1,1,0,1,3,2,3,6,-1,0,0,0,0,1,1,1,0,0
259,0,1,2,2,2,4,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,3,4,0,0,0,1,2,2,3,4,4,4,0,-1,1,1,1,1,0,0,1,0,1
260,0,1,1,0,3,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,1,2,4,7,0,1,1,0,1,2,5,6,0,-1,1,1,0,1,1,1,1,1,1
261,0,0,0,1,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,1,2,2,1,0,0,0,1,2,2,5,1,0,-1,0,1,0,0,0,1,0,1,1
262,0,1,1,0,3,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,1,0,6,2,0,1,1,0,1,2,5,6,0,-1,0,1,1,1,0,1,0,0,1
263,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,3,0,0,0,0,1,0,1,0,7,0,-1,0,1,0,1,1,1,0,0,0
264,0,1,1,0,3,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,3,5,5,6,0,1,1,0,1,2,5,6,0,0,0,1,1,1,0,0,1,1,0
265,0,1,1,0,0,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,0,0,5,7,0,1,1,0,1,3,2,3,7,-1,0,1,0,0,0,0,1,0,1
266,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,3,4,4,3,0,0,0,3,4,0,6,0,0,-1,1,0,0,1,0,0,0,1,1
267,0,0,0,1,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,3,2,6,0,0,0,1,2,5,3,1,0,-1,1,0,0,1,1,0,1,0,0
268,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,3,4,0,6,0,0,-1,1,1,1,1,0,0,1,1,1
269,0,0,2,2,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,3,2,3,5,0,0,2,3,4,0,1,2,0,-1,1,1,0,1,1,0,1,1,1
270,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,5,3,1,0,0,0,1,0,1,0,7,0,-1,1,0,0,0,1,0,1,1,0
271,0,0,0,1,1,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,4,4,0,0,0,3,4,0,6,5,0,-1,1,1,1,1,0,1,0,0,0
272,0,1,1,3,0,0,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,2,0,5,7,0,1,1,0,1,3,2,3,4,-1,1,1,1,0,1,0,0,0,1
273,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,0,0,3,6,0,0,0,3,4,0,6,0,0,-1,0,0,1,0,0,0,1,1,1
274,0,0,0,0,3,5,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,5,6,4,0,0,0,1,2,2,5,6,0,-1,0,0,0,0,0,1,0,0,1
275,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,2,1,4,0,0,0,0,3,4,0,6,0,0,-1,1,0,1,0,1,1,0,0,0
276,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,5,0,0,0,1,0,1,6,0,0,-1,0,1,0,1,1,0,0,0,0
277,0,0,0,0,3,5,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,5,0,0,1,1,0,1,2,5,6,0,-1,0,0,1,0,1,0,0,1,0
278,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,4,1,4,0,0,0,1,0,1,0,7,0,-1,0,1,0,1,0,0,0,0,1
279,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,1,0,1,6,5,0,-1,1,0,1,1,1,0,1,0,0
280,0,1,1,0,3,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,3,3,1,7,0,1,1,0,1,3,2,6,0,-1,0,1,1,1,1,1,0,1,0
281,0,0,0,1,1,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,0,0,1,3,0,0,0,3,4,0,6,0,0,-1,1,0,0,1,1,0,0,0,1
282,0,1,1,0,3,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,0,4,1,2,0,1,1,0,1,2,5,6,0,-1,0,0,1,0,0,0,1,0,0
283,0,1,2,2,2,4,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,3,4,3,4,0,1,2,2,3,4,4,4,0,-1,1,0,1,0,1,1,1,0,0
284,0,0,0,1,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,3,0,6,6,0,0,0,3,4,0,1,2,0,-1,0,0,0,1,0,0,0,1,1
285,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,1,0,1,0,7,0,-1,0,1,1,0,0,0,1,0,0
286,0,0,0,1,4,2,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,3,3,2,6,0,0,2,3,4,0,1,2,0,-1,0,1,1,1,0,0,0,1,1
287,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,5,1,6,0,0,0,1,0,1,0,7,0,-1,0,1,0,1,1,1,0,1,0
288,0,0,2,2,4,3,4,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,2,3,3,5,0,0,2,3,4,0,1,2,11,-1,1,1,0,1,0,0,1,1,0
289,0,0,0,1,1,2,6,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,1,2,1,5,0,0,0,3,4,0,6,0,0,-1,1,1,0,0,0,1,0,1,0
290,0,1,2,2,2,3,4,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,0,5,2,7,0,0,2,3,4,0,1,2,11,-1,0,0,1,0,1,0,0,1,1
291,0,0,0,1,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,1,6,2,0,0,0,3,4,2,5,5,0,-1,0,1,1,0,1,1,0,0,0
292,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,0,1,5,2,0,0,0,3,4,0,6,5,0,-1,0,1,1,0,1,0,1,0,1
293,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,3,4,0,6,0,0,-1,1,0,0,1,0,0,1,1,0
294,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,1,0,1,6,5,0,-1,0,0,1,1,1,0,1,0,1
295,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,1,0,1,0,7,0,-1,1,1,0,1,1,0,0,1,1
296,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,1,4,4,2,0,0,0,1,0,1,0,7,0,-1,1,0,0,0,0,1,0,0,0
297,0,0,0,1,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,0,5,2,6,0,0,0,3,4,0,6,0,0,-1,0,0,0,0,1,1,1,1,0
298,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,1,0,1,0,7,0,-1,0,1,1,0,1,1,0,1,1
299,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,5,0,5,0,0,0,3,4,0,6,0,0,-1,1,1,0,0,0,0,0,0,1
300,0,1,1,3,0,0,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,4,5,1,5,0,1,1,0,1,3,2,3,4,-1,0,1,1,0,1,0,0,0,1
301,0,0,0,1,1,2,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2,4,5,6,0,0,0,3,4,0,1,2,0,-1,1,0,0,1,1,1,0,1,1
302,0,1,1,3,0,0,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,4,4,0,7,0,1,1,0,1,3,2,3,7,-1,0,1,0,1,1,1,1,1,1
303,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,3,4,0,6,0,0,-1,0,0,0,1,1,0,0,1,0
304,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,1,0,1,6,0,0,-1,0,1,1,1,1,0,0,1,0
305,0,0,0,1,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,3,2,3,3,0,0,0,3,2,5,3,1,0,-1,1,0,0,0,1,0,0,0,1
306,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,1,0,1,0,7,0,-1,0,1,1,0,0,1,0,0,1
307,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,0,5,5,1,0,0,0,1,0,1,6,0,0,-1,1,1,1,0,0,0,1,0,0
308,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3,0,5,6,7,0,0,0,1,0,1,0,7,0,-1,0,1,1,1,1,0,1,0,0
309,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,3,0,0,0,1,0,1,0,7,0,-1,1,0,1,1,0,1,1,0,1
310,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,3,4,0,6,0,0,-1,1,0,1,1,0,1,1,1,1
311,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,4,1,4,0,0,0,1,0,1,0,7,0,-1,1,0,0,0,1,1,0,0,1
312,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,2,2,4,4,0,0,0,1,4,0,6,5,0,-1,0,0,0,1,1,0,1,0,0
313,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,3,1,5,0,0,0,1,0,1,6,5,0,-1,1,0,1,0,0,0,1,1,0
314,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,1,5,5,0,0,0,3,4,0,6,0,0,-1,0,0,0,0,1,1,0,1,1
315,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3,1,5,1,3,0,0,0,1,0,1,0,7,0,-1,1,0,1,1,0,0,0,1,0
316,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,5,1,3,0,0,0,1,0,1,0,7,0,-1,1,1,1,0,1,1,0,0,0
317,0,1,1,0,3,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,3,5,5,7,0,1,1,0,1,2,5,6,0,0,1,0,0,1,1,0,0,1,1
318,0,1,2,2,2,3,4,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,3,1,3,1,0,0,2,3,4,0,1,2,11,-1,1,1,0,1,1,1,1,0,0
319,0,0,0,1,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,7,0,-1,0,1,1,1,0,1,0,0,0
320,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,2,2,3,1,0,0,2,3,4,0,1,2,0,-1,0,1,0,0,1,0,1,0,1
321,0,1,1,0,3,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,2,0,0,7,0,1,1,0,1,2,5,6,0,-1,1,1,1,1,1,1,1,0,0
322,0,0,0,1,4,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,4,4,0,0,0,3,4,0,6,5,0,-1,0,1,0,1,1,0,1,0,1
323,0,1,1,3,0,0,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,2,1,4,6,0,1,1,0,1,3,2,3,7,-1,0,1,0,1,0,1,1,0,0
324,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,1,0,1,0,5,0,-1,0,0,0,0,1,1,0,1,0
325,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,3,4,0,6,0,0,-1,0,1,0,1,1,1,0,1,1
326,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,1,0,1,0,7,0,-1,1,1,1,0,1,1,0,1,0
327,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,3,0,0,0,1,0,1,0,7,0,-1,1,0,1,0,0,0,0,1,1
328,0,1,2,0,3,5,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,1,2,3,7,0,1,1,2,3,2,5,6,0,-1,0,1,0,0,1,0,1,1,0
329,0,1,2,2,3,5,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,2,0,2,1,0,1,2,3,4,2,5,6,0,-1,1,0,1,1,1,0,1,0,1
330,0,1,2,0,3,4,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,0,0,6,2,0,1,2,2,3,2,5,4,0,-1,1,0,0,1,1,1,0,0,1
331,0,0,0,1,4,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,1,5,2,0,0,2,3,4,0,6,5,0,-1,0,0,0,1,1,1,1,0,1
332,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,0,4,1,5,0,0,0,3,4,0,6,0,0,-1,0,0,0,1,0,1,0,0,0
333,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,1,0,1,0,7,0,-1,1,0,1,0,1,0,0,1,0
334,0,0,0,1,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,1,2,5,3,1,0,-1,1,0,0,1,0,1,0,1,0
335,0,1,1,0,3,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,3,3,1,5,0,1,1,0,1,2,5,6,0,-1,1,1,0,1,1,1,0,1,1
336,0,0,0,1,1,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,1,2,3,5,5,0,0,0,3,4,0,6,5,0,-1,1,1,0,0,0,0,1,0,0
337,0,1,1,0,3,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,1,0,4,1,0,1,1,0,1,2,5,6,0,-1,1,1,1,0,0,0,0,1,1
338,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,2,2,0,4,0,0,0,3,4,0,6,0,0,-1,1,1,1,0,0,1,0,0,1
339,0,1,1,3,0,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,1,3,2,2,0,1,1,0,1,3,2,3,4,-1,1,0,1,1,0,0,1,0,0
340,0,0,0,1,1,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,1,1,5,2,0,0,2,3,4,2,5,5,0,-1,0,1,0,1,1,0,1,1,1
341,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,1,3,5,0,0,0,0,3,4,0,6,5,0,-1,0,0,0,0,0,0,1,1,0
342,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,0,2,4,1,0,0,0,3,4,0,6,5,0,-1,0,1,0,1,0,0,1,0,0
343,0,1,1,0,3,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,0,3,4,5,0,1,1,0,1,3,2,6,7,-1,0,1,1,1,0,1,0,0,0
344,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,2,2,0,4,0,0,0,3,4,0,6,5,0,-1,0,1,0,0,0,1,1,1,0
345,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,0,5,5,7,0,0,0,3,4,0,6,0,0,-1,0,1,1,0,1,1,1,0,0
346,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,1,0,1,6,0,0,-1,0,0,0,0,0,1,1,1,1
347,0,0,0,1,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2,1,6,2,0,0,0,1,0,2,5,5,0,-1,1,1,0,1,1,0,0,0,1
348,0,0,0,1,1,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,3,4,0,6,0,0,-1,0,0,0,1,1,1,0,1,0
349,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,3,4,3,2,0,0,0,3,4,0,6,0,0,-1,0,1,1,1,1,0,1,0,0
350,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,1,0,1,0,7,0,-1,0,1,0,0,1,0,1,0,1
351,0,1,2,2,2,4,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,4,3,6,6,0,1,2,2,3,4,4,4,7,-1,0,0,1,1,1,1,1,1,0
352,0,1,1,3,0,0,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,4,1,5,0,1,1,0,1,3,2,3,4,-1,0,0,1,1,0,0,0,1,0
353,0,1,2,0,3,5,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2,4,6,6,0,1,2,2,3,2,5,6,0,-1,1,1,1,1,1,0,0,1,1
354,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,1,2,0,0,0,0,3,4,0,6,0,0,-1,1,1,0,0,0,1,1,1,0
355,0,0,0,1,4,2,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,0,0,4,6,0,0,0,3,4,0,1,2,0,-1,1,0,0,0,0,1,1,0,1
356,0,0,2,2,4,2,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,2,3,0,0,0,2,3,4,0,1,2,0,-1,1,0,0,1,1,1,1,1,0
357,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,4,1,4,0,0,0,1,0,1,0,7,0,-1,0,0,1,1,0,1,1,1,0
358,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,0,4,1,1,0,0,0,3,4,0,6,0,0,-1,0,0,1,1,1,1,1,0,0
359,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,1,4,2,1,1,0,0,0,3,4,0,6,0,0,-1,0,0,0,0,1,0,0,0,1
360,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,5,3,0,0,0,1,0,1,0,7,0,-1,1,1,0,1,0,1,0,1,0
361,0,0,0,1,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,2,4,0,0,0,1,2,5,3,1,0,-1,0,1,0,1,0,0,0,1,1
362,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,3,4,0,6,5,0,-1,1,0,0,0,0,0,1,1,1
363,0,0,0,1,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,2,3,2,3,0,0,0,1,2,2,5,1,0,-1,0,1,0,1,0,0,0,1,1
364,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,1,0,1,0,7,0,-1,1,1,0,0,1,0,0,0,0
365,0,1,1,0,3,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,1,5,2,4,0,1,1,0,1,2,5,6,0,-1,0,0,1,1,1,1,1,0,0
366,0,1,1,3,0,0,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,1,5,0,4,0,1,1,0,1,3,2,6,7,-1,0,0,0,1,0,1,0,0,0
367,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,4,2,1,4,0,0,0,1,4,0,6,5,0,-1,0,1,1,1,0,0,0,1,1
368,0,1,1,0,3,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,1,0,1,1,0,1,1,0,1,3,2,3,0,-1,0,1,0,0,1,0,0,0,0
369,0,1,1,3,0,0,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,3,0,4,3,0,1,1,0,1,3,2,3,4,-1,0,0,1,1,1,1,0,0,0
370,0,1,2,2,2,4,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,3,5,3,7,0,1,2,2,3,4,4,4,0,-1,0,0,1,1,1,0,1,0,0
371,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,5,1,4,0,0,0,1,0,1,0,5,0,-1,1,1,1,0,1,0,1,0,0
372,0,1,1,0,3,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,1,4,1,3,0,1,1,0,1,2,5,6,0,-1,0,1,1,1,0,1,0,1,0
373,0,1,1,0,3,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,1,4,2,2,0,1,1,0,1,2,5,6,0,-1,0,0,0,1,0,0,0,0,0
374,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,4,2,1,4,0,0,0,1,0,1,6,5,0,-1,0,0,0,0,0,1,0,1,1
375,0,0,0,1,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,3,1,6,5,0,0,0,3,4,2,5,5,0,-1,1,0,0,0,0,0,1,1,0
376,0,1,2,2,2,3,4,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,0,2,0,1,0,0,2,3,4,0,1,2,11,-1,0,1,0,0,0,0,1,1,1
377,0,0,0,1,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,4,4,2,1,0,0,0,1,2,5,3,1,0,-1,1,1,1,1,1,0,0,0,1
378,0,0,0,1,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,1,1,4,2,0,0,0,3,4,2,5,5,0,-1,1,0,0,1,1,0,0,1,0
379,0,1,2,2,2,4,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,4,3,6,1,0,1,2,2,3,4,4,4,10,-1,0,1,0,1,1,0,1,1,0
380,0,0,0,1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,0,3,0,5,0,0,0,3,4,0,6,5,0,-1,0,1,1,1,1,0,0,1,1
