,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,average_model,optimal_clustering
10,0.36857321199776605,0.5564900292388055,0.6797529485199908,0.6664147968067282,0.6664147968067282,0.6658891553599001,0.6503170274976182,0.6501199119550577,0.6765990998390223,0.6797529485199908,0.6797529485199908,0.6797529485199908,0.5564900292388055,0.5564900292388055,0.5564900292388055,0.5564900292388055,0.5564900292388055,0.36857321199776605,0.5564900292388055,0.6797529485199908,0.6668747330727027,0.6643779362002694,0.6057032096980847,0.6731824304346398,0.6583987647426,0.36857321199776605,0.49183613127895137,0.5595781727389204,0.6797529485199908,0.6757449324879267,0.6757449324879267,0.6757449324879267,0.6579388284766254,0.6797529485199908,0.6797529485199908,0.544203160419199,0.5401294392062814,0.5518906665790597,0.5499195111534545,0.5463057262065114,0.5474227142810211,0.5522848976641809,0.5414435428233516,0.5375012319721411,0.5339531522060514,0.543940339695785,0.5417720687276192,0.5375012319721411,0.538026873418969,0.5451230329511482,0.5422320049935937,0.5436118137915175,0.5365156542593383,0.5336246263017839,0.5359243076316568,0.5171983310884063,0.5327047537698347,0.5353329610039752,0.5286310325569171,0.5418377739084727,0.5319819967804461,0.521666283386445,0.6147534899793515,0.6797529485199908
11,0.3698544630244095,0.5740661651171195,0.6958835704195275,0.6958835704195275,0.6958835704195275,0.6571175137159565,0.6526495614179179,0.6454219915240317,0.6948322875258715,0.6953579289726995,0.6958835704195275,0.6958835704195275,0.5740661651171195,0.5740661651171195,0.5740661651171195,0.5740661651171195,0.5740661651171195,0.3698544630244095,0.5740661651171195,0.6958835704195275,0.6958835704195275,0.6474588521304905,0.539505239988173,0.6416110910345281,0.6945037616216039,0.3698544630244095,0.6958835704195275,0.6958835704195275,0.6958835704195275,0.6958835704195275,0.6719668845888498,0.6582345017904662,0.6577745655244917,0.6958835704195275,0.6958835704195275,0.5157856697000559,0.5416735109563389,0.5359571602220835,0.5210420841683366,0.536022865402937,0.5362856861263511,0.5495581326587602,0.5473898616905943,0.5337888892539177,0.5409507539669502,0.5406879332435363,0.529189526594172,0.5318834390091659,0.5289924110516114,0.5500837741055882,0.5429219093925556,0.5412135746903644,0.5446302440947469,0.5494267222970531,0.5377312001051283,0.5257071520089359,0.5383225467328099,0.5469956306054733,0.5337231840730642,0.5338545944347712,0.5336574788922106,0.535497223956109,0.6323515275846168,0.6958835704195275
12,0.37741055882256314,0.5847104044153881,0.6983146621111075,0.6983146621111075,0.6983146621111075,0.6471960314070765,0.641479680672821,0.6351062781300305,0.6979861362068399,0.6982489569302539,0.6983146621111075,0.6983146621111075,0.5847104044153881,0.5847104044153881,0.5847104044153881,0.5847104044153881,0.5847104044153881,0.37741055882256314,0.5847104044153881,0.6983146621111075,0.6983146621111075,0.6684188048227603,0.5509379414566838,0.6438450671835474,0.6968034429514767,0.37741055882256314,0.6983146621111075,0.6983146621111075,0.6983146621111075,0.6983146621111075,0.666710470120569,0.6495614179178029,0.6579716810670522,0.6983146621111075,0.6983146621111075,0.5139459246361575,0.5255757416472289,0.5334603633496501,0.5189395183810244,0.5311606820197773,0.5408193436052433,0.5337888892539177,0.5311606820197773,0.5475869772331549,0.5373369690200073,0.5450901803607214,0.5464042839777916,0.5287952955090509,0.5416078057754854,0.5316863234666054,0.5386510726370775,0.5393081244456125,0.541936331679753,0.54581293735011,0.5315549131048983,0.5360885705837906,0.541936331679753,0.5348401721475738,0.5330004270836756,0.5248529846578402,0.5303065146686816,0.5562600611058182,0.6347826192761965,0.6983146621111075
13,0.3289529879430993,0.7327770294687737,0.7327770294687737,0.7327770294687737,0.7172706067873452,0.7172706067873452,0.7172706067873452,0.7084004073721213,0.7315286310325569,0.7327770294687737,0.7327770294687737,0.7327770294687737,0.7327770294687737,0.7327770294687737,0.7327770294687737,0.7327770294687737,0.7327770294687737,0.3289529879430993,0.7327770294687737,0.7327770294687737,0.7327770294687737,0.7327770294687737,0.7327770294687737,0.7327770294687737,0.7327770294687737,0.3289529879430993,0.5352015506422682,0.7016984789250632,0.7038667498932291,0.7038667498932291,0.7038667498932291,0.7038667498932291,0.6960478333716613,0.7327770294687737,0.7327770294687737,0.5667400374519531,0.5528105391110089,0.5551102204408818,0.5417063635467657,0.5344130884720261,0.553861822004665,0.5524820132067414,0.5613522126219652,0.556424324057952,0.5457800847596833,0.5501823318768685,0.5526791287493019,0.5423634153553007,0.5497223956108939,0.5520877821216202,0.5417720687276192,0.5628634317815959,0.5497223956108939,0.5609579815368442,0.5673313840796347,0.553467590919544,0.5514964354939387,0.5331646900358094,0.556687144781366,0.5397352081211604,0.5344787936528795,0.5622063799730609,0.6711236681012299,0.7327770294687737
14,0.3760636026150662,0.5826406912185026,0.7012385426590887,0.7012385426590887,0.7012385426590887,0.6791616018923092,0.6834324386477874,0.6513683103912743,0.7007786063931141,0.7011071322973816,0.7012385426590887,0.7012385426590887,0.5826406912185026,0.5826406912185026,0.5826406912185026,0.5826406912185026,0.5826406912185026,0.3760636026150662,0.5826406912185026,0.7012385426590887,0.7012385426590887,0.6866519925096094,0.5603666349091626,0.6578731232957719,0.6985446302440947,0.3760636026150662,0.7012385426590887,0.7012385426590887,0.7012385426590887,0.7012385426590887,0.658792995827721,0.6472288839975032,0.6662833864450212,0.7012385426590887,0.7012385426590887,0.5139787772265844,0.5417063635467657,0.5374355267912875,0.540326554748842,0.5455829692171228,0.5401951443871349,0.5333618055783699,0.537764052695555,0.5336903314826374,0.5428890568021288,0.5352015506422682,0.5461086106639509,0.5317191760570321,0.5351358454614147,0.5328361641315418,0.5465028417490719,0.5340188573869049,0.5434146982489569,0.5515621406747923,0.5445973915043201,0.5510364992279642,0.540457965110549,0.5331646900358094,0.5290252636420382,0.5292880843654522,0.5393409770360393,0.5246887217057065,0.6406510653365017,0.7012385426590887
15,0.33831597621472453,0.7324156509740793,0.7324156509740793,0.7324156509740793,0.7024540885048786,0.7024540885048786,0.7024540885048786,0.7167121127500904,0.730050264463353,0.7324156509740793,0.7324156509740793,0.7324156509740793,0.7324156509740793,0.7324156509740793,0.7324156509740793,0.7324156509740793,0.7324156509740793,0.33831597621472453,0.7324156509740793,0.7324156509740793,0.7324156509740793,0.7324156509740793,0.7324156509740793,0.7324156509740793,0.7324156509740793,0.33831597621472453,0.548112618679983,0.5383225467328099,0.7215742961332501,0.7215742961332501,0.7215742961332501,0.7215742961332501,0.6739380400144551,0.7324156509740793,0.7324156509740793,0.532409080455994,0.5473241565097408,0.5641446828082395,0.5417392161371924,0.5600709615953218,0.5433818456585302,0.5573113439994744,0.5550116626696014,0.5337888892539177,0.5417392161371924,0.5598738460527612,0.5494267222970531,0.5720293045106607,0.5532376227865567,0.5441046026479188,0.5424619731265811,0.5568514077334998,0.5466671047012057,0.5485725549459575,0.5326061959985545,0.529715168041,0.5638818620848254,0.558296921712277,0.5565228818292323,0.5417392161371924,0.5356943394986695,0.5650645553401886,0.6668418804822761,0.7324156509740793
16,0.37793620026939123,0.5817536712769802,0.698117546568547,0.698117546568547,0.698117546568547,0.6459476329708598,0.6402969874174579,0.6333979434278393,0.6974604947600118,0.6979204310259864,0.698117546568547,0.698117546568547,0.5817536712769802,0.5817536712769802,0.5817536712769802,0.5817536712769802,0.5817536712769802,0.37793620026939123,0.5817536712769802,0.698117546568547,0.698117546568547,0.6690758566312954,0.5476526824140083,0.6423338480239167,0.6965406222280627,0.37793620026939123,0.698117546568547,0.698117546568547,0.698117546568547,0.698117546568547,0.6651992509609382,0.6465389795985413,0.6561976411840074,0.698117546568547,0.698117546568547,0.5128946417425014,0.5243930483918657,0.5359571602220835,0.5201879168172411,0.5319491441900194,0.5335260685305037,0.549163901573639,0.5337231840730642,0.5478497979565689,0.536022865402937,0.5286638851473439,0.5461414632543776,0.5262984986366175,0.5249843950195473,0.5346430566050133,0.5429876145734092,0.5384539570945169,0.5237359965833306,0.5379940208285423,0.532934721902822,0.5331318374453826,0.5379283156476888,0.5333289529879431,0.5479812083182759,0.5245244587535727,0.5307007457538027,0.5320805545517264,0.6339722553790034,0.698117546568547
17,0.32717894806005454,0.7359965833305956,0.7359965833305956,0.7359965833305956,0.7197674036597785,0.7197674036597785,0.7197674036597785,0.7076776503827327,0.7341568382666973,0.7359965833305956,0.7359965833305956,0.7359965833305956,0.7359965833305956,0.7359965833305956,0.7359965833305956,0.7359965833305956,0.7359965833305956,0.32717894806005454,0.7359965833305956,0.7359965833305956,0.7359965833305956,0.7359965833305956,0.7359965833305956,0.7359965833305956,0.7359965833305956,0.32717894806005454,0.537369821610434,0.7013042478399422,0.703472518808108,0.703472518808108,0.703472518808108,0.703472518808108,0.681461283222182,0.7359965833305956,0.7359965833305956,0.5511679095896711,0.5498538059726009,0.556818555143073,0.5529419494727159,0.5637175991326916,0.5511679095896711,0.556555734419659,0.5606294556325766,0.5562929136962449,0.547291303919314,0.5493281645257728,0.5524820132067414,0.5436775189723709,0.553467590919544,0.5522848976641809,0.5716022208351128,0.5364499490784849,0.5466999572916325,0.5460429054830973,0.5608922763559907,0.572390683005355,0.5382896941423831,0.5714051052925523,0.5587897105686783,0.5717336311968199,0.5540589375472256,0.5657544597391504,0.6721725174696692,0.7359965833305956
18,0.32632478070895893,0.7377706232136404,0.7377706232136404,0.7377706232136404,0.722264200532212,0.722264200532212,0.722264200532212,0.71286835967016,0.7365879299582773,0.7377706232136404,0.7377706232136404,0.7377706232136404,0.7377706232136404,0.7377706232136404,0.7377706232136404,0.7377706232136404,0.7377706232136404,0.32632478070895893,0.7377706232136404,0.7377706232136404,0.7377706232136404,0.7377706232136404,0.7377706232136404,0.7377706232136404,0.7377706232136404,0.32632478070895893,0.5353986661848287,0.706429251946516,0.7082032918295608,0.7082032918295608,0.7082032918295608,0.7082032918295608,0.6994645027760439,0.7377706232136404,0.7377706232136404,0.5693682446860935,0.5557015670685633,0.5476198298235816,0.5574099017707547,0.5365813594401918,0.5581326587601433,0.5536647064621045,0.5658858701008574,0.568908308420119,0.5453858536745623,0.5708137586648707,0.5679884358881698,0.5732448503564506,0.5534018857386905,0.5593810571963599,0.5701567068563356,0.5625349058773285,0.5518906665790597,0.5512993199513782,0.5700910016754821,0.5744932487926673,0.5553073359834423,0.5347416143762935,0.5729820296330366,0.5711422845691383,0.5543217582706397,0.5642432405795197,0.6749102333385656,0.7377706232136404
19,0.37235125989684287,0.576957193074674,0.7069877459837708,0.7069877459837708,0.7069877459837708,0.6736752192910411,0.678931633759322,0.6625710437267979,0.7059364630901147,0.7065935148986497,0.7069877459837708,0.7069877459837708,0.576957193074674,0.576957193074674,0.576957193074674,0.576957193074674,0.576957193074674,0.37235125989684287,0.576957193074674,0.7069877459837708,0.7069877459837708,0.6806399684615132,0.6519268044285292,0.6579059758861986,0.7052794112815796,0.37235125989684287,0.7069877459837708,0.7069877459837708,0.7069877459837708,0.7069877459837708,0.6704556654292191,0.6522553303327967,0.666447649397155,0.7069877459837708,0.7069877459837708,0.5517264036269259,0.5466671047012057,0.5405565228818292,0.5235388810407701,0.5349715825092809,0.5350372876901344,0.5335917737113571,0.53589145504123,0.5280725385196623,0.5387824829987845,0.5368770327540326,0.5524491606163145,0.5271526659877132,0.5461414632543776,0.541936331679753,0.5373369690200073,0.5362856861263511,0.5287952955090509,0.5414763954137783,0.5481783238608364,0.5360885705837906,0.5438417819245047,0.535760044679523,0.5375340845625678,0.528926705870758,0.5409507539669502,0.5224218929662604,0.6464392050646526,0.7069877459837708
