,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27
195,0,0,0,0,2,1,2,0,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,1,0,1,3,6,7,0,6,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
196,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,0,1,3,0,2,2,6,0,22,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0
197,0,1,1,3,4,5,4,4,-1,-1,5,0,0,0,1,1,1,0,1,0,3,1,1,6,5,0,0,0,1,3,4,0,5,0,-1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1
198,0,1,1,1,1,3,3,1,-1,4,0,0,0,0,1,1,1,0,1,0,3,3,5,3,7,0,0,0,1,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0
199,0,0,0,1,0,0,1,3,-1,14,0,0,0,0,1,1,1,0,0,2,2,3,0,3,3,0,0,0,1,0,2,1,0,0,-1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1
200,0,0,0,0,0,0,0,7,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,4,0,2,2,0,-1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1
201,0,1,1,3,2,1,3,6,19,6,0,0,0,0,1,1,1,0,1,0,3,1,1,6,6,0,0,0,1,3,4,0,5,0,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0
202,0,1,1,3,4,5,4,4,-1,-1,-1,4,4,3,3,2,1,0,1,1,3,2,4,0,5,0,0,0,1,3,4,0,5,4,-1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1
203,0,0,2,1,1,3,1,3,-1,-1,-1,-1,0,0,1,1,1,0,1,1,1,3,0,3,3,0,0,0,1,0,2,1,0,1,-1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0
204,0,0,0,0,0,0,0,7,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,0,2,2,2,0,21,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
205,0,0,0,0,2,1,2,0,5,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,1,0,2,2,6,0,20,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1
206,0,0,0,0,0,0,0,7,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,2,4,0,3,1,0,-1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
207,0,1,1,3,2,1,3,6,20,6,0,0,0,0,1,1,1,0,1,0,0,4,1,6,6,0,0,0,1,3,4,0,5,0,2,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0
208,0,0,0,0,2,1,2,0,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,1,0,1,3,6,7,0,-1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1
209,0,0,0,0,2,1,2,6,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,1,0,1,5,5,6,0,-1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1
210,0,1,1,3,4,5,4,4,-1,6,0,0,0,0,1,1,1,0,1,0,3,1,4,4,5,0,0,0,1,3,4,0,5,2,27,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0
211,0,0,0,0,0,0,0,7,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,4,0,2,2,0,-1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1
212,0,1,1,3,4,4,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,3,5,0,0,0,0,0,1,3,4,0,5,9,-1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0
213,0,0,1,3,4,5,4,4,-1,-1,-1,-1,0,0,1,1,1,0,1,0,3,2,4,6,5,0,0,0,1,3,4,0,5,4,-1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0
214,0,0,0,0,2,1,2,0,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,1,3,1,2,2,6,0,-1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1
215,0,0,0,0,2,1,2,0,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,1,3,1,2,2,6,0,-1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0
216,0,0,0,0,0,0,0,7,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,4,0,3,2,0,-1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
217,0,0,0,0,0,0,0,7,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,2,2,1,4,3,0,-1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
218,0,1,2,1,1,3,1,1,-1,-1,0,0,0,0,1,1,1,0,1,1,1,3,0,1,3,0,0,0,1,0,2,1,0,3,-1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0
219,0,1,2,2,3,2,5,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,4,0,1,0,0,0,1,0,2,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1
220,0,0,0,0,2,1,2,0,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,1,0,1,3,2,6,0,5,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0
221,0,0,0,0,2,1,2,0,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,1,0,1,3,6,6,0,5,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
222,0,0,0,0,0,0,0,7,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,2,2,1,4,3,0,14,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1
223,0,0,0,1,2,1,2,3,-1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,1,0,2,2,6,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1
224,0,0,0,0,0,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,0,0,3,2,4,0,0,1,3,1,2,2,6,0,-1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0
225,0,0,0,0,2,1,2,0,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,1,3,0,2,2,6,0,-1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1
226,0,0,0,0,0,0,0,7,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,2,2,0,4,2,0,14,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1
227,0,0,0,0,2,1,2,6,1,2,0,0,0,0,1,1,1,0,0,2,0,4,1,6,6,0,0,1,0,3,5,5,4,0,19,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0
228,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,1,1,3,4,0,2,6,0,18,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0
229,0,0,0,0,0,0,0,7,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,0,2,2,2,0,21,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1
230,0,1,1,3,2,1,3,6,20,6,0,0,0,0,1,1,1,0,1,0,0,4,1,6,6,0,0,0,1,3,4,0,5,0,2,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1
231,0,0,0,0,0,0,0,7,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,4,0,3,1,0,8,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0
232,0,0,0,0,0,0,0,7,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,4,0,3,2,0,9,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1
233,0,1,1,3,4,5,3,1,-1,15,0,0,0,0,1,1,1,0,1,0,3,1,5,4,7,0,0,0,1,3,4,0,5,2,-1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0
234,0,0,0,0,0,0,0,7,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,2,2,1,4,3,0,15,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0
235,0,0,0,0,2,1,2,0,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,1,0,1,5,5,4,0,-1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1
236,0,1,2,2,3,2,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,2,0,0,1,0,0,0,1,0,2,1,0,3,-1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
237,0,1,1,3,4,5,4,4,21,16,0,0,0,0,1,1,1,0,1,0,3,1,5,4,5,0,0,0,1,3,4,0,5,2,27,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0
238,0,0,0,0,2,1,2,0,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,1,0,1,5,5,6,0,-1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1
239,0,1,0,1,1,3,1,3,-1,17,0,0,0,0,1,1,1,0,1,0,1,3,5,3,7,0,0,0,1,0,2,1,0,0,-1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0
240,0,0,0,0,2,1,2,0,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,1,0,1,3,6,6,0,4,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1
241,0,0,0,0,2,1,2,0,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,1,0,1,3,6,7,0,-1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1
242,0,0,0,0,0,0,0,7,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,4,0,3,2,0,-1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1
243,0,0,0,0,2,1,2,0,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,1,0,1,5,5,6,0,4,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1
244,0,1,1,3,4,5,4,4,-1,-1,1,0,0,0,1,1,1,0,1,0,3,1,4,4,5,0,0,0,1,3,4,0,5,2,-1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0
245,0,0,0,0,0,0,0,7,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,2,4,0,3,2,0,14,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0
246,0,0,0,0,2,1,2,0,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,1,0,1,5,5,4,0,-1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0
247,0,0,0,0,0,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,1,1,3,1,3,2,6,0,18,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1
248,0,0,0,0,0,0,0,7,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,2,2,1,4,3,0,-1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1
249,0,0,0,0,0,0,0,7,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,4,0,3,1,0,-1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0
250,0,1,1,3,1,3,3,1,-1,0,0,0,0,0,1,1,1,0,1,0,3,3,5,4,7,0,0,0,1,0,4,0,5,2,28,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1
251,0,0,0,0,0,0,0,7,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,4,0,3,2,0,-1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0
252,0,1,2,1,1,3,1,1,22,18,0,0,0,0,1,1,1,0,1,1,1,3,0,1,7,0,0,0,1,0,2,1,0,3,-1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0
253,0,1,1,3,2,1,3,6,19,6,0,0,0,0,1,1,1,0,1,0,0,4,1,6,6,0,0,0,1,3,4,0,5,0,2,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1
254,0,1,2,1,1,3,1,1,-1,19,6,0,0,0,1,1,1,0,1,1,1,3,0,1,3,0,0,0,1,0,2,1,0,1,-1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0
255,0,0,0,0,0,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,1,3,0,2,2,6,0,22,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1
256,0,1,2,1,1,3,1,1,22,18,0,0,0,0,1,1,1,0,1,1,1,3,0,1,7,0,0,0,1,0,2,1,0,3,-1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
257,0,0,0,0,2,1,2,6,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,1,0,1,5,2,6,0,-1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1
258,0,0,0,1,1,3,1,3,-1,8,0,0,0,0,1,1,1,0,0,2,1,3,0,3,3,0,0,0,1,0,2,1,0,0,-1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0
259,0,0,0,0,2,1,2,0,5,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,0,1,0,2,2,6,0,20,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1
260,0,1,1,3,1,5,3,1,23,15,0,0,0,0,1,1,1,0,1,0,3,1,5,4,7,0,0,0,1,3,4,0,5,2,28,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1
261,0,1,1,3,2,1,3,6,19,6,0,0,0,0,1,1,1,0,1,0,3,4,1,6,6,0,0,0,1,3,4,0,5,0,2,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0
262,0,1,1,3,2,1,3,6,-1,6,0,0,0,0,1,1,1,0,1,0,3,4,1,6,6,0,0,0,1,3,4,0,5,0,-1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0
263,0,0,0,0,2,1,2,6,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,6,0,0,1,0,1,5,2,6,0,-1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0
264,0,1,0,1,1,3,1,3,-1,17,0,0,0,0,1,1,1,0,1,0,1,3,5,3,7,0,0,0,1,0,2,1,0,0,-1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0
265,0,1,2,2,3,2,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,0,0,5,7,0,0,0,1,0,2,1,0,7,-1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1
266,0,0,0,0,0,0,0,7,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,2,4,0,3,2,0,14,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
267,0,0,0,0,2,1,2,0,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,1,0,1,3,6,7,0,4,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0
268,0,0,0,0,2,1,2,0,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,1,0,1,3,6,7,0,6,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0
269,0,0,0,0,0,0,0,7,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,4,0,3,2,0,14,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
270,0,0,0,0,2,1,2,6,1,2,0,0,0,0,1,1,1,0,0,2,0,4,1,6,6,0,0,1,0,3,5,5,4,0,-1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0
271,0,0,0,0,0,0,0,7,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,4,0,3,1,0,-1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0
272,0,1,2,1,1,3,3,1,-1,-1,-1,3,3,0,1,1,1,0,1,1,1,3,0,1,7,0,0,0,1,0,2,1,0,3,-1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
273,0,0,0,0,0,0,0,7,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,2,2,1,4,3,0,15,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0
274,0,1,1,3,2,1,3,6,24,6,0,0,0,0,1,1,1,0,1,0,3,1,1,6,6,0,0,0,1,3,4,0,5,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
275,0,0,0,0,0,0,2,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,3,2,4,0,1,1,0,1,3,6,7,0,-1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1
276,0,0,0,0,0,0,0,7,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,4,0,3,1,0,8,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1
277,0,1,1,3,4,5,4,4,-1,12,1,0,0,0,1,1,1,0,1,0,3,2,4,4,5,0,0,0,1,3,4,0,5,4,29,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0
278,0,0,0,0,2,1,2,0,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,1,3,1,2,2,6,0,-1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0
279,0,0,0,0,2,1,2,0,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,1,0,1,5,5,4,0,-1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0
280,0,1,1,1,1,3,3,1,-1,4,0,0,0,0,1,1,1,0,1,0,3,3,5,3,7,0,0,0,1,0,2,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1
281,0,0,0,0,0,0,0,7,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,4,0,3,2,0,-1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1
282,0,1,1,3,1,3,3,1,-1,1,0,0,0,0,1,1,1,0,1,0,3,1,5,4,7,0,0,0,1,0,2,1,0,2,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0
283,0,0,0,0,2,1,2,6,-1,6,0,0,0,0,1,1,1,0,0,0,0,4,1,6,6,0,0,0,0,3,5,5,6,0,-1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
284,0,0,0,0,2,1,2,0,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,1,0,1,3,6,7,0,6,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0
285,0,0,0,0,2,1,2,0,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,1,0,1,3,6,7,0,-1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1
286,0,0,0,0,0,0,0,7,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,4,0,3,2,0,-1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0
287,0,0,0,0,2,1,2,0,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,1,0,1,3,6,7,0,-1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0
288,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,4,0,3,1,0,-1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1
289,0,0,0,0,0,0,0,7,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,2,3,4,0,3,1,0,8,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0
290,0,0,0,0,2,1,2,6,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,1,0,1,5,5,4,0,-1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0
291,0,0,0,0,2,1,2,6,1,2,0,0,0,0,1,1,1,0,0,2,0,4,1,6,6,0,0,1,0,3,5,5,4,0,19,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1
292,0,0,0,0,2,1,2,0,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,1,0,1,3,6,7,0,6,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0
293,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,0,0,2,2,0,2,5,2,0,1,1,3,4,0,3,1,0,-1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0
294,0,0,0,0,2,1,2,0,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,1,0,1,3,6,7,0,-1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1
295,0,0,0,0,2,1,2,0,1,2,0,0,0,0,1,1,1,0,0,2,0,4,3,2,4,0,0,1,0,1,5,5,4,0,-1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1
