,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,random_model_n38,random_model_n39,random_model_n40,random_model_n41,random_model_n42,random_model_n43,random_model_n44,average_model,optimal_clustering
55,0.40123837418426594,0.5281845742767587,0.6010739427573095,0.6029751811314937,0.6081907404552696,0.5984019320692667,0.5984019320692667,0.6127382971070345,0.614048610040594,0.607445660551873,0.4019834540876625,0.4019834540876625,0.4019834540876625,0.40123837418426594,0.40123837418426594,0.40123837418426594,0.40123837418426594,0.40123837418426594,0.5287754997173835,0.6030008735419558,0.5930322182827192,0.6154360002055392,0.6046965726324444,0.6005087097271467,0.6135604542418169,0.40123837418426594,0.5272082626792045,0.6071887364472535,0.6016648681979343,0.6133035301371975,0.6136889162941267,0.6138173783464365,0.6139458403987462,0.5281331894558348,0.6078310467088022,0.5279533425826011,0.5217357792508093,0.5174965315245876,0.5326550536971378,0.5348646009968655,0.5261034890293408,0.536123529109501,0.5236370176249936,0.5416730897692822,0.5315245876368121,0.5294948872103181,0.5370741482965932,0.5276450336570577,0.5279790349930631,0.5248188685062433,0.5358409125944196,0.5345049072503982,0.5325008992343662,0.5303427367555624,0.5189609989209187,0.5373567648116746,0.5199373105184728,0.530034427830019,0.5291865782847747,0.5360464518781152,0.5396176969323262,0.5258722573351832,0.5355069112584143,0.5236627100354555,0.536611684908278,0.5396176969323262,0.5403627768357228,0.530548276039258,0.5272339550896665,0.5311392014798828,0.5289039617696932,0.5337598273470017,0.5411078567391193,0.5179846873233647,0.5213503930938801,0.5335029032423823,0.52648887518627,0.5276193412465957,0.5345305996608601,0.5723526825731234,0.6154360002055392
56,0.3761882739838652,0.6194697086480654,0.62730589383896,0.6461384307075689,0.6463182775808026,0.6463182775808026,0.6463182775808026,0.6463182775808026,0.6242741894044499,0.626766353219259,0.3768305842454139,0.3768305842454139,0.3768305842454139,0.3761882739838652,0.3761882739838652,0.3761882739838652,0.3761882739838652,0.3761882739838652,0.6243255742253738,0.628821746056215,0.6462155079389549,0.6313909871024099,0.6463182775808026,0.6463182775808026,0.6261497353681722,0.3761882739838652,0.628821746056215,0.6276912799958893,0.6459842762447973,0.6444941164380042,0.6426956477056678,0.6261497353681722,0.6261497353681722,0.6224500282616515,0.6269205076820308,0.5420070911052876,0.5243307127074662,0.5228662453111351,0.5317044345100458,0.5288011921278455,0.5249730229690149,0.5327321309285237,0.5359436822362674,0.536149221519963,0.5325265916448281,0.5388726170289296,0.540208622372951,0.5461692616001234,0.5415703201274343,0.5399773906787935,0.5412106263809671,0.5450644879502595,0.5319870510251272,0.5355582960793381,0.5346590617131699,0.5298031961358615,0.5414161656646627,0.5539283695596321,0.54480756384564,0.5390010790812394,0.530034427830019,0.5404912388880325,0.5476594214069164,0.5321668978983608,0.5314475104054263,0.5384101536406145,0.5428549406505319,0.5374595344535225,0.5271054930373568,0.5459637223164278,0.5312933559426546,0.5309850470171111,0.5345305996608601,0.5449103334874877,0.5326293612866759,0.5378192281999897,0.5402856996043369,0.5423667848517548,0.5367658393710498,0.6063675308832288,0.6463182775808026
57,0.3759827347001696,0.6216278711268691,0.6279225116900468,0.6349879245670829,0.6363753147320281,0.6363753147320281,0.636940547762191,0.636940547762191,0.6306972920199373,0.6287703612352911,0.3771902779918812,0.3771902779918812,0.3771902779918812,0.3759827347001696,0.3759827347001696,0.3759827347001696,0.3759827347001696,0.3759827347001696,0.6268434304506448,0.6299008272956169,0.6330353013719747,0.6274343558912697,0.636940547762191,0.636940547762191,0.6133549149581213,0.3759827347001696,0.6299008272956169,0.6293355942654539,0.6067776578798623,0.6359128513437131,0.6362982375006423,0.6345511535892298,0.6121987564873337,0.6246595755613792,0.6300549817583886,0.528492883202302,0.551975746364524,0.5404912388880325,0.5503057396844973,0.5376136889162941,0.5270798006268949,0.5465803401675146,0.5325522840552901,0.5553671445455013,0.5415960125378964,0.53769076614768,0.5354298340270284,0.5394892348800164,0.542289707620369,0.5440881763527055,0.538667077745234,0.5439340218899337,0.5337855197574637,0.5337084425260777,0.5349673706387134,0.5316016648681979,0.5421355531575972,0.553414521350393,0.5385900005138482,0.5354298340270284,0.5413647808437387,0.5319099737937413,0.5211448538101845,0.5413133960228148,0.5430090951133035,0.5335285956528442,0.5468115718616721,0.5243564051179281,0.5349930630491753,0.5497661990647963,0.5354555264374904,0.5331945943168388,0.5378449206104516,0.5372026103489029,0.5346590617131699,0.5365346076768922,0.5360978366990391,0.5360978366990391,0.5441652535840913,0.6012575959135746,0.636940547762191
58,0.39882328760084274,0.5228405529006731,0.6068290427007862,0.6095524382097528,0.6189815528492884,0.615564462257849,0.6157443091310827,0.6154616926160013,0.6112738297107034,0.6087302810749704,0.39961975232516317,0.39961975232516317,0.39961975232516317,0.39882328760084274,0.39882328760084274,0.39882328760084274,0.39882328760084274,0.39882328760084274,0.5262062586711885,0.6096809002620626,0.5971943887775552,0.6253532706438518,0.6174400082215713,0.6153332305636915,0.6246595755613792,0.39882328760084274,0.5251528698422486,0.6091413596423616,0.5946251477313601,0.6241971121730641,0.6238631108370587,0.624248496993988,0.6177997019680387,0.5238168644982272,0.6091156672318997,0.5289296541801551,0.5296490416730898,0.540208622372951,0.5266944144699656,0.5370484558861313,0.5329119778017574,0.5353784492061046,0.5228662453111351,0.5274394943733621,0.5314218179949642,0.5329890550331432,0.5303427367555624,0.5367401469605878,0.5388726170289296,0.5400544679101793,0.5329633626226813,0.5313961255845023,0.5311135090694209,0.5298802733672473,0.5162376034119521,0.5302399671137146,0.5150557525307025,0.531550280047274,0.5327064385180618,0.5355326036688762,0.5386413853347721,0.5362519911618108,0.5341709059143929,0.5358922974153435,0.5262319510816504,0.5375623040953702,0.5358409125944196,0.5277221108884436,0.5154411386876316,0.5282102666872206,0.5381532295359951,0.5289039617696932,0.5352756795642567,0.5318328965623554,0.5215045475566518,0.5311648938903448,0.5259236421561071,0.5402856996043369,0.5329890550331432,0.5770572483999338,0.6253532706438518
59,0.3779096654848158,0.6246338831509172,0.6324186835208879,0.643594882071836,0.6434150351986023,0.6434150351986023,0.6434150351986023,0.6434150351986023,0.6325214531627358,0.6316222187965675,0.3787575150300601,0.3787575150300601,0.3787575150300601,0.3779096654848158,0.3779096654848158,0.3779096654848158,0.3779096654848158,0.3779096654848158,0.6297466728328451,0.6335234571707518,0.6443399619752325,0.6365551616052618,0.6434150351986023,0.6434150351986023,0.6347566928729254,0.3779096654848158,0.6335234571707518,0.632392991110426,0.644622578490314,0.6410256410256411,0.6019474847130157,0.6356045424181697,0.6353990031344741,0.6274600483017316,0.6321360670058065,0.5439340218899337,0.5252299470736345,0.5510251271774318,0.551975746364524,0.533091824674991,0.5460151071373516,0.5411592415600431,0.5451672575921073,0.5540568316119419,0.5441395611736293,0.5419300138739016,0.5431375571656133,0.5387441549766199,0.5301885822927908,0.5375366116849083,0.5410564719181954,0.5392323107753969,0.5419043214634397,0.5441138687631674,0.5369713786547454,0.5435486357330045,0.5460151071373516,0.5288011921278455,0.5326293612866759,0.5313447407635784,0.5281588818662967,0.5309593546066492,0.5451158727711833,0.5303941215764864,0.5337084425260777,0.545835260264118,0.5433430964493089,0.5252042546631726,0.5351472175119469,0.5328862853912955,0.5353527567956425,0.5301628898823287,0.5337341349365398,0.5320641282565131,0.5301371974718668,0.5400544679101793,0.5403627768357228,0.5411078567391193,0.5358666050048816,0.607052661828881,0.644622578490314
60,0.38369045783875444,0.5160320641282565,0.5859924978161452,0.5857355737115256,0.6005344021376086,0.5995323981295925,0.6086275114331227,0.6065721185961667,0.5951646883510611,0.5572169980987616,0.3838189198910642,0.3838189198910642,0.3838189198910642,0.38369045783875444,0.38369045783875444,0.38369045783875444,0.38369045783875444,0.38369045783875444,0.5122552797903499,0.5839371049791892,0.5945223780895124,0.6062638096706233,0.6007656338317661,0.6063922717229331,0.6064436565438569,0.38369045783875444,0.5078104927804327,0.5561379168593598,0.5799033965366631,0.6014079440933149,0.6015364061456245,0.6018704074816299,0.6052874980730693,0.5140280561122245,0.6016648681979343,0.5419557062843636,0.5344021376085505,0.5456297209804224,0.5354555264374904,0.532603668876214,0.5300858126509429,0.5415960125378964,0.529571964441704,0.5324495144134422,0.5356096809002621,0.5334258260109963,0.5332973639586867,0.5399003134474076,0.5377678433790658,0.5355069112584143,0.5369713786547454,0.5306767380915678,0.5321925903088228,0.5394635424695545,0.5391038487230873,0.5406197009403422,0.5422383227994451,0.543291711628385,0.5429063254714558,0.5351472175119469,0.5295462720312419,0.5397718513950979,0.5389753866707775,0.5337084425260777,0.5373310724012127,0.528544268023226,0.5293664251580084,0.5405426237089563,0.5331432094959149,0.529571964441704,0.5401315451415651,0.5377164585581419,0.5436257129643903,0.5388469246184677,0.5389753866707775,0.5454498741071887,0.5358666050048816,0.5339653666306973,0.5460664919582755,0.5603514721751195,0.6086275114331227
61,0.37603411952109345,0.6210112532757823,0.6288988232876008,0.6461898155284929,0.6462668927598787,0.6462668927598787,0.6462668927598787,0.6462668927598787,0.6256101947484713,0.628307897846976,0.3768819690663378,0.3768819690663378,0.3768819690663378,0.37603411952109345,0.37603411952109345,0.37603411952109345,0.37603411952109345,0.37603411952109345,0.6260726581367864,0.6299522121165407,0.6453933508041725,0.6329325317301269,0.6462668927598787,0.6462668927598787,0.6265608139355634,0.37603411952109345,0.6299522121165407,0.6291814398026823,0.6450079646472432,0.6449565798263193,0.6438774985869175,0.6265608139355634,0.6265608139355634,0.6239401880684445,0.6281023585632804,0.5409280098658856,0.5451929500025693,0.5389496942603155,0.549894661117106,0.5306510456811058,0.5454241816967268,0.5408766250449617,0.5445763321514825,0.5360464518781152,0.5317558193309696,0.5299316581881712,0.5316016648681979,0.5421612455680592,0.5265145675967319,0.5365089152664303,0.5418272442320539,0.5474795745336828,0.5420841683366734,0.5452700272339551,0.5352242947433328,0.5429834027028416,0.5396176969323262,0.5277478032989055,0.5308565849648014,0.5345049072503982,0.5350444478700992,0.5300087354195571,0.5253584091259442,0.5322182827192847,0.5468115718616721,0.525461178767792,0.5364318380350445,0.5486871178253944,0.5399773906787935,0.5329119778017574,0.534633369302708,0.531087816658959,0.5314988952263502,0.5435743281434664,0.5484045013103129,0.5397204665741739,0.5323467447715945,0.5405683161194184,0.5365603000873542,0.606906119932172,0.6462668927598787
62,0.37580288782693594,0.6199578644468424,0.6288731308771389,0.6465752016854222,0.6467550485586557,0.6467550485586557,0.6467550485586557,0.6467550485586557,0.6261497353681722,0.6283849750783619,0.37654796773033244,0.37654796773033244,0.37654796773033244,0.37580288782693594,0.37580288782693594,0.37580288782693594,0.37580288782693594,0.37580288782693594,0.6256358871589333,0.6302348286316222,0.6467550485586557,0.6331123786033606,0.6467550485586557,0.6467550485586557,0.6268948152715688,0.37580288782693594,0.6302348286316222,0.629309901854992,0.6462155079389549,0.6457016597297158,0.6448281177740096,0.6268948152715688,0.6268948152715688,0.6231437233441242,0.6284877447202096,0.5302656595241766,0.543779867427162,0.5393350804172448,0.5338882893993114,0.5493551204974051,0.5436000205539284,0.5429063254714558,0.5473768048918349,0.5372026103489029,0.544293715636401,0.5431118647551513,0.5418529366425158,0.5491752736241714,0.5429577102923796,0.5374338420430604,0.5416987821797441,0.525949334566569,0.5392836955963208,0.5339653666306973,0.5365346076768922,0.5401572375520272,0.5395406197009404,0.5282359590976825,0.5323724371820564,0.5337598273470017,0.543291711628385,0.5334258260109963,0.5261548738502646,0.5312676635321926,0.5337341349365398,0.5449103334874877,0.5301628898823287,0.5401058527311032,0.5385643081033863,0.5347361389445557,0.5451929500025693,0.5313447407635784,0.5406453933508042,0.543805559837624,0.5359179898258054,0.5385643081033863,0.5411849339705052,0.5424952469040646,0.5374081496325985,0.607179220739675,0.6467550485586557
63,0.39936282822054364,0.53360567288423,0.6122501413082575,0.6126098350547249,0.6201120189096141,0.6219361800524125,0.6117876779199425,0.6131236832639638,0.6089101279482041,0.6082421252761934,0.3996454447356251,0.3996454447356251,0.3996454447356251,0.39936282822054364,0.39936282822054364,0.39936282822054364,0.39936282822054364,0.39936282822054364,0.529571964441704,0.6113765993525513,0.6171830841169519,0.6049791891475258,0.6210112532757823,0.6123529109501054,0.6175941626843431,0.39936282822054364,0.5248188685062433,0.6065207337752428,0.620214788551462,0.6081393556343456,0.6195724782899131,0.6170546220646421,0.6195724782899131,0.5316016648681979,0.6072144288577155,0.529006731411541,0.5355326036688762,0.5349416782282513,0.5264631827758081,0.5283130363290683,0.5281074970453727,0.5317815117414316,0.5253584091259442,0.5356867581316479,0.5312933559426546,0.5321412054878989,0.5293664251580084,0.5363033759827347,0.5331945943168388,0.5337598273470017,0.5298288885463234,0.5357895277734958,0.5314475104054263,0.513745439597143,0.530522583628796,0.5306253532706439,0.5375623040953702,0.5353784492061046,0.5359179898258054,0.5287498073069216,0.5395663121114023,0.5281588818662967,0.5368172241919736,0.5268228765222753,0.5336827501156158,0.5411335491495812,0.5285956528441499,0.5384358460510765,0.5327578233389857,0.5231488618262166,0.5289039617696932,0.5325265916448281,0.5288011921278455,0.5350444478700992,0.5372283027593648,0.5236370176249936,0.5254354863573301,0.5308822773752634,0.5334772108319202,0.5778223112892452,0.6219361800524125
64,0.39188633677611634,0.5237140948563794,0.6078567391192642,0.6083192025075793,0.6204974050665434,0.621653563537331,0.6083962797389652,0.6087045886645085,0.5882534299367966,0.6022044088176353,0.3917578747238066,0.3917578747238066,0.3917578747238066,0.39188633677611634,0.39188633677611634,0.39188633677611634,0.39188633677611634,0.39188633677611634,0.5197317712347772,0.6070859668054057,0.6147936899439905,0.6133806073685834,0.6213452546117877,0.6081136632238837,0.6146395354812189,0.39188633677611634,0.5144134422691536,0.6016134833770105,0.6172601613483377,0.6024099481013309,0.6221160269256462,0.620677251939777,0.6221160269256462,0.5214531627357278,0.5996865525923643,0.5399260058578695,0.5410564719181954,0.54072247058219,0.5289553465906172,0.5301885822927908,0.5416473973588202,0.5364575304455064,0.5297518113149375,0.5320127434355891,0.5321668978983608,0.5313961255845023,0.532038435846051,0.5368943014233596,0.5308822773752634,0.534607676892246,0.5394378500590925,0.5282359590976825,0.5342479831457787,0.5449874107188737,0.5372283027593648,0.5363804532141205,0.5400030830892555,0.5411592415600431,0.5216073171984995,0.5271311854478187,0.5220183957658907,0.5250757926108628,0.5404912388880325,0.5422383227994451,0.5332973639586867,0.5419813986948255,0.5296747340835517,0.5383073839987668,0.5360464518781152,0.5420841683366734,0.5322953599506706,0.533117517085453,0.5278762653512152,0.5277734957093675,0.5268485689327372,0.5328605929808334,0.5293664251580084,0.5352499871537948,0.5349930630491753,0.5734774392089022,0.6221160269256462
65,0.39681927958481067,0.5117928164020349,0.6013822516828529,0.6031807204151893,0.6163095421612456,0.616078310467088,0.6164123118030934,0.6047479574533683,0.5991470119726633,0.5987102409948102,0.3978212835928267,0.3978212835928267,0.3978212835928267,0.39681927958481067,0.39681927958481067,0.39681927958481067,0.39681927958481067,0.39681927958481067,0.5152099069934741,0.6042854940650532,0.5920559066851652,0.6183135501772776,0.6171830841169519,0.61610400287755,0.6199321720363804,0.39681927958481067,0.5154411386876316,0.5988130106366579,0.550408509326345,0.6199835568573043,0.6198037099840707,0.6198294023945327,0.6024613329222548,0.5125635887158934,0.599301166435435,0.5347361389445557,0.5348902934073275,0.5385900005138482,0.5358152201839577,0.5251528698422486,0.5230717845948307,0.5330147474436051,0.5306253532706439,0.5288782693592313,0.5302913519346385,0.5304711988078722,0.5289553465906172,0.5395149272904783,0.5280818046349108,0.5385129232824624,0.5293921175684703,0.5355582960793381,0.5291351934638507,0.5289296541801551,0.5216330096089615,0.5238168644982272,0.5342479831457787,0.5331689019063769,0.5255896408201017,0.5273367247315143,0.5383844612301526,0.5306253532706439,0.5413647808437387,0.5262319510816504,0.5360721442885772,0.5387441549766199,0.5173680694722779,0.5307281229124916,0.5410821643286573,0.5308822773752634,0.5401572375520272,0.5313190483531165,0.5417758594111299,0.5367658393710498,0.521915626124043,0.5261805662607266,0.5289553465906172,0.5274138019629001,0.5306767380915678,0.5696740108897758,0.6199835568573043
66,0.38088998509840194,0.624736652792765,0.6332408406556703,0.6483222855968347,0.6483993628282205,0.6483993628282205,0.6483993628282205,0.6483993628282205,0.6307743692513231,0.6331123786033606,0.3817892194645702,0.3817892194645702,0.3817892194645702,0.38088998509840194,0.38088998509840194,0.38088998509840194,0.38088998509840194,0.38088998509840194,0.6305174451467037,0.6343969991264581,0.6488618262165357,0.6372745490981964,0.6483993628282205,0.6483993628282205,0.6348594625147731,0.38088998509840194,0.6343969991264581,0.6337803812753713,0.648630594522378,0.6457530445506398,0.643594882071836,0.6356559272390936,0.6356045424181697,0.6279225116900468,0.6331123786033606,0.5399773906787935,0.5280561122244489,0.521915626124043,0.549406505318329,0.5332973639586867,0.546837264272134,0.5372283027593648,0.5429063254714558,0.5473768048918349,0.5449103334874877,0.5391552335440111,0.5403884692461847,0.5445506397410205,0.5251528698422486,0.5321668978983608,0.5241251734237706,0.5430347875237654,0.5378449206104516,0.5347104465340938,0.5322182827192847,0.527516571604748,0.5282102666872206,0.529571964441704,0.5450387955397975,0.5310364318380351,0.543240326807461,0.5396690817532501,0.5432660192179231,0.5296747340835517,0.541236318791429,0.5472226504290633,0.5316016648681979,0.5517445146703663,0.5402600071938749,0.5338625969888495,0.5327578233389857,0.5303427367555624,0.5312162787112686,0.5353784492061046,0.5318072041518935,0.5373310724012127,0.5403113920147988,0.5349159858177894,0.5342222907353168,0.6109074749689312,0.6488618262165357
67,0.3773444324546529,0.6184163198191255,0.6249164996659987,0.6429268793998253,0.644622578490314,0.644622578490314,0.6446739633112378,0.6446739633112378,0.6276912799958893,0.6268434304506448,0.3783464364626689,0.3783464364626689,0.3783464364626689,0.3773444324546529,0.3773444324546529,0.3773444324546529,0.3773444324546529,0.3773444324546529,0.6244540362776836,0.6271517393761883,0.6422588767278146,0.6231951081650481,0.6446739633112378,0.6446739633112378,0.6414367195930322,0.3773444324546529,0.6271517393761883,0.6271003545552644,0.5848363393453574,0.644057345460151,0.6433122655567546,0.6438774985869175,0.6429011869893634,0.6214994090745594,0.6274600483017316,0.5443451004573249,0.5481475772056934,0.519397769898772,0.5341195210934689,0.5396433893427881,0.5304455063974102,0.5481989620266173,0.5389496942603155,0.5338625969888495,0.5386413853347721,0.5401315451415651,0.5381018447150712,0.544293715636401,0.5475309593546066,0.5359950670571914,0.5403627768357228,0.5336570577051539,0.5380504598941472,0.5308052001438776,0.5343764451980885,0.5436770977853143,0.5328862853912955,0.5521555932377575,0.5418786290529778,0.5354298340270284,0.5377421509686039,0.5394121576486306,0.5169056060839627,0.5411335491495812,0.5372539951698269,0.5430090951133035,0.5350701402805611,0.539746158984636,0.5379476902522995,0.5516931298494425,0.5386156929243101,0.5357381429525718,0.5362262987513489,0.5378963054313756,0.5309850470171111,0.5346590617131699,0.5404655464775705,0.5375879965058322,0.5286727300755357,0.6049858501428308,0.6446739633112378
68,0.4029340732747546,0.5349673706387134,0.5444478700991727,0.5678279636195468,0.5848877241662813,0.6107856739119264,0.6072658136786393,0.6072658136786393,0.5986074713529623,0.6004059400852988,0.4037305379990751,0.4037305379990751,0.4037305379990751,0.4029340732747546,0.4029340732747546,0.4029340732747546,0.4029340732747546,0.4029340732747546,0.5307281229124916,0.5689584296798725,0.551975746364524,0.597733929397256,0.6105287498073069,0.6085247417912748,0.6084219721494271,0.4029340732747546,0.5273624171419763,0.5999691691074457,0.5867889625404655,0.6003545552643749,0.6112481373002415,0.6110425980165459,0.6112481373002415,0.5334258260109963,0.601844715071168,0.5286727300755357,0.5313961255845023,0.5215559323775757,0.522943322542521,0.5344021376085505,0.5311648938903448,0.5311648938903448,0.5275936488361338,0.5320641282565131,0.5328862853912955,0.5279533425826011,0.528544268023226,0.5276964184779817,0.5323981295925184,0.5321668978983608,0.5263347207234983,0.5273881095524382,0.5288782693592313,0.5353270643851806,0.5239453265505369,0.5327064385180618,0.5350187554596372,0.5266944144699656,0.5227891680797493,0.536149221519963,0.53360567288423,0.528544268023226,0.5333487487796105,0.5245362519911618,0.5296490416730898,0.5289810390010791,0.5279019577616773,0.5288525769487693,0.5348132161759416,0.5227120908483633,0.5239453265505369,0.5301628898823287,0.5429834027028416,0.5236627100354555,0.5187811520476852,0.5307795077334155,0.5230974770052926,0.5271568778582807,0.5332459791377627,0.5638894122528056,0.6112481373002415
69,0.4031396125584502,0.529571964441704,0.5490725039823237,0.5503571245054211,0.5850932634499769,0.6109398283746981,0.6086018190226608,0.6086018190226608,0.5939828374698114,0.5955243820975283,0.4036791531781512,0.4036791531781512,0.4036791531781512,0.4031396125584502,0.4031396125584502,0.4031396125584502,0.4031396125584502,0.4031396125584502,0.5264631827758081,0.5598633163763425,0.5551102204408818,0.5995323981295925,0.6110939828374699,0.6087302810749704,0.6085761266121987,0.4031396125584502,0.5223780895123581,0.5956014593289143,0.5803144751040543,0.5957813062021479,0.6111967524793176,0.6103745953445352,0.6111967524793176,0.5281845742767587,0.5969631570833975,0.5337598273470017,0.5245619444016237,0.5223780895123581,0.5272339550896665,0.5264117979548841,0.5328092081599095,0.5268485689327372,0.5228662453111351,0.5358152201839577,0.5211448538101845,0.5306767380915678,0.5179333025024407,0.5257437952828734,0.5246647140434716,0.5320641282565131,0.5291351934638507,0.5354298340270284,0.5381018447150712,0.5178819176815169,0.5214788551461899,0.5342479831457787,0.5248188685062433,0.5352499871537948,0.5360721442885772,0.5192693078464622,0.5323981295925184,0.5262062586711885,0.5340681362725451,0.5309593546066492,0.5252556394840964,0.5285185756127639,0.5251271774317866,0.5248702533271672,0.5347104465340938,0.5353013719747187,0.5329119778017574,0.5242793278865423,0.5185756127639896,0.5322182827192847,0.5350701402805611,0.5322182827192847,0.5380761523046093,0.5308308925543395,0.5321668978983608,0.5617407654815805,0.6111967524793176
70,0.40018498535532604,0.5218385488926571,0.567699501567237,0.5682133497764761,0.5643337957967216,0.60793381635065,0.6102204408817635,0.6102204408817635,0.5899491290272854,0.5790555469914187,0.4008272956168748,0.4008272956168748,0.4008272956168748,0.40018498535532604,0.40018498535532604,0.40018498535532604,0.40018498535532604,0.40018498535532604,0.5195519243615436,0.5663378038127537,0.5688556600380248,0.6026411797954884,0.6074199681414111,0.6092698216946714,0.6098864395457582,0.40018498535532604,0.5174708391141257,0.5789270849391089,0.5450901803607214,0.5794152407378861,0.605878423513694,0.6039258003185859,0.605878423513694,0.5212733158624943,0.581470633574842,0.5291095010533888,0.5374338420430604,0.5190637685627666,0.5327321309285237,0.525949334566569,0.5362776835722728,0.5261034890293408,0.5257694876933354,0.5318328965623554,0.5331689019063769,0.5333230563691486,0.5377678433790658,0.5365603000873542,0.5303684291660243,0.539206618364935,0.530522583628796,0.52648887518627,0.52240378192282,0.5218128564821951,0.5230974770052926,0.5322696675402087,0.5363290683931966,0.5287754997173835,0.5233287086994501,0.5379219978418375,0.5252299470736345,0.5307795077334155,0.5169312984944248,0.5312419711217307,0.5297004264940137,0.5284414983813781,0.538178921946457,0.5350444478700992,0.519885925697549,0.5367144545501259,0.5321668978983608,0.5348132161759416,0.5162889882328761,0.5265916448281178,0.5365859924978161,0.5265145675967319,0.5276964184779817,0.5277991881198294,0.5307024305020297,0.5579354340209384,0.6102204408817635
71,0.39355634345614304,0.5290838086429269,0.5847592621139716,0.584502338009352,0.5902060531319049,0.5886902009146499,0.5934176044396485,0.6047479574533683,0.5973228508298648,0.5688813524484867,0.3939931144339962,0.3939931144339962,0.3939931144339962,0.39355634345614304,0.39355634345614304,0.39355634345614304,0.39355634345614304,0.39355634345614304,0.5243307127074662,0.5827552540979395,0.5897949745645137,0.5929551410513334,0.5892554339448127,0.5917989825805458,0.6035404141616566,0.39355634345614304,0.5204511587277119,0.567699501567237,0.5886902009146499,0.6046965726324444,0.6051333436102975,0.6050048815579878,0.6064693489543189,0.5266687220595037,0.5683931966497097,0.534093828683007,0.5280818046349108,0.5277991881198294,0.5338882893993114,0.5296747340835517,0.5301885822927908,0.5416473973588202,0.5344021376085505,0.5401572375520272,0.5277734957093675,0.5304455063974102,0.537151225527979,0.5395920045218643,0.5294691947998561,0.5387441549766199,0.5339396742202354,0.5310364318380351,0.5362262987513489,0.5364832228559684,0.5424438620831407,0.5370741482965932,0.5367915317815117,0.5295462720312419,0.5304968912183341,0.5324238220029803,0.5330147474436051,0.5365346076768922,0.5231488618262166,0.5316016648681979,0.5352756795642567,0.5445763321514825,0.5270541082164328,0.5329890550331432,0.5261291814398027,0.5285956528441499,0.5354041416165665,0.5278505729407533,0.538178921946457,0.5311392014798828,0.5201428498021684,0.5427264785982221,0.5328862853912955,0.5291351934638507,0.5431889419865372,0.5600384053957869,0.6064693489543189
