,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4
154,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,3,2,0,4,5,1,0,1,0,2,2
155,0,1,2,2,3,2,5,6,4,2,0,0,0,0,0,0,0,0,0,2,1,4,3,1,1,0,0,2,2,0,5,6,6,0,2,1,1,1,0
156,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,5,6,2,0,2,1,0,1,2
157,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,6,2,0,2,2,2,0,1
158,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,4,0,1,0,1,1,1,1
159,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,1,4,4,5,1,0,1,1,2,0
160,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,2,2,0,3,3,1,0,1,0,1,0,1
161,0,1,0,1,2,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,5,4,0,0,0,0,3,5,6,2,0,2,2,2,0,2
162,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,2,2,0,3,3,1,0,1,0,0,0,0
163,0,1,0,1,3,2,5,6,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,0,0,0,5,6,6,0,2,1,2,1,2
164,0,0,1,0,0,3,1,1,16,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,1,1,4,2,3,1,0,0,0,2,0
165,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,3,2,0,4,5,1,0,1,0,0,1
166,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,6,2,0,2,1,2,0,0
167,0,1,0,1,2,4,0,5,9,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,0,3,0,2,0,1,0,1,2,0
168,0,0,1,0,0,3,1,1,-1,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,1,1,4,2,3,1,-1,1,1,0,0
169,0,1,2,2,1,0,3,6,13,2,0,0,0,0,0,0,0,0,0,2,1,4,4,1,1,0,0,2,2,0,5,6,6,0,2,1,0,0,0
170,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,2,2,0,3,3,1,0,1,1,1,2,0
171,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,1,0,4,5,1,0,2,1,0,0
172,0,1,2,2,1,0,3,2,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,2,0,0,2,2,4,2,3,1,0,1,1,1,2,2
173,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,0,0,1,0,0,0,1,2
174,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,4,5,1,0,0,2,0,2
175,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,1,2,0,2,2,0,0,1
176,0,0,0,1,2,5,2,7,-1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,1,7,1,2,1,2,1,1
177,0,1,0,1,3,2,5,6,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,0,0,0,5,6,6,0,2,0,0,2,1
178,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,6,0,1,1,3,2,0,4,5,1,0,0,0,0,0
179,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,2,2,0,3,3,1,0,1,1,2,0,0
180,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,6,2,0,2,2,0,0,0
181,0,1,2,2,1,0,3,6,13,2,0,0,0,0,0,0,0,0,0,2,1,4,4,1,1,0,0,2,2,0,5,6,6,0,2,1,0,1,0
182,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,4,0,1,0,1,0,0,2
183,0,1,2,2,1,0,3,2,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,2,0,0,2,2,4,2,3,1,0,1,0,2,1,0
184,0,1,0,1,3,4,0,5,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,0,3,3,2,0,1,1,1,2,2
185,0,1,2,2,1,0,3,2,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,2,2,0,3,3,1,0,1,0,1,0,2
186,0,1,0,1,3,4,0,5,21,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,0,3,0,2,0,1,1,2,2,2
187,0,1,2,2,3,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,5,1,2,0,0,2,2,0,3,3,1,0,1,0,2,1,1
188,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,1,0,4,5,1,0,1,1,0,1
189,0,1,2,2,3,2,5,6,2,2,0,0,0,0,0,0,0,0,0,2,1,4,3,5,1,0,0,0,0,0,5,6,6,0,2,1,1,1,0
190,0,1,2,2,3,4,0,5,1,1,0,0,0,0,0,0,0,0,0,2,2,4,5,6,0,0,0,0,0,0,3,3,2,0,1,1,2,1,1
191,0,1,0,1,3,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,0,0,0,5,6,2,0,2,1,1,0,1
192,0,1,0,1,3,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,0,0,0,5,6,2,0,2,0,1,2,2
193,0,1,2,2,1,0,3,2,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,2,2,4,2,3,1,0,1,2,0,1,2
194,0,1,2,2,1,0,3,6,20,2,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,2,2,0,5,6,6,0,2,1,0,1,1
195,0,1,2,2,3,4,0,5,1,1,0,0,0,0,0,0,0,0,0,2,2,4,5,6,0,0,0,0,0,0,3,3,2,0,1,0,2,1,0
196,0,1,0,1,3,2,5,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,0,0,0,5,6,2,0,2,0,1,0,0
197,0,1,2,2,1,0,3,6,13,2,0,0,0,0,0,0,0,0,0,2,1,4,4,1,1,0,0,2,2,0,5,6,6,0,2,2,0,0,0
198,0,1,2,2,3,4,0,5,1,1,0,0,0,0,0,0,0,0,0,2,1,4,5,6,0,0,0,2,0,0,3,3,2,0,1,1,1,0,2
199,0,1,0,1,3,4,0,5,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,0,3,3,2,0,1,0,0,0,1
200,0,1,0,1,2,5,2,7,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,1,7,0,2,2,1,2,2
201,0,1,2,2,1,2,5,6,22,2,0,0,0,0,0,0,0,0,0,2,1,4,3,1,1,0,0,2,2,0,5,6,6,0,2,2,0,0,1
202,0,1,2,2,1,0,3,2,20,2,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,2,2,4,2,6,6,0,2,2,0,1,1
203,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,1,2,0,2,0,2,2,2
204,0,1,0,3,4,1,0,5,23,0,0,0,0,0,0,0,0,0,1,0,0,3,5,6,0,0,0,0,3,2,3,0,0,0,0,1,2,0,2
205,0,1,0,1,2,5,2,7,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,1,7,0,2,1,1,0,1
206,0,1,0,1,3,2,5,6,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,0,0,0,5,6,6,0,2,1,1,0,2
207,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,0,0,1,0,1,1,2,1
208,0,1,2,2,3,4,6,3,24,1,0,0,0,0,0,0,0,0,0,2,1,4,5,1,2,0,0,2,2,0,3,3,1,0,1,2,0,2,1
209,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,2,2,0,3,3,1,0,1,0,1,1,2
210,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,6,2,0,2,0,2,0,0
211,0,1,2,2,3,4,0,5,1,1,0,0,0,0,0,0,0,0,0,2,2,4,5,6,0,0,0,0,0,0,3,3,2,0,1,2,2,1,2
212,0,1,2,2,3,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,2,2,0,3,3,1,0,1,0,1,0,0
213,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,1,1,4,2,3,1,0,1,2,1,1
214,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,3,2,0,4,5,1,0,0,0,2,1
215,0,1,0,1,3,2,5,6,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,0,0,0,5,6,6,0,2,2,1,1,0
216,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,6,2,0,2,0,1,0,0
217,0,0,0,1,2,5,2,7,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,1,7,0,2,2,2,1,2
218,0,1,0,1,3,2,5,6,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,0,0,0,5,6,2,0,2,2,0,0,2
219,0,1,2,2,3,4,6,3,24,1,0,0,0,0,0,0,0,0,0,2,1,4,5,6,2,0,0,2,2,0,3,3,1,0,1,0,1,1,2
220,0,1,2,2,1,0,3,2,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,2,0,0,2,2,4,2,3,1,0,1,1,2,1,1
221,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,2,2,0,3,3,1,0,1,0,1,0,0
222,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,6,2,0,2,0,1,0,0
223,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,4,0,1,0,0,0,2,0
224,0,1,2,2,3,4,0,5,1,1,0,0,0,0,0,0,0,0,0,2,2,3,5,6,0,0,0,0,0,0,3,3,2,0,1,1,0,1,1
225,0,1,2,2,1,0,3,3,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,2,2,0,3,3,1,0,1,2,2,1,0
226,0,1,2,2,3,2,5,6,2,2,0,0,0,0,0,0,0,0,0,2,1,4,3,5,1,0,0,0,0,0,5,6,6,0,2,1,0,2,1
227,0,1,0,1,2,5,0,5,-1,-1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,2,3,0,0,0,-1,0,2,1,2
228,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,1,1,4,2,3,1,0,0,2,2,2
229,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,2,2,0,3,3,1,0,1,0,0,2,1
230,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,4,0,1,0,1,1,2,0
231,0,1,2,2,3,2,5,6,2,2,0,0,0,0,0,0,0,0,0,2,1,4,3,5,1,0,0,0,0,0,5,6,6,0,2,2,2,1,1
232,0,1,0,1,3,2,5,6,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,0,0,0,5,6,6,0,2,0,1,2,1
233,0,1,0,1,2,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,0,0,3,5,6,2,0,2,0,1,2,1
234,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,1,2,0,2,2,1,2,0
235,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,1,1,4,2,5,1,0,2,1,0,1
236,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,0,0,1,0,2,1,2,2
237,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,6,2,0,2,2,0,1,1
238,0,1,0,1,3,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,0,0,0,5,6,2,0,2,1,1,1,2
239,0,1,2,2,3,4,0,5,1,1,0,0,0,0,0,0,0,0,0,2,2,3,5,6,0,0,0,0,0,0,3,3,2,0,1,2,0,1,2
240,0,1,0,1,2,4,0,5,9,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,0,3,0,2,0,1,0,0,0,2
241,0,0,1,3,4,1,4,4,12,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4,3,0,1,0,3,2,0,0,0,1,0,2,2,0,1
242,0,1,0,1,3,4,0,5,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,0,3,3,2,0,1,0,0,1,1
243,0,1,0,1,2,5,2,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,1,2,0,2,0,2,2,0
244,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,3,2,0,4,5,1,0,0,2,1,1
245,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,6,2,0,2,0,0,0,1
246,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,0,0,1,0,1,0,2,2
247,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,3,2,0,4,5,1,0,2,2,2,0
248,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,1,0,4,5,1,0,2,1,1,0
249,0,1,2,2,1,0,3,2,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,2,0,0,2,2,4,2,3,1,0,1,1,1,0,1
250,0,1,2,2,1,0,3,3,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,2,2,0,3,3,1,0,1,1,1,0,0
251,0,1,0,1,2,5,2,7,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,1,7,0,2,0,0,2,1
252,0,1,2,2,1,0,3,2,25,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,2,2,4,2,5,4,0,1,2,0,0,0
253,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,3,2,0,4,5,1,0,2,1,1,2
254,0,1,2,2,3,2,5,6,2,2,0,0,0,0,0,0,0,0,0,2,1,4,3,5,1,0,0,0,0,0,5,6,6,0,2,2,1,0,2
255,0,1,2,2,3,2,5,6,2,2,0,0,0,0,0,0,0,0,0,2,1,4,3,1,1,0,0,2,2,0,5,6,6,0,2,0,2,1,1
256,0,1,0,1,3,4,0,5,21,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,0,3,0,2,0,1,2,0,2,1
257,0,0,1,3,4,1,4,4,12,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4,3,0,1,0,3,2,0,0,0,1,0,2,2,0,0
258,0,1,0,1,2,5,2,7,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,1,7,0,2,1,2,2,0
259,0,1,0,1,2,5,2,0,-1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,1,2,0,2,0,2,0,0
260,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,2,2,0,3,3,1,0,1,0,2,0,0
261,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,4,5,1,0,0,2,2,1
262,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,5,6,2,0,2,0,1,2,0
263,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,1,4,4,5,1,0,2,1,2,0
264,0,1,2,2,1,0,3,2,10,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,2,2,4,2,3,1,0,1,1,2,0,1
265,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,1,0,4,5,1,0,1,1,2,2
266,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,1,4,4,5,1,0,0,2,1,1
267,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,1,1,0,4,5,1,0,2,0,0,2
268,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,6,2,0,2,2,1,2,1
269,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,4,5,1,0,1,0,2,2
270,0,1,0,1,2,5,2,7,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,1,7,0,2,2,2,2,0
271,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,4,0,1,0,1,1,1,0
272,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,2,2,0,3,3,1,0,1,2,2,1,1
273,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,2,2,0,3,3,1,0,1,1,2,2,0
274,0,1,0,1,3,4,0,5,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,0,3,0,2,0,1,2,0,0,0
275,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,6,2,0,2,0,1,2,1
276,0,1,2,2,1,0,3,2,10,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,2,2,4,2,3,1,0,1,0,2,1,2
277,0,1,2,2,3,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,2,2,0,3,3,1,0,1,2,2,0,2
278,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,6,2,0,2,2,0,2,1
279,0,1,0,1,3,4,0,5,21,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,0,3,0,2,0,1,0,0,2,1
280,0,1,2,2,3,4,0,5,1,1,0,0,0,0,0,0,0,0,0,2,2,3,5,6,0,0,0,0,0,0,3,3,2,0,1,1,0,0,2
281,0,1,2,2,3,4,0,5,1,1,0,0,0,0,0,0,0,0,0,2,2,3,5,6,0,0,0,0,0,0,3,3,2,0,1,2,0,2,2
282,0,1,2,2,1,0,3,2,-1,-1,-1,-1,-1,0,0,0,0,0,0,2,1,2,4,2,5,0,0,2,2,4,2,5,4,0,-1,0,2,2,2
283,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,0,0,1,0,2,1,0,2
284,0,1,2,2,3,4,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,5,6,0,0,0,2,2,0,3,3,1,0,1,0,2,1,2
285,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,6,0,1,1,3,2,0,4,5,1,0,1,2,2,2
286,0,1,2,2,3,4,0,5,1,1,0,0,0,0,0,0,0,0,0,2,2,3,5,6,0,0,0,0,0,0,3,3,2,0,1,0,1,1,0
287,0,0,0,1,2,5,2,7,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,1,7,0,2,0,1,0,1
288,0,1,0,1,3,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,0,0,0,5,6,2,0,2,2,1,0,2
289,0,1,2,2,3,4,0,5,1,1,0,0,0,0,0,0,0,0,0,2,2,3,5,6,0,0,0,0,0,0,3,3,2,0,1,0,1,0,1
290,0,1,2,2,3,4,0,5,1,1,0,0,0,0,0,0,0,0,0,2,2,3,5,6,0,0,0,0,0,0,3,3,2,0,1,2,1,0,2
291,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,6,2,0,2,1,0,1,2
292,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,0,0,1,0,2,0,0,1
293,0,0,1,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,4,6,0,1,1,3,2,0,4,5,1,0,0,0,2,0
294,0,1,0,1,2,5,2,7,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,1,7,0,2,0,2,1,2
295,0,1,0,1,3,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,0,0,0,5,6,6,0,2,0,0,0,0
296,0,1,0,1,3,4,0,5,21,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,0,3,0,2,0,1,0,1,1,1
297,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,4,0,1,0,2,1,2,1
298,0,1,0,1,3,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,0,0,0,5,6,2,0,2,2,0,2,0
299,0,1,0,1,3,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,0,0,0,5,6,2,0,2,0,2,1,1
300,0,1,2,2,1,0,3,2,20,2,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,2,2,4,5,6,6,0,2,2,2,0,1
301,0,1,2,2,1,0,3,2,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,2,2,0,3,3,1,0,1,1,2,0,2
302,0,1,0,1,3,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,0,0,0,5,6,2,0,2,1,1,1,0
303,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,4,5,1,0,1,0,1,1
304,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,6,2,0,2,0,2,0,1
305,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,0,0,1,0,1,1,2,2
306,0,1,0,1,3,4,0,5,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,0,0,3,3,2,0,1,2,2,1,2
307,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,0,0,1,0,1,1,1,1
308,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,1,1,4,2,5,1,0,2,1,1,1
309,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,6,2,0,2,2,2,1,0
310,0,1,2,2,1,0,3,2,-1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,2,2,4,2,5,4,0,-1,1,2,1,1
311,0,1,2,2,3,4,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,5,1,2,0,0,2,2,0,3,3,1,0,1,0,2,2,1
312,0,0,1,3,2,5,2,7,11,2,0,0,0,0,0,0,0,0,1,0,0,0,1,3,4,0,0,0,0,3,1,1,7,1,2,1,1,1,1
313,0,1,2,2,1,0,6,3,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,2,2,0,3,3,1,0,1,2,1,0,1
314,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,5,6,2,0,2,2,2,1,0
315,0,1,2,2,1,0,3,6,13,2,0,0,0,0,0,0,0,0,0,2,1,2,4,1,1,0,0,2,2,0,5,6,6,0,2,0,0,0,2
316,0,0,1,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,2,0,4,5,1,0,0,1,1,1
317,0,1,0,1,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,3,1,1,2,0,2,0,2,1,0
