,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33
85,0,1,0,0,2,2,2,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,0,2,1,0,4,6,0,-1,2,2,2,2,2,0,0,2,0,1,2,1,0,0,2,1,0,2,2,2,1,1,1,2,0,1,1,2,2,0,1,2,1
86,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,3,0,3,2,0,0,0,2,1,0,0,2,2,1,0,2,2,0,0,0,2,1,0,0,2,0,2,2,2,2,1,1,2,0,2,1,0,0
87,0,1,0,0,2,4,2,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,0,2,1,0,4,6,0,-1,1,0,0,2,0,1,2,0,1,1,0,0,1,2,0,0,1,2,2,2,2,1,1,0,0,0,2,1,1,0,1,2,0
88,0,0,1,1,3,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,3,2,1,2,2,-1,2,1,1,0,0,0,2,1,0,2,0,0,0,1,0,1,2,0,2,2,0,2,0,0,1,1,0,1,0,2,0,2,1
89,0,1,0,0,2,4,3,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,0,2,1,0,6,4,0,8,1,1,2,1,1,2,0,0,0,0,0,2,2,1,0,0,2,0,1,0,0,1,0,1,1,2,1,1,1,2,0,1,0
90,0,1,0,0,2,2,2,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,4,3,0,0,-1,0,0,0,0,1,1,0,2,2,2,0,0,1,1,0,1,1,1,0,0,1,2,1,0,2,2,2,0,0,2,0,2,0
91,0,1,2,2,4,3,6,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,1,1,0,2,5,2,5,1,-1,2,2,1,2,0,1,1,2,0,1,0,2,2,0,2,2,0,0,1,2,0,2,0,2,2,1,2,2,0,2,2,1,0
92,0,1,2,3,1,1,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,1,1,3,4,1,5,7,1,20,1,0,0,1,0,1,0,1,0,1,0,1,0,2,2,1,1,0,0,1,2,1,1,0,1,1,1,2,2,2,1,1,2
93,0,1,0,0,2,2,2,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,0,6,4,0,-1,1,2,2,0,2,1,2,0,0,1,0,1,2,2,0,1,2,1,1,2,1,1,2,1,1,0,2,1,1,2,1,1,1
94,0,1,0,0,2,2,2,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,4,4,6,0,-1,1,2,2,1,1,2,0,0,1,2,2,0,0,1,1,1,0,1,1,0,1,0,1,2,0,2,2,2,1,2,0,1,0
95,0,0,1,1,3,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,3,2,1,2,2,-1,0,2,1,2,1,0,0,0,2,0,0,0,1,1,2,0,2,2,1,2,1,0,0,2,1,2,0,2,1,1,2,1,1
96,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,3,0,3,2,3,2,0,2,1,2,2,2,1,0,1,0,1,2,0,0,1,0,1,2,0,2,2,2,2,0,2,2,2,1,2,0,2,1
97,0,1,0,0,2,4,3,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,0,0,2,1,0,6,4,0,10,2,0,1,0,1,2,0,2,2,0,1,1,0,0,1,1,2,1,1,0,2,2,1,1,0,0,1,1,0,1,1,0,0
98,0,1,2,3,1,1,4,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,1,1,0,2,5,2,1,1,21,0,0,2,2,0,1,0,0,2,2,0,1,0,1,2,2,2,2,2,2,1,0,1,0,0,0,1,1,2,2,0,0,1
99,0,1,2,2,4,3,6,4,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,1,0,2,5,2,5,1,-1,1,1,0,1,1,1,0,2,0,0,2,2,2,2,0,0,1,1,1,1,1,2,0,1,0,0,0,0,2,2,2,0,1
100,0,0,1,1,3,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,3,2,1,2,2,-1,0,1,0,2,0,2,0,0,0,0,1,0,2,0,0,0,2,2,0,1,0,0,0,1,2,1,2,2,2,2,1,2,2
101,0,1,0,0,2,2,2,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,0,2,1,0,4,6,0,12,2,2,2,2,1,2,2,1,1,1,0,1,1,2,2,0,2,1,0,1,1,0,2,2,1,2,0,2,0,0,1,2,1
102,0,0,1,1,3,5,5,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,3,2,1,2,2,-1,1,1,2,0,0,1,1,0,1,2,2,1,2,1,2,1,0,1,1,2,0,2,2,2,2,2,0,0,1,2,2,0,0
103,0,1,2,3,1,1,4,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,1,1,0,2,5,2,1,1,21,2,0,2,1,1,1,2,1,2,1,0,1,2,2,2,1,2,0,0,0,2,2,0,2,0,1,0,0,0,1,1,0,0
104,0,1,0,0,2,2,2,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,4,3,0,0,15,0,1,0,0,2,0,1,0,0,2,0,0,0,1,0,0,0,1,2,0,0,0,2,2,0,0,2,0,2,0,1,1,1
105,0,1,2,3,1,1,4,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,1,3,4,1,5,7,1,-1,1,1,0,0,0,2,0,2,1,2,2,1,0,2,2,0,1,1,1,1,2,2,2,0,2,2,2,0,2,2,0,0,2
106,0,0,1,1,3,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,3,2,1,2,2,6,2,1,2,2,1,0,1,0,2,0,1,2,1,0,0,2,1,0,1,0,2,2,0,0,2,2,1,0,2,2,1,0,0
107,0,1,2,3,1,1,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,1,3,4,1,5,7,1,-1,2,1,1,0,2,0,1,2,1,0,1,2,2,0,0,0,2,0,0,2,1,0,0,2,0,2,2,1,0,1,2,0,0
108,0,1,0,0,2,4,3,3,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,0,2,1,0,6,4,0,-1,2,1,1,0,0,0,1,2,2,2,1,0,2,2,0,2,2,1,2,1,1,0,1,1,1,2,2,2,1,2,2,1,2
109,0,1,2,2,4,3,6,5,4,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,1,1,0,2,5,2,5,1,-1,0,2,2,0,0,1,2,2,1,2,1,1,0,1,0,0,2,1,0,1,2,1,1,2,2,1,0,0,1,2,0,1,1
110,0,1,2,3,1,1,4,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,1,1,0,2,5,2,1,1,21,1,0,1,1,2,2,0,0,2,2,2,2,1,0,0,2,1,2,2,2,1,2,0,2,2,2,2,2,2,0,1,1,0
111,0,1,2,3,1,1,4,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,1,0,2,5,2,5,1,19,1,2,2,0,0,2,0,0,0,1,1,2,1,0,2,1,2,1,1,0,0,1,0,2,0,2,1,2,1,1,2,0,2
112,0,1,0,0,2,2,2,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,4,4,6,0,13,2,1,2,1,2,2,2,0,1,0,0,1,1,0,0,0,1,1,2,0,1,2,2,1,1,2,1,0,0,2,1,1,0
113,0,1,2,2,4,3,6,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,1,0,2,5,2,5,1,23,1,0,0,1,2,0,1,2,2,0,2,1,0,0,2,1,1,2,1,2,1,0,1,1,1,1,1,1,2,1,1,2,1
114,0,1,0,0,2,2,2,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,0,4,6,0,12,2,0,0,2,2,1,1,1,2,2,1,1,0,1,2,0,0,1,2,2,2,2,0,2,1,2,0,0,1,1,2,2,1
115,0,1,2,2,4,3,6,4,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,1,1,0,2,5,2,5,1,-1,1,0,1,2,2,0,0,2,1,0,1,1,1,0,0,2,2,2,2,0,0,1,2,0,2,2,2,0,1,1,0,2,2
116,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,3,0,3,2,-1,1,1,2,0,2,1,2,0,0,1,1,2,1,1,1,1,2,0,2,1,0,2,1,2,0,1,0,2,0,0,1,1,0
117,0,1,2,2,4,3,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,1,1,0,2,5,2,1,1,18,1,1,1,2,2,1,2,0,2,2,2,0,2,2,0,0,0,0,0,2,1,2,1,0,0,2,2,0,2,2,2,2,0
118,0,1,2,3,1,1,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,1,1,3,4,1,5,7,1,-1,0,2,2,1,0,1,1,2,1,1,1,2,0,2,1,2,2,1,0,2,2,0,2,0,1,2,2,2,2,1,0,2,1
119,0,1,0,0,2,2,2,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,0,2,1,0,4,6,0,-1,2,0,0,0,1,0,0,1,1,2,2,0,0,1,2,0,1,0,2,2,0,0,2,0,2,2,2,0,0,2,1,0,2
120,0,1,2,3,1,1,4,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,1,0,2,5,2,1,1,-1,2,1,2,0,2,2,2,1,0,2,2,2,2,0,1,2,2,0,2,2,2,0,1,0,0,2,0,1,0,1,0,2,2
121,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,3,2,1,2,2,-1,2,2,2,2,2,0,2,1,1,1,0,2,0,1,0,0,2,1,1,0,1,2,2,1,0,2,1,2,1,1,2,0,1
122,0,1,0,0,2,4,3,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,1,4,0,0,0,0,2,1,0,6,4,0,-1,1,0,1,2,1,2,1,2,1,0,1,1,1,1,0,0,1,1,2,0,0,0,2,2,2,0,0,0,2,1,2,0,1
123,0,1,2,3,1,1,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,1,1,3,4,1,5,7,1,-1,2,0,1,0,2,2,1,0,1,0,1,2,2,1,2,1,2,1,1,0,0,0,1,0,1,1,0,1,2,2,0,2,1
124,0,1,0,0,2,2,2,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,4,3,0,0,-1,0,2,1,0,2,2,2,0,1,2,2,2,0,0,2,0,0,0,1,1,1,1,2,2,2,1,2,0,2,0,0,0,1
125,0,0,1,1,3,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,3,2,1,2,2,-1,2,2,1,2,2,2,1,2,0,2,2,2,1,1,0,0,1,0,0,0,1,0,1,2,0,2,1,2,1,1,0,1,0
126,0,1,2,2,4,3,6,4,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,1,0,2,5,2,5,1,-1,2,0,1,0,2,2,1,2,1,0,1,0,1,1,2,2,0,2,2,1,0,0,0,2,1,1,2,2,2,2,2,1,1
127,0,1,2,2,4,3,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,1,1,0,2,5,2,1,1,-1,0,2,2,0,2,1,1,1,1,2,0,1,1,2,2,0,1,2,0,2,2,0,2,1,0,1,1,2,0,2,0,2,1
128,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,3,2,1,2,2,-1,1,0,2,2,0,2,2,0,0,2,2,1,1,2,1,2,0,1,1,0,0,1,0,0,1,1,0,0,2,0,1,1,1
129,0,1,0,0,2,4,3,0,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,4,0,0,0,0,2,1,0,6,4,0,-1,1,0,1,2,1,0,2,2,1,1,2,2,2,0,1,0,1,0,1,1,0,1,2,2,2,1,1,2,0,0,0,0,0
130,0,1,0,0,2,4,3,0,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,4,0,0,0,0,2,1,0,6,4,0,-1,1,1,1,1,1,1,1,2,0,0,0,2,0,0,2,1,0,2,1,2,1,1,0,1,0,1,1,1,2,2,1,2,2
131,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,3,0,3,2,-1,2,2,2,2,1,2,0,1,0,1,2,1,2,1,2,1,1,1,0,0,0,2,1,0,0,2,1,0,2,2,0,0,2
132,0,1,0,0,2,4,2,3,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,0,0,2,1,0,4,6,0,-1,1,2,1,2,1,0,2,2,1,1,0,2,2,1,1,0,0,1,2,1,0,0,0,0,0,1,0,2,1,0,0,2,1
133,0,1,0,0,2,2,2,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,4,3,0,0,14,2,1,0,2,2,0,1,2,2,1,1,0,0,1,1,1,2,0,2,0,2,2,1,1,0,2,1,2,0,2,0,2,2
134,0,1,0,0,2,2,2,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,4,3,0,0,-1,2,1,1,2,0,2,0,0,2,1,2,2,2,0,0,2,0,2,2,0,0,2,1,0,2,0,2,1,2,2,0,1,1
135,0,1,2,3,1,1,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,1,3,4,1,5,7,1,-1,1,2,2,0,1,0,2,1,2,1,0,0,1,2,0,1,1,1,1,1,1,0,0,2,2,2,0,2,2,2,1,1,1
136,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,3,0,3,2,-1,0,0,1,2,1,1,2,2,2,2,0,1,0,2,2,0,0,2,0,2,1,2,0,0,2,1,1,2,0,2,1,2,2
137,0,0,1,1,3,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,3,2,1,2,2,-1,1,2,2,2,0,0,1,0,1,2,1,0,1,0,2,1,0,1,2,2,1,0,0,2,2,0,1,1,0,1,2,1,0
138,0,1,2,3,1,1,4,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,1,0,2,5,2,5,1,19,0,2,2,0,0,1,2,1,2,0,2,2,2,1,2,0,1,2,0,0,0,1,0,1,2,0,0,1,1,1,0,1,0
139,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,3,0,3,2,-1,2,0,1,0,2,1,2,1,1,2,1,0,0,0,1,2,2,2,2,1,1,2,1,0,2,2,2,2,2,0,1,0,2
140,0,1,2,2,4,3,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,1,1,0,2,5,2,1,1,18,2,2,1,2,2,1,0,0,1,0,1,0,1,0,2,1,2,1,1,1,1,1,2,1,1,1,2,0,2,2,0,0,1
141,0,1,0,0,2,2,2,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,0,2,1,0,4,6,0,-1,0,0,0,0,0,1,1,2,1,0,0,1,1,1,0,0,1,1,0,2,2,2,0,2,0,2,2,1,2,2,0,0,2
142,0,0,1,1,3,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,3,2,1,2,2,6,1,0,2,2,2,0,2,1,0,2,0,1,2,1,1,1,1,1,1,2,0,2,0,0,2,2,1,0,1,0,2,0,0
143,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,3,2,1,2,2,-1,1,1,2,2,1,0,1,2,1,2,0,1,0,2,1,1,1,1,1,2,1,2,2,0,0,2,1,1,1,0,2,1,1
144,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,3,0,3,2,-1,1,2,2,0,2,1,1,0,1,0,0,2,0,2,0,2,0,1,2,2,1,1,0,2,1,2,0,2,2,2,1,0,1
145,0,1,0,0,2,4,3,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,1,4,0,0,0,0,2,1,0,6,4,0,-1,1,2,1,1,0,2,2,2,1,1,0,2,0,1,2,0,1,1,2,1,1,2,2,0,1,2,2,0,2,1,1,0,2
146,0,1,2,3,1,1,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,1,1,3,4,1,5,7,1,-1,1,0,2,1,2,0,2,0,2,1,2,0,2,0,0,1,0,0,2,2,2,2,0,2,1,2,2,1,0,1,0,1,2
147,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,3,2,1,2,2,-1,0,1,1,0,0,1,0,1,0,2,0,1,1,1,1,0,0,0,0,0,2,2,0,2,1,2,1,2,2,0,2,2,0
148,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,3,0,3,2,-1,0,1,0,1,2,0,2,0,2,1,1,2,0,0,0,2,1,2,2,1,2,2,1,1,0,0,2,0,1,1,1,2,0
149,0,1,2,3,1,1,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,1,1,3,4,1,5,7,1,-1,1,1,0,0,2,1,1,1,0,0,1,1,1,1,2,0,2,0,0,2,2,1,2,2,0,0,0,1,0,2,0,1,1
150,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,3,2,1,2,2,2,0,1,2,2,2,1,1,2,1,2,0,1,2,0,2,2,1,2,0,0,0,1,0,2,2,2,0,0,1,1,1,0,1
151,0,1,0,0,2,2,2,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,0,6,4,0,11,2,2,2,1,2,2,1,0,0,0,1,0,0,0,1,1,2,0,0,0,2,2,0,0,2,0,2,1,1,2,1,2,2
152,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,3,0,3,2,-1,0,1,0,2,1,1,0,2,1,0,1,1,2,2,2,2,1,1,1,1,2,1,2,1,1,2,0,0,2,2,2,1,2
153,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,3,0,3,2,3,0,2,1,0,2,1,1,1,1,0,0,2,0,0,0,1,1,1,0,0,0,2,2,1,2,0,1,2,1,0,1,1,0
154,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,3,0,3,2,-1,1,2,2,1,2,0,0,0,0,1,2,1,2,2,0,0,0,0,1,0,2,1,1,2,1,2,2,0,1,0,1,1,1
155,0,1,2,3,1,1,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,1,1,3,4,1,5,7,1,-1,0,0,0,0,2,1,2,0,0,1,1,0,0,0,0,0,2,1,0,0,2,2,2,0,0,1,1,1,1,2,2,1,1
156,0,1,0,0,2,2,2,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,0,0,2,1,0,4,6,0,-1,2,2,2,1,2,0,2,0,0,1,1,1,0,1,2,0,0,1,0,0,0,0,1,1,1,1,0,1,2,1,2,1,1
157,0,1,0,0,2,2,2,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,7,0,0,0,2,1,4,3,0,0,-1,1,2,0,2,2,1,2,2,2,0,2,2,2,2,0,2,0,2,2,2,2,2,1,1,2,1,0,1,0,0,2,0,2
158,0,1,2,2,4,3,4,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,1,1,0,2,5,2,1,1,-1,1,2,1,0,2,0,0,0,0,1,0,0,2,0,2,1,2,0,2,2,0,1,0,2,0,0,1,2,2,0,2,1,1
159,0,1,2,2,4,3,6,4,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,1,0,2,5,2,5,1,-1,1,1,1,0,2,1,1,2,0,0,0,0,0,1,0,0,2,1,0,1,1,2,0,1,2,1,0,2,0,0,2,0,0
160,0,1,2,3,1,1,4,5,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,1,1,0,2,5,2,1,1,21,2,1,0,2,0,1,2,1,0,2,2,1,0,2,0,2,1,0,2,0,1,1,2,0,1,2,0,2,0,1,0,1,0
161,0,0,1,1,3,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,3,2,1,2,2,-1,1,2,0,0,1,1,1,1,1,0,2,1,0,1,0,2,0,1,2,1,1,1,0,2,1,1,2,2,1,0,2,2,1
162,0,1,0,0,2,2,2,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,4,3,0,0,15,2,1,1,2,2,0,2,1,2,0,2,1,1,1,0,0,0,1,0,1,2,1,2,0,0,0,0,2,0,2,2,1,1
163,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,3,0,3,2,-1,2,1,2,1,0,0,0,0,1,0,2,2,0,0,0,2,0,0,2,2,2,1,2,1,2,2,2,1,2,2,2,1,0
164,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,3,2,1,2,2,2,0,0,0,1,1,1,2,2,0,0,2,0,0,2,0,2,0,2,0,2,2,1,0,2,1,0,0,2,1,2,2,1,0
165,0,1,0,0,2,2,2,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,4,3,0,0,-1,2,1,2,1,2,0,2,2,0,0,1,0,0,1,1,0,2,1,2,1,1,2,2,2,0,1,2,1,0,0,1,0,0
166,0,1,2,2,4,3,6,5,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,1,1,0,2,5,2,5,1,-1,1,2,1,1,1,2,0,0,0,1,0,1,1,1,0,2,1,1,1,1,0,2,2,0,1,0,1,2,0,2,1,2,2
167,0,1,2,2,4,3,6,4,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,1,0,2,5,2,5,1,-1,1,0,0,0,1,1,1,2,1,0,1,1,0,2,0,1,2,1,0,0,2,2,0,0,2,0,0,1,1,1,2,2,2
168,0,1,0,0,2,2,2,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,0,0,2,1,4,3,0,0,-1,2,0,1,2,2,2,0,2,2,2,1,1,1,0,1,0,0,0,0,1,2,1,0,0,0,1,2,0,2,1,2,0,2
169,0,0,1,1,3,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,3,2,1,2,2,-1,1,1,1,2,2,0,2,0,1,2,1,2,0,2,2,2,1,0,2,2,2,1,2,1,2,0,0,1,2,2,1,0,2
170,0,0,1,1,3,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,3,2,1,2,2,4,0,2,2,0,1,0,2,1,0,2,2,1,0,2,1,2,2,0,1,1,1,1,1,0,1,2,1,2,0,1,1,1,1
171,0,0,1,1,3,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,3,2,1,2,2,5,2,2,0,2,0,1,1,2,2,2,1,0,1,0,0,2,1,2,0,2,1,1,0,2,2,1,1,2,2,1,0,0,0
172,0,1,2,3,1,1,4,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,1,0,2,5,2,5,1,19,2,1,1,1,2,1,0,0,1,2,2,1,1,0,1,0,2,1,1,1,2,0,2,2,2,1,1,2,0,1,1,1,1
173,0,0,1,1,3,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,3,2,1,2,2,-1,2,1,0,2,1,0,0,0,1,1,2,0,2,0,1,0,2,1,1,0,1,1,2,2,0,1,2,2,0,2,1,1,1
174,0,0,1,1,3,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,3,2,1,2,2,-1,2,2,0,1,2,0,1,2,0,2,1,0,1,0,0,2,1,2,2,2,2,0,2,1,0,0,1,0,1,1,2,2,1
175,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,3,2,1,2,2,-1,1,2,0,1,1,0,2,0,2,1,1,2,0,0,1,1,2,1,2,1,1,2,0,2,1,0,1,1,0,0,0,1,0
176,0,0,1,1,3,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,3,2,1,2,2,-1,2,2,2,0,2,2,2,0,1,2,0,1,1,2,2,0,0,1,0,2,2,0,1,0,0,0,1,1,0,1,1,1,2
177,0,1,2,3,1,1,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,1,1,3,4,1,5,7,1,-1,1,0,0,1,1,0,2,2,0,2,2,1,2,0,2,1,2,2,0,0,1,0,1,0,0,0,1,2,0,1,0,2,0
