,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,random_model_n38
251,0,1,2,0,2,3,1,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,1,1,2,2,2,6,1,0,1,1,0,0,0,2,0,0,2,2,1,2,0,1,1,0,1,1,2,1,2,0,0,1,2,0,0,2,0,0,0,2,2,0,2,2,0,1,2
252,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,4,1,3,5,2,0,0,0,2,1,2,0,1,0,0,2,1,0,0,1,1,0,0,1,0,2,0,2,0,2,2,2,1,0,1,2,0,1,2,1,1,0,2,2
253,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,0,0,0,2,1,0,1,1,0,1,2,1,1,1,1,0,0,0,1,1,1,1,0,2,0,0,2,1,2,2,2,1,2,0,0,2,1,1
254,0,1,0,3,1,4,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,1,0,1,3,3,1,3,1,2,2,2,2,0,2,1,0,0,0,1,2,2,1,1,0,1,0,0,1,2,0,1,1,0,0,0,1,1,0,1,2,1,0,0,1,1,1,2
255,0,1,0,2,1,2,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,1,0,1,3,3,1,3,1,2,2,2,0,0,1,0,2,0,0,1,2,2,0,1,2,2,1,0,0,2,1,1,2,0,0,1,0,1,2,2,2,0,0,1,1,0,0,0
256,0,1,0,3,3,4,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,3,0,0,5,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,2,0,1,1,1,2,1,2,2,1,2,1,2,2,2,0,2,2,1,2,2,1,1,1,0,2
257,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,6,1,0,1,2,0,0,1,2,1,1,1,2,1,2,1,1,0,1,2,1,1,0,2,0,0,2,0,0,0,1,0,1,0,1,1,2,1,2,2,1,1
258,0,1,2,0,2,1,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,2,2,2,2,4,0,1,0,0,0,0,1,0,1,0,1,2,0,0,1,2,1,2,0,0,1,2,2,1,1,1,1,0,0,0,1,1,2,0,1,0,0,0,2,1
259,0,1,0,2,1,2,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,1,0,1,3,3,1,3,1,2,0,2,0,0,2,1,2,2,1,1,2,2,0,2,2,2,0,0,1,2,2,2,1,0,0,2,2,0,2,0,2,0,1,0,0,0,0,2
260,0,1,2,0,2,3,1,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,6,1,0,1,0,1,1,1,2,2,1,2,2,1,2,0,2,2,2,1,2,2,1,0,2,1,0,1,1,1,2,1,2,0,0,0,1,0,1,2,0,0
261,0,1,0,2,1,2,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,1,3,3,1,6,1,2,0,0,1,1,1,2,0,2,2,0,1,0,0,1,2,1,2,2,0,0,1,2,1,0,0,2,1,1,2,2,2,2,1,0,2,0,2,2
262,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,4,7,0,1,1,0,1,1,0,2,0,1,2,1,1,2,0,1,1,2,0,1,2,0,2,0,2,2,0,1,2,1,1,0,2,1,2,1,2,2,1,2
263,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,4,1,3,5,2,0,2,2,0,2,0,0,2,0,2,1,1,0,2,2,2,2,2,0,0,1,1,2,2,2,2,0,2,1,0,1,2,2,2,1,2,1,2,0
264,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,2,2,2,1,0,1,0,0,0,1,0,0,1,1,0,2,1,1,1,1,2,0,2,1,2,2,0,2,0,1,2,2,0,2,1,2,0,2
265,0,1,0,3,3,4,5,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,1,3,3,1,3,1,2,2,2,1,1,2,0,1,2,0,2,0,0,2,2,0,1,2,1,0,0,2,0,0,2,0,1,0,1,1,1,2,1,2,0,0,2,1,1
266,0,1,0,3,1,4,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,3,7,0,1,0,1,3,3,1,3,1,2,2,0,2,1,0,0,0,0,0,1,0,0,2,1,2,1,0,0,1,0,1,1,2,0,1,0,2,0,0,1,1,0,2,0,0,2,1,0
267,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,4,1,3,5,2,0,2,1,2,0,1,2,2,0,1,2,1,1,0,0,0,2,1,1,1,1,1,2,1,1,2,0,1,1,0,1,0,1,2,0,1,2,0,0
268,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,4,1,3,5,2,0,2,0,1,1,0,0,1,1,1,2,1,0,1,2,2,1,1,1,0,1,0,2,0,0,1,1,1,0,0,0,1,0,1,2,0,0,0,2
269,0,1,2,0,2,1,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,1,2,2,2,6,1,0,1,2,0,2,0,2,2,2,1,1,0,0,0,2,0,2,2,0,0,0,1,1,0,1,1,2,0,0,2,2,0,0,1,0,2,2,2,1,0
270,0,1,0,2,1,2,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,1,3,3,1,6,1,2,1,0,1,0,2,2,0,2,1,2,2,0,2,0,2,0,2,1,0,2,0,0,1,2,0,0,1,1,2,1,1,0,2,2,2,0,1,2
271,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,0,0,2,2,2,1,2,0,2,2,1,1,1,0,1,1,0,0,0,2,2,0,0,0,1,1,1,1,0,0,1,2,1,1,1,1,2,1
272,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,0,0,1,2,2,0,2,1,1,0,1,0,0,0,2,0,1,0,2,2,2,0,1,0,1,0,0,0,2,1,0,0,0,0,1,1,0,0
273,0,1,0,2,1,2,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,2,1,2,6,0,1,0,1,3,3,1,6,1,2,0,2,2,1,1,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,1,2,0,0,1,1,1,1,2,1,0
274,0,1,0,3,3,4,5,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,1,3,3,1,2,1,2,0,2,2,0,2,0,1,1,2,2,2,0,1,1,1,0,2,0,1,0,1,0,1,1,1,0,0,2,0,0,0,0,0,1,0,0,1,0
275,0,1,2,0,2,3,1,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,1,1,2,2,2,6,1,0,1,1,2,2,1,1,0,0,2,2,0,0,0,2,1,2,0,1,2,2,0,1,2,2,0,1,0,0,0,0,2,2,0,0,2,0,0,1,0
276,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,1,0,2,1,0,1,1,0,2,0,0,0,2,1,1,2,2,1,1,0,2,1,1,2,0,2,2,1,1,2,1,2,1,0,2,2,0,2
277,0,1,0,3,3,4,3,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,3,0,0,5,2,1,2,2,0,0,0,1,1,2,1,2,0,2,1,1,0,1,1,2,2,0,2,2,1,2,0,2,1,1,1,0,1,2,2,1,1,0,1,0,2
278,0,1,0,3,1,4,5,6,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,1,0,1,3,3,1,3,1,2,2,2,2,2,0,0,1,2,0,2,1,1,1,2,1,2,0,0,2,0,1,2,0,0,0,2,1,2,0,0,2,1,1,2,0,1,0,2
279,0,1,2,0,2,1,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,1,2,2,2,2,4,0,1,2,1,1,0,0,1,2,1,0,2,0,0,1,1,0,2,0,2,1,1,1,1,1,1,1,2,2,0,0,2,2,1,1,2,1,2,0,0
280,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,4,7,0,1,2,0,0,2,2,1,0,2,2,0,1,1,0,2,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,1,2,2,0
281,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,4,7,0,1,0,0,0,1,1,0,1,2,0,1,1,2,0,0,2,2,2,1,1,0,1,0,1,0,1,2,2,0,1,1,0,0,0,0,0,2,2,0
282,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,4,7,0,1,1,2,1,1,0,1,2,1,0,0,2,2,0,1,1,0,1,1,1,2,1,2,0,1,0,1,0,1,2,2,0,1,0,2,0,1,0,2
283,0,1,0,3,3,4,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,1,0,3,0,0,5,2,1,2,1,0,2,0,2,2,2,0,2,1,1,2,2,0,0,0,1,1,1,1,0,2,2,1,0,1,2,1,0,2,2,0,0,1,0,2,1,1
284,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,1,1,1,2,0,1,0,2,1,1,1,1,1,1,0,2,2,1,1,2,0,2,2,1,2,1,1,1,1,1,2,2,2,1,1,0,0,2
285,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,4,7,0,1,1,1,1,0,2,0,2,0,1,0,1,1,1,1,0,2,0,0,2,0,1,0,1,1,1,2,1,1,1,2,2,2,1,0,2,0,0,0
286,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,4,1,3,5,2,0,2,2,0,1,0,2,1,0,1,0,1,2,0,0,1,0,1,2,0,0,2,1,2,0,0,2,2,2,0,2,2,2,0,0,0,1,2,1
287,0,1,2,0,2,1,4,5,-1,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,1,2,2,2,2,4,0,1,2,0,0,0,2,2,0,1,1,0,0,1,2,2,1,0,2,1,0,0,1,0,1,1,0,2,1,0,0,2,0,1,0,1,2,2,0,2
288,0,1,0,2,1,2,5,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,1,3,3,1,6,1,2,1,0,1,0,0,0,1,2,0,1,1,0,1,2,2,2,2,1,1,2,1,1,1,1,1,2,2,2,2,0,1,2,1,1,1,1,0,0
289,0,1,0,3,3,4,5,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,1,3,3,1,2,1,2,2,2,1,1,2,0,2,2,0,1,2,2,2,1,1,0,2,2,2,2,2,2,0,1,2,1,1,0,0,0,2,1,1,1,1,1,2,2
290,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,4,1,3,5,2,0,1,2,1,0,2,0,2,2,2,1,0,0,0,1,2,2,2,1,1,2,1,2,0,0,2,1,2,1,0,1,2,2,2,1,1,1,2,2
291,0,1,2,0,2,3,1,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,2,2,6,1,0,1,0,0,1,1,1,2,1,0,2,0,2,0,0,2,2,0,2,2,2,2,1,2,2,2,2,2,2,2,0,2,2,1,2,1,2,2,1,1
292,0,1,0,2,1,2,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,1,3,3,1,6,1,2,2,2,2,1,1,0,2,2,0,0,0,2,2,0,1,0,0,0,0,1,0,2,2,1,1,1,2,1,1,0,1,2,0,2,1,1,2,1
293,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,4,1,3,5,2,0,2,0,1,2,2,1,2,0,1,1,2,1,0,2,2,0,2,2,1,1,2,1,2,0,0,1,0,2,1,1,1,0,0,1,0,1,2,1
294,0,1,0,2,1,2,2,2,4,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,1,0,1,3,3,1,6,1,2,1,1,2,0,2,1,0,2,0,0,1,1,1,2,0,1,1,2,0,0,1,1,0,0,2,0,1,0,0,0,0,2,0,0,1,2,0,2
295,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,4,7,0,1,0,1,2,1,0,2,2,0,1,0,2,2,2,2,0,0,0,0,0,1,1,2,0,2,2,0,2,0,1,0,2,2,2,1,2,0,1,2
296,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,2,2,2,1,1,0,2,1,1,2,2,0,2,1,1,0,1,0,0,0,0,0,2,2,1,2,0,2,1,2,2,2,2,2,1,1,0,0
297,0,1,2,0,2,1,4,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,1,4,0,0,1,1,2,2,2,2,4,0,1,1,1,1,0,0,2,1,1,1,2,1,0,0,0,1,1,1,2,2,0,2,2,1,0,2,0,0,2,1,0,2,2,0,2,0,1,0,2
298,0,1,2,0,2,1,4,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,4,0,0,1,1,2,2,2,2,4,0,1,0,1,1,2,1,0,2,2,1,0,0,0,1,0,1,0,2,2,0,1,2,2,2,0,0,2,2,2,0,1,1,2,0,2,1,0,0,2
299,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,2,1,0,1,1,0,1,2,2,1,2,0,2,0,1,2,0,0,0,0,0,2,0,1,2,2,0,2,1,0,2,1,0,1,1,0,2,2
300,0,1,0,2,1,2,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,1,3,3,1,6,1,2,2,0,2,0,1,2,0,0,0,0,1,1,0,1,2,1,1,1,2,2,2,2,1,2,0,1,2,2,1,1,2,2,0,1,1,1,1,1
301,0,1,0,3,3,4,5,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,1,0,1,3,3,1,3,1,2,1,0,0,2,1,0,1,0,2,2,2,1,1,1,1,0,0,2,0,0,0,1,2,0,0,2,0,2,0,0,1,0,0,1,2,2,1,0
302,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,4,1,3,5,2,0,0,2,1,2,2,0,2,2,2,1,0,1,2,2,0,2,1,1,0,2,2,1,2,2,2,1,1,1,0,2,1,2,0,2,1,0,1,0
303,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,6,1,0,1,2,2,1,0,1,2,1,2,0,1,0,2,1,2,0,2,1,1,0,2,1,2,0,2,1,1,2,1,0,1,2,0,2,2,0,2,2,0
304,0,1,2,0,2,1,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,2,2,2,4,0,1,2,1,2,1,0,1,0,0,0,2,0,1,2,0,0,2,1,0,2,2,0,1,0,2,2,2,0,2,2,1,0,0,1,1,0,1,1,0
305,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,1,1,2,2,0,1,1,2,1,2,2,1,0,0,0,0,2,0,0,1,2,0,1,0,1,0,1,0,2,1,0,1,2,1,0,1,2,2
306,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,4,7,0,1,2,1,0,1,0,0,0,2,2,1,1,2,0,2,2,0,1,0,0,0,2,1,2,0,0,2,1,1,0,0,2,1,0,1,2,2,2,1
307,0,1,2,0,2,1,4,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,2,2,2,2,4,0,1,2,1,0,1,1,1,1,0,2,0,0,0,1,1,2,0,1,1,0,0,0,1,1,2,0,1,2,1,1,0,2,1,0,0,1,1,0,2
308,0,1,2,0,2,3,1,5,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,2,6,1,0,1,1,2,1,1,2,0,2,1,0,0,1,0,1,1,1,1,2,0,1,1,2,1,0,0,2,0,0,0,0,2,0,0,0,2,2,2,0,1
309,0,1,2,0,2,1,4,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,2,2,2,2,4,0,1,1,0,1,2,0,0,2,1,0,0,1,2,1,2,0,1,1,0,2,0,0,1,1,1,0,0,2,0,2,0,0,2,2,2,1,2,0,1
310,0,1,0,2,1,2,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,1,3,3,1,6,1,2,1,0,0,2,1,2,1,1,1,1,2,0,2,2,0,2,0,2,2,1,0,0,2,1,2,2,1,0,2,0,0,1,1,2,2,0,2,0
311,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,1,1,1,1,2,2,1,0,1,1,2,2,0,0,1,0,1,0,1,0,0,1,0,2,0,0,0,1,1,1,1,0,2,1,1,1,2,1
312,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,4,1,3,5,2,0,2,0,1,1,0,1,1,0,2,0,2,0,0,1,2,0,2,1,1,0,0,0,1,1,2,1,2,2,0,1,1,2,2,1,2,1,2,1
313,0,1,2,0,2,1,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,1,2,2,2,6,1,0,1,1,1,0,2,1,1,2,1,0,2,1,2,0,1,2,2,1,0,1,1,1,0,2,0,1,1,1,0,2,2,1,0,1,0,0,1,1,2
314,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,1,2,2,1,1,0,1,1,1,0,2,2,0,2,2,1,1,1,1,0,1,1,0,0,2,1,1,1,1,0,0,0,2,0,0,1,1,0
315,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,0,2,2,2,2,0,0,0,1,0,0,1,0,1,1,0,1,2,0,1,2,1,1,1,2,2,0,0,1,2,0,2,2,0,1,2,2,1
316,0,1,2,0,2,1,4,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,2,2,2,4,0,1,2,1,2,2,0,2,0,1,1,2,2,2,1,2,2,0,2,1,0,2,1,1,1,0,0,0,2,1,1,0,1,0,1,1,0,1,1,1
317,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,4,1,3,5,2,0,1,1,1,0,2,2,0,0,1,1,0,1,2,2,2,1,2,1,0,2,1,2,2,0,0,2,0,1,0,0,1,2,0,0,0,2,2,1
318,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,2,0,2,1,0,0,0,2,1,2,1,1,0,2,1,1,0,2,0,1,2,1,0,2,0,2,0,2,1,1,1,1,0,1,2,2,2,2
319,0,1,0,3,3,4,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,3,0,0,5,2,1,2,0,2,0,2,1,2,1,2,2,2,0,1,1,1,0,2,1,2,1,0,0,2,0,1,1,1,0,2,1,1,0,2,0,0,0,1,1,2
320,0,1,0,2,1,2,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,2,1,2,6,0,1,0,1,3,3,1,6,1,2,1,2,0,0,0,0,2,0,1,2,2,0,0,0,0,2,1,0,0,1,2,0,1,1,1,0,0,2,2,1,1,0,0,1,0,2,2,2
321,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,4,1,3,5,2,0,1,0,2,2,1,2,1,1,2,1,0,1,1,1,0,2,1,2,2,1,2,0,2,2,0,0,0,0,1,0,0,2,1,0,0,2,2,2
322,0,1,0,2,1,2,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,1,3,3,1,6,1,2,0,2,0,2,1,0,1,0,2,1,2,0,0,0,0,0,2,2,2,2,0,2,1,2,0,0,0,0,1,0,2,1,1,0,1,2,0,0
323,0,1,2,0,2,1,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,1,2,2,2,2,4,0,1,2,2,2,0,1,0,0,1,2,2,1,1,2,0,1,2,0,1,1,0,0,2,2,2,2,0,1,1,2,2,0,0,0,2,0,2,2,1
324,0,1,0,2,1,2,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,1,0,1,3,3,1,6,1,2,0,0,2,2,0,2,0,0,2,1,0,1,2,1,2,0,1,1,2,0,1,0,2,2,0,2,1,0,0,0,1,2,0,2,2,1,2,2
325,0,1,2,0,2,1,4,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,2,2,2,4,0,1,2,1,2,1,1,2,1,2,2,2,1,2,1,2,0,0,1,2,0,1,2,0,1,1,2,1,0,0,1,0,0,2,0,0,2,0,0,2
326,0,1,0,2,1,2,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,1,3,3,1,6,1,2,1,1,0,0,2,2,1,1,0,1,1,0,1,2,0,2,0,2,2,0,1,2,0,0,2,0,1,0,1,0,2,1,2,1,0,2,2,0
327,0,1,2,0,2,1,4,5,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,2,2,2,2,4,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,2,0,2,0,0,2,2,2,2,0,1,2,2,1,0,2,0,2,1,1,1,2,0,2,0
328,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,2,1,0,1,0,0,2,2,1,2,2,2,1,0,1,2,2,2,1,2,1,1,2,1,1,1,1,1,2,1,0,1,1,2,1,1,0,2
329,0,1,0,3,3,4,5,6,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,3,0,0,5,2,1,2,0,0,2,1,2,0,2,1,1,0,2,0,2,2,1,2,0,0,1,1,2,0,1,0,2,0,2,1,2,0,2,0,0,1,0,1,1,1
330,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,6,1,0,1,0,2,0,1,1,2,1,2,0,1,2,0,0,0,2,2,2,2,1,2,1,0,0,1,1,0,2,2,2,2,2,2,1,0,0,0,0,2
331,0,1,2,0,2,1,4,7,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,2,2,2,2,4,0,1,0,1,2,2,2,0,1,1,1,1,0,0,1,0,1,0,1,2,2,1,1,0,1,1,0,1,0,2,2,2,1,2,0,1,1,1,2,0
332,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,4,7,0,1,2,1,0,2,2,1,1,2,0,2,2,0,0,2,1,2,0,2,2,1,1,1,0,1,0,0,0,2,0,0,1,2,2,1,1,0,0,1
333,0,1,0,2,1,2,2,2,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,1,3,3,1,6,1,2,0,2,1,1,0,1,2,0,1,1,2,1,1,0,2,1,0,0,2,0,1,0,1,0,2,0,1,2,1,1,0,1,1,0,0,0,2,0
334,0,0,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,1,5,0,0,2,0,0,1,0,1,0,0,2,1,0,0,0,0,2,0,0,1,1,1,1,0,0,1,2,2,0,1,0,0,2,1,0,2,0,2,1,0,0,0
335,0,1,2,0,2,3,1,7,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,2,2,2,4,0,1,0,0,2,1,0,0,0,0,1,0,2,0,0,2,0,1,1,2,2,0,1,0,2,1,2,2,0,0,0,1,2,1,0,0,2,1,0,0
336,0,1,2,0,2,3,1,1,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,2,1,4,4,7,0,1,0,1,0,2,2,1,2,2,2,2,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,0,2,1,2,2,2,1,0,2,0,0,2,0
