,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35
82,0,1,1,2,1,2,1,5,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,3,1,1,4,0,10,2,0,2,2,2,1,1,0,1,2,1,0,1,1,0,0,0,0,0,2,0,1,2,0,1,1,1,2,0,2,2,0,2,1,1
83,0,1,1,2,1,2,1,4,50,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,1,4,0,10,1,0,2,2,1,2,1,2,1,1,0,2,0,2,2,2,0,2,0,0,0,2,2,2,0,2,2,2,0,0,2,2,1,1,1
84,0,0,0,3,4,0,2,7,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,0,0,0,0,3,1,0,62,0,0,2,2,1,1,2,0,0,1,0,2,2,2,1,1,1,2,1,2,2,0,2,1,0,1,1,2,1,0,2,0,0,1,1
85,0,1,1,2,1,4,5,0,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,2,3,1,0,6,0,7,0,1,1,1,0,1,0,1,2,1,1,2,2,0,2,0,2,0,0,2,1,0,1,0,1,2,2,0,1,1,2,1,1,2,2
86,0,1,1,3,1,2,1,5,51,0,0,0,0,0,0,0,0,0,1,1,1,1,3,5,7,0,1,2,2,3,1,1,4,0,-1,1,1,1,0,1,0,1,2,2,2,0,2,1,0,1,1,1,1,0,1,0,1,1,1,2,1,0,0,0,0,1,1,1,1,0
87,0,1,1,2,1,2,1,4,52,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,-1,1,0,2,0,0,2,1,1,1,0,2,2,0,0,0,1,1,1,1,2,2,2,2,2,1,1,0,2,2,2,2,2,0,1,1
88,0,0,0,1,3,3,2,7,-1,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,1,3,0,0,3,1,0,-1,0,0,0,2,1,0,2,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2,1,0,2,2,0,2,2,0,1,0,1,2
89,0,1,2,0,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,2,1,1,4,0,6,0,1,0,1,2,2,1,2,2,1,1,0,0,2,0,0,0,0,0,1,2,0,1,1,1,2,0,1,0,1,1,0,1,0,1,1,0
90,0,0,0,1,3,3,0,1,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,4,2,5,5,0,50,1,0,1,1,1,1,2,2,1,0,0,2,0,1,0,2,1,1,2,2,1,2,2,1,0,2,0,2,0,0,1,1,0,0,0
91,0,0,2,0,2,5,6,3,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,1,4,0,5,0,53,0,0,2,0,2,2,1,1,2,2,2,2,2,0,1,2,2,2,1,0,0,1,0,1,0,0,2,2,1,0,1,0,0,2,0
92,0,0,2,0,0,5,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,-1,0,1,1,0,0,2,0,0,0,0,2,0,2,2,2,2,2,1,0,1,1,2,1,0,0,2,0,0,2,1,2,0,0,1,2
93,0,0,2,1,3,3,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,0,0,0,1,3,4,2,5,5,0,-1,0,1,1,0,1,0,0,2,0,1,0,2,0,0,0,0,0,0,1,0,1,2,2,2,0,0,0,2,0,0,2,1,1,1,2
94,0,0,0,1,3,3,4,1,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,-1,1,1,1,0,0,1,0,0,0,1,0,2,0,0,0,2,2,2,1,0,2,1,2,0,1,1,2,0,2,0,1,2,0,0,2
95,0,0,2,0,2,5,6,6,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,35,0,2,0,2,2,1,2,1,2,0,0,1,0,0,2,2,0,0,2,2,2,2,0,1,1,0,0,2,1,0,2,1,2,0,2
96,0,0,2,0,2,5,0,3,53,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,-1,2,2,0,0,0,2,2,0,0,2,0,1,1,2,1,0,1,0,1,2,0,0,0,0,2,1,2,1,0,1,1,1,0,0,0
97,0,0,0,1,3,3,4,1,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,-1,2,2,2,1,1,2,1,2,0,2,0,1,2,0,1,0,0,2,2,1,2,1,1,1,1,1,2,1,2,1,0,0,1,1,0
98,0,1,1,2,1,2,1,4,54,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,1,4,0,-1,2,2,1,1,1,0,1,2,0,2,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,1,1,2,0,2,1,0,2,0,2
99,0,0,2,0,2,5,6,6,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,33,0,2,1,2,0,2,0,1,2,0,1,1,1,2,0,0,0,0,2,0,1,2,2,1,1,0,0,2,0,2,1,2,2,1,0
100,0,1,1,3,4,0,3,2,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,0,0,2,5,6,7,0,60,2,2,2,1,0,0,1,2,0,2,2,1,0,1,0,1,1,2,1,2,2,1,2,1,0,1,0,1,1,1,2,2,0,2,0
101,0,1,1,2,1,4,5,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,2,1,4,0,6,0,0,0,1,1,1,1,0,2,1,2,0,2,2,0,1,0,1,0,2,2,0,0,2,0,0,0,1,0,0,1,0,0,0,2,1,1
102,0,1,1,2,1,2,1,5,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,3,1,1,4,0,10,2,1,0,2,0,0,0,1,2,1,1,1,2,2,0,0,1,1,2,2,2,1,1,1,1,1,0,0,0,0,2,2,1,2,0
103,0,1,1,2,1,2,1,5,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,3,1,1,4,0,12,0,2,1,0,0,0,2,1,0,2,1,1,0,2,1,0,1,0,2,1,2,0,2,1,0,1,1,0,0,1,2,0,0,1,1
104,0,1,1,2,1,2,1,4,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,27,1,2,1,1,1,2,2,1,0,0,0,1,2,2,1,2,0,2,0,1,1,1,1,1,2,0,0,2,2,1,2,1,1,1,0
105,0,1,1,2,1,2,1,4,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,-1,0,1,2,0,1,1,2,1,2,0,1,2,0,0,0,1,1,1,2,2,1,0,1,1,0,1,2,0,2,1,0,1,0,2,2
106,0,0,2,0,2,5,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,-1,0,0,0,2,1,1,2,1,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,2,0,1,1,2,1,1,2,2,1,1,1
107,0,0,0,1,3,3,4,1,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,-1,2,0,0,1,2,0,1,1,1,1,1,1,1,2,2,2,0,1,2,2,2,0,0,0,0,0,2,0,0,0,1,0,0,0,2
108,0,1,1,2,0,1,5,5,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,2,2,3,1,1,4,0,17,2,0,0,1,2,1,0,2,2,2,1,0,1,2,0,1,1,0,1,1,1,2,2,0,0,2,1,2,2,2,1,1,0,0,2
109,0,0,2,1,3,3,0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,0,0,0,1,3,4,2,5,0,0,-1,1,1,2,1,1,2,1,2,2,0,1,2,0,0,2,0,2,2,2,2,1,1,0,2,2,2,0,0,1,1,0,0,1,1,2
110,0,0,2,0,2,5,0,3,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,42,1,2,2,2,1,1,1,1,2,1,2,1,1,1,0,0,0,2,1,0,2,1,2,1,2,2,0,2,0,0,2,2,2,1,2
111,0,1,1,2,1,2,1,5,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,1,2,2,3,3,1,4,0,-1,1,0,1,0,2,2,0,1,2,2,0,2,0,1,1,2,0,1,1,2,2,2,2,2,2,1,2,0,1,2,2,1,2,2,0
112,0,0,2,0,2,5,6,6,55,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,-1,1,1,1,0,1,2,0,2,0,2,1,0,0,0,2,2,1,0,0,0,1,2,1,1,2,2,2,0,0,1,1,0,2,2,0
113,0,0,0,1,0,1,2,7,56,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,2,0,0,1,3,0,1,1,1,0,-1,2,2,2,1,2,1,2,2,2,1,0,0,2,1,0,2,1,0,2,2,0,0,0,1,1,0,0,1,1,0,2,0,0,0,0
114,0,0,0,1,3,3,4,7,57,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,0,0,0,1,3,0,0,3,1,0,46,0,1,2,1,2,2,1,0,2,0,2,1,1,0,0,1,1,0,0,0,1,2,2,0,0,0,0,2,1,2,2,2,2,0,0
115,0,0,0,1,3,3,4,1,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,-1,0,1,2,2,2,0,0,0,2,1,0,1,0,1,0,2,0,1,1,0,2,0,2,1,1,1,2,0,1,1,0,0,2,0,1
116,0,0,2,0,0,1,0,3,58,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,3,0,1,1,1,1,1,0,6,0,55,1,2,1,2,2,2,2,2,2,1,1,0,2,0,1,1,1,0,0,1,2,2,1,0,1,1,0,1,0,0,2,0,2,0,1
117,0,0,2,0,2,5,6,6,59,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,0,6,0,32,2,0,2,0,2,0,1,0,0,1,2,2,0,2,0,2,2,0,2,2,2,0,0,0,0,0,0,2,0,2,2,1,1,2,1
118,0,1,0,3,4,0,3,2,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,-1,0,2,0,2,1,1,0,1,0,1,0,1,1,2,1,2,2,1,2,0,1,0,1,0,1,2,1,1,2,0,2,2,2,2,1
119,0,0,0,1,3,3,4,1,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,-1,2,2,2,2,1,1,0,2,1,2,2,1,2,1,0,2,1,2,2,2,2,1,1,2,2,2,1,0,1,1,1,2,0,0,2
120,0,0,0,1,3,3,4,1,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,-1,0,1,1,0,2,0,1,0,2,0,0,0,2,0,1,1,0,2,1,0,0,2,0,1,2,2,2,2,1,0,2,1,1,1,0
121,0,1,2,2,0,4,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,2,1,1,1,0,6,0,-1,1,0,0,2,1,0,2,2,0,2,1,1,1,2,2,1,0,2,2,2,1,1,2,0,0,1,2,0,0,0,0,1,1,0,0
122,0,1,1,3,4,0,3,2,60,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,0,0,2,5,1,7,0,-1,0,0,1,0,0,1,2,1,0,2,2,1,0,1,1,2,2,2,1,0,1,1,0,0,0,1,0,1,0,0,0,2,1,2,2
123,0,0,0,1,3,3,4,1,61,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,-1,2,1,1,1,1,1,1,0,2,0,1,1,2,0,1,2,0,0,2,2,0,0,2,0,2,0,0,2,2,1,1,0,2,2,2
124,0,1,0,3,4,0,2,2,62,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,1,0,-1,0,2,1,1,0,2,1,0,0,0,0,1,0,0,0,2,0,1,2,2,1,0,1,2,2,0,1,2,2,2,2,0,2,1,1
125,0,0,0,1,3,3,4,1,63,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,26,2,1,1,2,1,1,1,2,2,2,0,1,0,1,1,0,2,0,2,2,0,1,0,2,1,0,2,0,2,1,2,1,1,0,1
126,0,1,1,3,0,1,3,5,42,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,0,0,2,1,1,4,0,-1,2,1,0,0,2,0,0,1,2,1,1,0,1,1,1,2,0,2,0,2,2,2,2,1,1,0,1,0,1,2,0,2,0,1,2
127,0,1,0,3,4,0,3,2,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,57,2,1,0,0,1,0,2,0,2,0,0,1,1,0,0,1,0,1,2,1,0,1,2,0,0,0,2,1,1,2,1,0,2,0,0
128,0,0,2,0,2,5,6,6,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,35,0,1,2,0,1,1,0,2,2,2,1,2,2,0,0,0,1,1,1,0,0,2,0,1,1,1,1,0,1,1,0,1,1,0,2
129,0,1,1,2,1,2,1,5,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,3,1,1,4,0,10,0,0,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,0,0,0,0,1,1,0,2,1,0,1,1,1,0,1,1
130,0,1,1,3,0,1,2,5,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,0,0,2,1,1,4,0,19,1,2,0,0,2,2,1,0,0,0,0,2,0,1,0,0,1,1,1,0,2,2,1,2,2,1,1,0,2,2,1,1,1,0,1
131,0,0,2,0,2,5,6,6,64,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,1,0,1,1,1,1,4,0,6,0,4,0,0,0,0,2,0,1,2,2,1,0,1,1,2,0,0,2,2,2,1,0,2,0,2,2,2,1,2,1,1,2,2,2,2,2
132,0,1,0,3,4,0,3,2,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,58,1,0,2,2,2,2,2,0,1,2,2,1,0,2,1,2,2,0,0,2,1,1,1,2,1,2,1,2,0,1,0,2,0,2,0
133,0,1,0,3,0,1,2,7,49,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,2,1,1,1,0,-1,0,0,2,1,1,0,0,1,1,1,0,2,2,0,1,1,1,2,2,0,0,1,2,1,0,0,1,0,0,2,1,2,1,1,0
134,0,0,0,1,3,3,4,1,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,48,2,0,0,1,1,1,1,2,2,1,2,0,2,0,0,0,2,2,0,0,2,2,0,0,0,2,2,1,0,0,1,2,2,2,2
135,0,1,0,3,4,0,3,2,62,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,-1,1,0,0,0,1,1,2,1,2,1,2,2,2,0,0,1,1,2,0,2,0,1,2,0,1,0,2,1,2,1,2,1,0,0,1
136,0,1,1,2,1,2,1,5,65,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,1,2,2,3,3,1,4,0,-1,1,2,2,1,2,0,0,1,1,1,1,0,0,0,2,2,0,1,0,2,0,0,0,1,2,0,1,1,1,0,2,0,0,0,1
137,0,0,2,0,2,5,6,6,59,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,-1,0,2,2,1,0,0,2,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,2,2,2,1,0,2,0,1,1,2
138,0,0,2,0,2,5,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,1,1,1,4,0,6,0,4,0,1,0,0,2,1,0,0,0,1,0,1,1,1,2,0,2,2,0,0,1,2,1,0,1,0,1,0,0,1,2,2,1,0,2
139,0,1,0,3,4,0,2,7,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,0,0,2,0,3,1,0,-1,2,2,1,2,0,1,0,2,2,1,1,2,2,0,1,0,1,1,2,1,2,1,2,1,0,2,2,2,1,2,0,1,2,2,1
140,0,1,1,2,1,2,1,5,19,0,0,0,0,0,0,0,0,0,1,1,2,1,0,5,7,0,1,2,2,3,1,1,4,0,13,0,2,1,2,0,0,2,1,2,1,0,1,0,1,2,2,2,0,0,0,1,2,1,0,2,0,0,1,2,2,2,1,2,1,1
141,0,0,2,0,2,5,6,3,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,4,2,5,5,0,36,0,0,0,0,1,2,2,2,1,0,1,2,1,0,2,1,0,2,2,0,2,2,0,0,2,2,2,1,0,1,2,2,2,1,2
142,0,1,1,3,4,0,3,5,66,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,0,2,3,1,1,4,0,56,1,2,2,1,2,0,2,2,2,1,0,1,0,0,1,2,2,1,2,2,2,1,2,0,0,2,1,1,2,1,1,2,0,2,0
143,0,0,0,1,3,3,4,1,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,-1,0,0,0,0,2,1,1,2,0,1,0,1,2,1,1,1,2,0,2,0,1,1,1,1,2,1,0,2,2,0,0,0,2,2,0
144,0,1,1,2,1,2,1,4,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,-1,0,2,2,1,0,0,2,1,2,2,2,1,2,1,2,2,0,0,2,0,0,2,0,0,1,2,2,1,2,0,1,2,0,2,2
145,0,0,2,1,3,3,0,3,67,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,1,3,4,2,5,5,0,65,0,2,0,1,2,0,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,2,1,1,1,0,0,1,2,0,2,2,1,1,0
146,0,0,2,0,2,5,6,6,64,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,0,6,0,4,0,1,2,1,2,1,2,2,2,2,0,1,2,2,0,1,2,1,2,0,1,0,1,2,0,0,0,2,2,2,2,0,1,2,0
147,0,1,1,3,0,1,2,5,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,0,0,2,1,1,4,0,19,0,1,1,1,0,0,1,1,1,0,2,0,1,0,2,0,0,1,1,2,2,0,2,0,2,0,1,0,0,0,0,0,0,2,2
148,0,0,0,1,3,3,4,1,15,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,0,0,47,0,1,1,1,1,2,2,0,1,2,0,1,2,2,2,0,0,1,1,0,1,0,1,2,2,2,2,2,0,1,2,1,0,0,1
149,0,1,1,2,1,4,5,4,68,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,4,0,1,2,2,3,3,4,3,0,-1,2,2,0,2,1,0,2,1,1,0,2,1,0,0,2,2,2,1,0,0,0,0,2,2,0,2,2,2,1,1,0,0,2,1,0
150,0,1,0,3,0,1,2,7,33,0,0,0,0,0,0,0,0,0,1,2,1,2,0,1,2,0,0,0,0,2,1,1,1,0,21,2,2,2,2,1,2,1,2,2,0,0,0,1,2,0,0,2,0,2,2,2,1,0,1,2,0,1,2,2,1,2,0,2,1,0
151,0,1,1,2,1,2,1,4,54,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,-1,1,0,0,0,0,2,0,2,2,0,1,1,0,2,2,0,2,1,1,0,1,0,1,2,1,0,0,1,1,1,1,0,2,2,1
152,0,0,2,0,2,5,6,6,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,4,2,5,5,0,36,0,1,0,2,1,0,1,0,0,2,2,2,0,2,2,2,1,2,0,1,2,1,0,0,0,0,2,1,0,1,0,0,0,0,1
153,0,0,2,0,2,4,6,0,44,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,2,1,1,4,0,6,0,-1,0,1,0,2,1,1,0,1,0,0,0,2,2,2,2,2,1,1,1,2,1,0,0,1,0,2,1,0,0,1,2,1,2,2,0
154,0,1,0,3,4,0,3,2,69,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,-1,0,2,2,0,0,2,0,2,0,2,1,1,0,2,2,2,1,0,0,2,0,0,2,1,1,1,1,2,1,0,1,2,0,2,0
155,0,0,0,1,3,3,4,1,57,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,0,0,3,1,0,-1,0,1,0,2,2,2,1,1,1,1,0,0,2,0,0,0,2,0,0,1,0,0,0,2,1,1,2,0,0,1,1,1,2,2,0
156,0,0,2,0,2,5,6,3,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,4,2,5,5,0,36,2,2,0,1,2,1,2,1,0,2,1,0,0,2,1,0,0,0,1,2,2,1,2,1,0,0,1,2,2,1,2,2,2,0,1
157,0,0,2,0,2,5,6,6,55,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,1,4,2,2,0,-1,2,0,2,1,1,1,1,1,2,2,0,2,0,1,0,2,0,0,2,2,1,0,2,2,2,1,2,0,2,0,0,0,1,0,0
158,0,1,1,3,4,0,3,2,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,0,0,2,5,6,7,0,60,1,0,2,1,0,0,0,0,1,2,1,0,1,1,2,0,2,2,1,1,2,1,0,2,2,2,2,2,0,1,2,2,2,0,0
159,0,1,2,0,2,4,5,0,43,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,2,1,1,4,0,6,0,2,2,0,2,0,2,2,0,1,0,0,2,1,0,0,2,2,1,1,2,0,2,2,0,1,2,1,0,1,2,2,2,1,1,0,2
160,0,0,2,0,0,1,5,0,70,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,3,0,1,1,1,1,1,0,6,0,-1,2,1,1,2,2,2,1,1,2,1,0,0,0,2,0,1,0,2,2,1,0,0,2,2,0,0,1,0,1,2,1,2,0,1,2
161,0,0,2,0,0,4,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,2,1,1,1,0,6,0,-1,1,0,1,0,1,1,2,0,2,2,0,2,0,0,0,0,0,0,0,0,2,2,2,2,2,0,2,0,0,2,0,1,2,2,1
162,0,0,2,0,2,5,6,3,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,1,4,0,6,0,53,2,1,0,1,1,2,0,2,1,2,0,2,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,1,2,2,2,0,2,0,1
163,0,1,1,2,1,2,1,4,71,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,30,1,1,1,1,0,2,0,1,2,2,1,1,1,0,0,2,0,2,0,2,0,1,2,0,1,2,0,2,1,1,0,1,2,2,0
164,0,0,2,0,3,5,0,3,72,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,3,4,2,5,5,0,-1,0,1,2,2,1,0,1,2,0,0,2,0,0,0,1,0,1,2,0,0,2,2,2,2,1,0,2,1,2,1,2,1,0,2,2
165,0,0,0,1,3,3,2,7,73,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,3,0,0,3,1,0,-1,2,1,1,1,2,0,1,0,0,0,1,0,0,0,2,2,1,1,0,1,0,1,2,0,1,0,0,2,0,0,2,0,2,1,0
166,0,0,2,0,2,5,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,4,2,5,5,0,39,1,0,2,0,0,1,2,1,1,0,2,1,1,1,0,0,1,0,1,0,0,0,2,1,1,1,1,2,0,2,0,2,2,0,1
167,0,1,1,2,1,2,1,4,74,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,4,3,0,6,0,2,2,2,2,1,1,2,1,1,1,0,1,1,2,1,1,1,2,2,0,2,0,1,1,2,1,0,0,1,1,1,2,1,2
168,0,1,1,3,4,0,3,2,75,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,7,0,-1,1,2,2,2,0,2,1,2,1,1,0,1,0,2,1,2,0,2,2,2,2,0,2,1,1,1,0,0,0,0,0,2,1,0,1
169,0,1,0,3,4,0,3,2,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,2,5,6,1,0,-1,1,1,0,0,1,1,0,2,1,2,2,2,2,0,0,2,1,1,0,1,2,1,1,0,0,0,0,1,2,1,1,1,0,0,0
170,0,1,1,2,1,4,5,0,76,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,2,1,1,0,6,0,-1,0,1,1,1,2,0,1,1,2,2,1,1,2,1,0,0,1,0,1,1,1,1,2,1,1,1,1,2,2,1,0,2,2,2,2
171,0,1,1,2,1,4,5,0,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,2,3,1,1,6,0,15,1,1,1,0,0,0,0,0,2,0,2,2,2,0,1,2,2,1,1,0,1,0,1,1,2,1,2,0,2,2,2,0,2,1,0
