,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,average_model,optimal_clustering
10,0.5254848764719464,0.5448799353498037,0.5455148926344955,0.4727834218425306,0.5302759178018933,0.5310263218656199,0.4719175709997691,0.47768990995151234,0.459218425305934,0.5389344262295082,0.541185638420688,0.5381840221657815,0.5380108519972293,0.5374913414915724,0.5362214269221889,0.5362214269221889,0.5327003001616255,0.5254848764719464,0.5451685522973909,0.5389921496190256,0.5376645116601246,0.5333352574463173,0.536105980143154,0.46966635880858926,0.5338547679519742,0.5254848764719464,0.5290637266220273,0.46597206187947354,0.46458670053105516,0.4823655045024244,0.4883687370122374,0.5037808820133918,0.5096109443546525,0.546784807203879,0.5138824751789425,0.5059743708150543,0.4914280766566613,0.5030304779496652,0.5001443084737935,0.5003752020318634,0.49829716000923574,0.4989321172939275,0.5042426691295313,0.49806626645116603,0.5010678827060725,0.4950646501962595,0.5036654352343569,0.4948337566381898,0.5021646271069037,0.4967386284922651,0.5031459247287001,0.5014142230431771,0.4975467559455091,0.5068402216578157,0.5046467328561534,0.4991630108519972,0.5022800738859385,0.5042426691295313,0.5050507965827753,0.5038386054029093,0.5097263911336873,0.49668090510274765,0.5114431274960021,0.546784807203879
11,0.45673631955668437,0.45812168090510275,0.4625086585084276,0.5558473793581159,0.5515758485338259,0.5518067420918956,0.5497287000692681,0.5471888709305011,0.5287751096744401,0.5295255137381667,0.46100785038097436,0.461354190718079,0.46418263680443317,0.464298083583468,0.46314361579311936,0.46314361579311936,0.4614119141075964,0.45673631955668437,0.5291214500115446,0.5363945970907412,0.5407815746940661,0.5526148695451397,0.5413588085892403,0.5487474024474717,0.5428596167166936,0.45673631955668437,0.5076483491110598,0.5384149157238513,0.5412433618102055,0.5536538905564534,0.552788039713692,0.550652274301547,0.5520376356499653,0.46418263680443317,0.5303336411914108,0.502337797275456,0.5041849457400138,0.49512237358577693,0.49419879935349803,0.49737358577695684,0.5007215423689679,0.5012410528746248,0.4932175017317017,0.497258138997922,0.5015873932117294,0.49264026783652737,0.5051085199722928,0.5045890094666359,0.49783537289309626,0.5017028399907643,0.4974890325559917,0.4972004156084045,0.49997113830524126,0.5036077118448395,0.5004906488108982,0.4991052874624798,0.49546871392288155,0.5009524359270376,0.504069498960979,0.4943719695220503,0.5051085199722928,0.5027418610020781,0.5243924078777461,0.5558473793581159
12,0.41529092588316785,0.5941757099976911,0.6017951974139921,0.6017374740244747,0.5962537520203186,0.5974082198106673,0.5896155622258139,0.5946374971138305,0.5757042253521126,0.574145693835142,0.5737993534980375,0.4166185638420688,0.41627222350496423,0.41575271299930733,0.4173689679057954,0.4173689679057954,0.41956245670745784,0.41529092588316785,0.5957342415146617,0.5986204109905333,0.6014488570768876,0.5747229277303163,0.57801316093281,0.5927326252597552,0.5940602632186562,0.41529092588316785,0.5153255599168783,0.5804375432925422,0.5810725005772339,0.5938293696605864,0.6026033248672362,0.6027187716462711,0.6026610482567536,0.5878261371507735,0.47318748556915263,0.5037231586238744,0.5088605402909259,0.49668090510274765,0.4955841607019164,0.501010159316555,0.5053394135303625,0.5017028399907643,0.5067824982682984,0.4964500115446779,0.4946605864696375,0.4914858000461787,0.49639228815516045,0.4970272454398522,0.4950069268067421,0.5051085199722928,0.49743130916647427,0.5011833294851074,0.49137035326714384,0.5029150311706303,0.5094954975756176,0.4998556915262064,0.5098418379127222,0.5021646271069037,0.5089759870699607,0.49119718309859156,0.5078792426691295,0.4996247979681367,0.5656368386396093,0.6027187716462711
13,0.4904179173401062,0.5071577003001616,0.5015008081274532,0.5035788501500809,0.5611867928884784,0.5610136227199262,0.5518933271761718,0.5326714384668668,0.4823943661971831,0.5077926575848534,0.5086585084276148,0.5068690833525744,0.5047333179404294,0.5039829138767028,0.5034056799815285,0.5034056799815285,0.4993073193257908,0.4904179173401062,0.5075617640267837,0.5043292542138075,0.555125836989148,0.5589355806972985,0.5242438235973217,0.523493419533595,0.5250519510505657,0.4904179173401062,0.5331332255830062,0.4882821519279612,0.5497575617640268,0.5173747402447472,0.5368852459016393,0.5334218425305934,0.5219348880166244,0.5101015931655507,0.5005772338951743,0.49988455322096514,0.5075040406372662,0.4968252135765412,0.49994227661048257,0.5031747864234588,0.5023666589702147,0.4952089586700531,0.5004617871161394,0.49584391595474486,0.5036365735395982,0.5065227430154698,0.4969406603555761,0.49728700069268067,0.5087739552066497,0.505483722004156,0.4950357885015008,0.4968829369660586,0.5019048718540753,0.4954398522281228,0.5043292542138075,0.498268298314477,0.5024243823597322,0.4994804894943431,0.5049064881089818,0.5004617871161394,0.5024821057492496,0.4960748095128146,0.520846695229055,0.5611867928884784
14,0.5428307550219349,0.5900484876471946,0.5881436157931194,0.5900484876471946,0.5678249826829831,0.5692103440314015,0.5823712768413761,0.5623989840683445,0.5802932348187485,0.5936273377972755,0.5712306626645116,0.5625144308473794,0.5596859847610252,0.5584737935811591,0.5575502193488802,0.5575502193488802,0.5526437312398984,0.5428307550219349,0.5910875086585085,0.590221657815747,0.5772338951743247,0.5721542368967906,0.5790810436388825,0.5798314477026091,0.5783883629646733,0.5428307550219349,0.5259755252828446,0.5805241283768183,0.556453474948049,0.5607827291618563,0.5190487185407527,0.49901870237820367,0.5129300392519048,0.5816785961671669,0.44579773724313093,0.4932463634264604,0.4859732163472639,0.5029438928653891,0.49584391595474486,0.49815285153544214,0.49699838374509353,0.503059339644424,0.49157238513045487,0.5010390210113138,0.496132532902332,0.48678134380050797,0.5022512121911799,0.49405449087970443,0.49936504271530824,0.5079658277534057,0.506811359963057,0.49636342646040177,0.5010967444008312,0.507734934195336,0.48799353498037407,0.49884553220965133,0.4935349803740476,0.5079081043638882,0.4985569152620642,0.491861002078042,0.5050219348880166,0.4926114061417686,0.5595940549184605,0.5910875086585085
15,0.545774647887324,0.573539598245209,0.573943661971831,0.5637266220272454,0.49243823597321634,0.4916878319094897,0.5224543985222813,0.4548603093973678,0.441410759639806,0.5689794504733318,0.5626876010159316,0.559397367813438,0.5582429000230894,0.5576079427383976,0.5563380281690141,0.5563380281690141,0.5527591780189333,0.545774647887324,0.5735973216347264,0.5704225352112676,0.5222812283537289,0.5167975063495729,0.5296120988224429,0.5299007157700301,0.5291503117063034,0.545774647887324,0.5062341260678828,0.4347725698453013,0.43454167628723156,0.4571692449780651,0.4644423920572616,0.4995382128838605,0.4969406603555761,0.5699607480951282,0.5189909951512353,0.5036365735395982,0.4908797044562457,0.5016739782960056,0.5001154467790349,0.49578619256522743,0.500923574232279,0.5028861694758716,0.4935349803740476,0.4995382128838605,0.5035788501500809,0.5054259986146387,0.5027129993073193,0.5000577233895175,0.4986146386515816,0.505195105056569,0.49584391595474486,0.49884553220965133,0.49549757561764024,0.4930731932579081,0.5072154236896791,0.49867236204109905,0.4952089586700531,0.5059455091202956,0.5020203186331101,0.5071577003001616,0.510678827060725,0.4987878088201339,0.5150273224043717,0.573943661971831
16,0.4665781574694066,0.46663588085892405,0.4687139228815516,0.5490071577003002,0.5440429462018009,0.5442161163703533,0.5407527129993073,0.5385592241976449,0.528169014084507,0.5178365273608866,0.46975294389286537,0.4695797737243131,0.47258138997921956,0.47327407065342875,0.47258138997921956,0.47258138997921956,0.4705610713461094,0.4665781574694066,0.4631724774878781,0.5278803971369199,0.5330177788039714,0.5447933502655276,0.5334795659201108,0.5411567767259293,0.5344608635419071,0.4665781574694066,0.5122950819672131,0.5341145232048026,0.5348649272685292,0.5494112214269222,0.5483722004156084,0.5442161163703533,0.5454860309397368,0.472235049642115,0.520549526668206,0.49901870237820367,0.5009812976217963,0.49699838374509353,0.5046178711613946,0.49636342646040177,0.49849919187254677,0.4983260217039945,0.49797968136688986,0.5032325098129762,0.5020203186331101,0.5048487647194644,0.5080235511429231,0.4986146386515816,0.49959593627337795,0.5013853613484184,0.49705610713461096,0.5009812976217963,0.49919187254675595,0.49936504271530824,0.4964788732394366,0.503347956592011,0.505483722004156,0.5004617871161394,0.5035788501500809,0.49601708612329715,0.4955552990071577,0.5011544677903487,0.5192347161291978,0.5494112214269222
17,0.4534460863541907,0.45367697991226047,0.45760217039944584,0.5608693142461325,0.5561359963057031,0.5563668898637728,0.5526725929346571,0.5500173170168552,0.5319498960978989,0.5329311937196952,0.4563322558300623,0.457486723620411,0.4604306164858,0.4606615100438698,0.45973793581159084,0.45973793581159084,0.4577753405679982,0.4534460863541907,0.5333352574463173,0.5401466174093743,0.5445335950126992,0.5574059108750866,0.5445335950126992,0.5533075502193489,0.5458035095820827,0.4534460863541907,0.5107076887554837,0.542513276379589,0.5453417224659431,0.5589067190025399,0.5575790810436388,0.5555587624105287,0.5564823366428077,0.4604306164858,0.5336238743939045,0.49442969291156774,0.501933733548834,0.5008369891480028,0.503261371507735,0.5041272223504965,0.5000865850842762,0.49598822442853846,0.5040117755714616,0.4950069268067421,0.4996825213576541,0.49616139459709074,0.49281343800507965,0.5000288616947587,0.49812398984068346,0.49933618102054955,0.50539713691988,0.4984126067882706,0.49737358577695684,0.4975467559455091,0.5043581159085662,0.49304433156314936,0.5061475409836066,0.5022800738859385,0.4972004156084045,0.4931597783421843,0.5022800738859385,0.4984126067882706,0.5266607232954497,0.5608693142461325
18,0.31020549526668206,0.6493881320711152,0.6824059108750866,0.6811937196952205,0.6806164858000462,0.6806164858000462,0.6811937196952205,0.6806164858000462,0.6460978988686216,0.6733433387208497,0.6770376356499653,0.6783652736088663,0.6742669129531286,0.6742669129531286,0.6757099976910644,0.6772108058185177,0.6780189332717618,0.31020549526668206,0.6484068344493189,0.679519741399215,0.6785384437774186,0.6605864696374971,0.6718425305933965,0.6783652736088663,0.6794042946201801,0.31020549526668206,0.49440083121680906,0.6193719695220503,0.6279727545601478,0.6464442392057261,0.639344262295082,0.6720734241514662,0.6690140845070423,0.6788847841145232,0.6765181251443084,0.50427153082429,0.48643500346340335,0.493996767490187,0.5081967213114754,0.49509351189101825,0.4952089586700531,0.4945162779958439,0.479450473331794,0.5079081043638882,0.5040983606557377,0.5061186792888478,0.5077926575848534,0.5013853613484184,0.4965943200184715,0.49959593627337795,0.4939390441006696,0.5009812976217963,0.48816670514892635,0.5051373816670515,0.5121796351881782,0.5031747864234588,0.4782960055414454,0.5066381897945047,0.5012699145693835,0.5194527822673748,0.4953821288386054,0.5035211267605634,0.6197567921188333,0.6824059108750866
19,0.5567420918956361,0.6074232278919418,0.6064996536596629,0.6055183560378665,0.5659201108289079,0.5674786423458785,0.5809281921034403,0.5585315169706765,0.5920110828907873,0.6100207804202262,0.5857769568229046,0.5786769799122604,0.5755021934888017,0.5745208958670053,0.5731355345185869,0.5731355345185869,0.5679981528515354,0.5567420918956361,0.6084045255137381,0.6060378665435234,0.5750981297621797,0.5701339182636804,0.5783883629646733,0.5801200646501963,0.5779842992380513,0.5567420918956361,0.5236665897021473,0.5794851073655045,0.5507965827753406,0.5579542830755022,0.5067536365735396,0.49434310782729163,0.511082890787347,0.5986492726852921,0.5270145462941584,0.5070422535211268,0.5123528053567306,0.4998268298314477,0.4938235973216347,0.500923574232279,0.5021934888016625,0.501212191179866,0.5088894019856846,0.503463403371046,0.5030016162549065,0.5110251673978295,0.5008081274532441,0.4925536827522512,0.5004617871161394,0.507330870468714,0.5084853382590626,0.49676749018702376,0.4953821288386054,0.5105056568921728,0.5144885707688756,0.49901870237820367,0.5062341260678828,0.5046178711613946,0.503059339644424,0.4909374278457631,0.5096398060494112,0.5037520203186331,0.5666833423125271,0.6084045255137381
