,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,random_model_n38,random_model_n39,random_model_n40,random_model_n41,random_model_n42,random_model_n43,random_model_n44,random_model_n45,random_model_n46,random_model_n47,random_model_n48,random_model_n49,random_model_n50,random_model_n51,random_model_n52,random_model_n53,random_model_n54,random_model_n55,random_model_n56,random_model_n57,random_model_n58,random_model_n59,random_model_n60,random_model_n61,random_model_n62,random_model_n63,random_model_n64,random_model_n65,random_model_n66,random_model_n67,random_model_n68,random_model_n69
845,0,0,1,0,1,0,0,4,108,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,2,1,0,1,2,0,0,0,2,2,0,0,2,3,1,1,2,2,1,2,0,0,2,3,1,2,2,3,1,0,0,3,2,2,3,1,3,0,2,2,2,2,2,2,2,3,3,2,3,0,0,2,2,2,3,1,0,3,0,2,3,3,0,2,3,3,1,1,2,0,2,3,0,1,3,0,1
846,0,1,1,2,3,4,3,2,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,0,2,0,6,1,0,0,0,0,0,0,0,1,1,0,3,1,0,1,0,1,2,3,1,3,2,1,3,1,1,1,1,2,1,0,3,0,1,3,1,2,2,2,3,3,3,0,0,1,2,3,2,1,1,1,0,0,1,2,3,1,3,3,3,3,0,1,3,3,0,3,1,1,2,0,1
847,0,0,2,0,4,3,4,5,40,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,1,1,2,0,7,0,0,1,1,1,3,3,1,0,0,3,0,1,0,1,1,0,2,1,3,1,3,3,2,0,2,1,2,0,0,2,2,2,3,2,1,0,2,1,1,0,3,3,1,3,2,3,0,3,1,3,1,3,0,3,2,2,1,0,2,1,2,1,0,3,0,3,3,2,0,0
848,0,1,1,3,0,2,2,6,67,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,1,2,3,5,1,1,0,0,0,0,0,0,3,0,1,1,3,1,1,0,0,3,0,2,1,3,3,0,1,0,3,1,2,2,2,2,0,1,1,0,2,0,0,1,0,0,1,2,2,2,3,3,1,3,2,1,1,1,1,2,2,2,3,3,1,3,1,0,1,0,1,3,3,2,2,1,0
849,0,1,1,2,3,4,3,2,127,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,0,2,1,6,4,0,0,0,1,2,1,0,3,2,1,0,2,2,1,2,1,0,3,3,2,1,3,0,0,0,0,3,0,3,2,1,0,0,1,2,1,3,3,2,2,1,3,2,1,0,1,3,2,1,3,2,3,3,1,2,3,2,2,2,3,0,3,0,2,3,1,1,1,2,2,0
850,0,1,0,3,0,5,6,3,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,0,2,3,5,1,3,0,0,1,1,2,3,2,3,1,3,0,2,1,1,0,3,0,0,2,2,2,1,2,0,3,2,0,1,2,3,2,2,2,0,0,2,2,1,0,2,2,2,2,2,2,2,2,3,3,3,2,1,3,3,2,2,2,3,3,0,0,3,2,1,1,0,3,1,3,2,2
851,0,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,5,7,0,1,0,1,0,5,1,3,0,0,2,2,3,1,2,2,1,3,0,2,0,0,3,0,2,2,2,2,0,3,0,2,1,3,1,3,3,2,0,3,0,0,0,0,3,3,1,2,2,1,1,1,3,1,2,2,1,1,0,3,0,3,3,0,0,3,3,0,1,0,0,1,0,0,0,0,1,3,3
852,0,1,1,2,3,4,3,2,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,0,2,0,6,4,0,0,2,0,3,2,0,1,3,1,3,3,2,2,0,1,2,3,1,0,2,1,1,1,1,3,2,1,3,2,0,3,2,3,1,2,1,3,1,0,3,1,0,0,2,3,1,2,0,2,3,2,3,1,2,3,3,3,3,1,2,0,2,1,0,3,0,0,2,2,0
853,0,1,0,3,0,5,6,3,110,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,0,2,3,4,3,3,0,0,2,1,3,2,0,2,2,0,0,3,2,1,3,3,3,3,0,1,3,3,2,0,0,1,1,2,1,2,3,3,1,3,3,2,2,2,2,3,2,0,0,2,2,1,1,3,2,3,3,0,2,2,3,1,3,1,3,2,1,1,3,1,3,1,3,0,2,3,3
854,0,1,1,2,3,4,3,2,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,0,2,0,6,4,0,0,1,2,2,2,3,3,1,0,2,2,0,3,3,1,3,3,1,2,1,3,1,2,0,1,0,3,3,2,1,0,2,0,0,3,3,3,3,3,0,1,2,2,3,0,2,1,1,0,1,1,3,3,0,3,1,2,0,0,2,2,3,2,1,1,0,0,3,2,0
855,0,0,2,0,1,0,0,4,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,1,1,1,2,0,0,0,0,0,3,0,2,0,2,3,1,1,2,3,2,3,3,1,2,0,1,2,2,0,2,0,1,0,1,1,0,3,3,1,1,0,1,1,2,2,0,3,0,0,2,1,1,1,3,2,3,3,0,3,0,3,2,0,1,1,2,1,0,1,2,0,2,3,3,3,0
856,0,0,2,0,1,0,0,4,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,1,0,5,2,0,0,0,3,2,1,3,0,3,0,3,3,0,1,1,2,1,2,1,3,2,2,3,2,3,3,1,1,0,2,0,3,1,1,2,2,1,0,1,1,0,1,1,3,2,2,1,1,1,3,3,0,0,0,1,3,1,2,0,3,2,1,3,1,3,3,2,3,1,3,3,0
857,0,0,2,0,4,3,4,5,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,1,1,2,0,5,0,0,0,1,2,0,1,1,2,2,2,1,3,1,3,0,0,3,2,0,0,1,3,1,1,0,2,0,1,3,0,3,0,2,3,1,2,2,0,3,2,2,3,2,0,3,2,1,3,2,3,3,2,2,1,3,3,0,0,1,0,3,3,0,2,2,0,3,1,2,1
858,0,0,2,1,2,1,5,7,126,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,3,4,3,5,2,0,0,2,3,3,3,1,3,1,3,2,3,0,0,1,2,2,0,3,1,2,3,3,3,0,3,3,3,0,2,0,2,2,0,3,1,3,3,3,0,0,2,2,1,1,0,0,1,1,3,3,1,3,3,0,1,1,3,0,0,2,1,2,3,3,3,3,1,2,0,1
859,0,0,1,2,1,0,0,4,114,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,1,0,0,1,2,0,0,0,2,2,3,1,2,2,2,1,2,2,0,0,3,2,2,2,1,1,0,2,2,3,3,3,3,0,3,3,0,1,2,2,0,2,3,0,0,2,3,1,2,2,1,1,1,1,1,0,3,1,0,2,0,0,2,3,3,2,0,3,3,3,1,0,1,1,0,3,2
860,0,0,0,1,2,1,5,7,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,3,4,3,5,2,0,0,1,2,3,0,1,3,3,1,0,0,0,3,2,2,2,1,2,3,0,1,3,2,0,1,1,0,0,2,3,0,2,0,0,0,0,1,1,2,1,1,3,3,3,1,1,1,2,1,1,3,1,0,1,1,0,2,2,0,2,1,1,1,3,1,0,3,2,3,0
861,0,1,0,3,0,2,2,0,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,3,0,0,0,2,3,5,1,1,0,0,3,1,0,2,1,2,1,1,1,3,1,2,2,1,2,2,0,2,0,2,2,3,3,3,3,3,1,0,2,0,2,0,1,2,1,1,1,1,2,1,2,0,2,1,2,3,1,1,0,0,3,3,2,3,1,3,0,3,1,0,0,0,0,3,1,0,2,3,2
862,0,1,0,3,0,5,6,0,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,2,3,4,4,6,0,0,3,1,3,1,1,3,2,3,0,2,1,1,0,2,1,1,2,2,1,2,2,3,2,0,3,1,2,3,3,2,2,1,0,3,3,1,3,1,1,0,3,1,2,3,0,3,1,1,1,0,2,2,3,2,2,3,0,1,2,3,1,2,0,3,1,3,0,2,1
863,0,0,2,1,2,1,5,7,-1,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,1,0,3,4,3,1,7,0,0,1,3,2,1,0,1,0,2,3,1,1,1,1,0,0,2,0,2,0,1,0,1,3,2,0,2,2,1,1,1,0,1,3,3,2,1,3,0,1,2,3,1,1,1,2,0,1,0,2,1,3,0,3,2,0,0,2,0,1,3,3,2,3,2,3,2,2,3,3
864,0,1,1,2,3,4,3,2,113,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,0,2,0,6,4,0,0,0,3,2,2,2,1,3,3,3,2,0,0,3,2,3,2,2,2,3,0,0,0,2,1,2,1,1,0,0,1,0,2,0,1,0,2,1,1,1,3,2,3,2,2,1,3,3,0,3,2,2,2,2,1,1,1,2,3,3,2,3,0,1,2,3,1,0,1,1
865,0,1,0,3,0,5,6,0,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,2,3,4,4,6,0,0,0,3,0,0,1,0,2,1,2,0,1,0,1,0,2,0,1,0,0,3,2,1,0,3,3,2,3,1,1,3,1,0,0,2,2,0,2,1,0,1,2,0,1,1,2,0,2,2,0,3,0,1,0,2,3,3,0,0,2,1,3,0,3,2,0,3,2,3,3
866,0,1,1,2,3,2,2,6,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,0,2,0,1,1,0,0,0,0,1,1,2,2,1,1,2,0,2,2,1,0,1,0,2,1,3,1,0,3,0,2,0,3,3,2,3,2,1,3,2,2,0,2,3,3,3,3,2,0,1,2,0,1,1,3,1,1,3,1,0,1,2,0,3,0,1,1,0,0,1,1,3,0,0,1,0
867,0,1,1,2,3,2,2,6,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,0,0,5,1,1,0,0,1,0,1,2,2,0,1,1,2,2,1,0,2,0,2,2,0,3,3,2,1,1,1,0,2,1,3,2,0,1,1,1,1,2,3,0,2,2,2,0,2,1,2,1,0,0,3,3,1,1,3,3,0,0,2,3,2,2,3,2,1,0,2,0,0,3,3,1,0
868,0,0,2,0,4,3,4,5,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,1,1,2,0,5,0,0,0,0,1,3,1,2,1,0,0,0,2,0,2,0,1,3,2,3,0,0,0,2,1,3,3,2,0,3,3,2,0,3,2,1,1,3,1,2,1,1,1,2,0,3,2,1,0,3,1,3,3,1,0,2,0,0,0,0,0,3,0,2,0,2,0,0,1,0,0
869,0,0,2,1,2,1,5,7,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,1,2,3,4,3,5,7,0,0,1,0,2,3,0,0,0,2,1,0,1,0,0,2,0,1,2,2,3,3,3,0,2,0,1,0,0,1,3,2,1,3,2,2,3,2,2,2,2,0,0,1,1,3,0,3,2,0,3,3,3,3,3,1,1,0,0,2,3,2,3,1,2,1,2,2,1,2,3
870,0,1,0,3,0,5,1,3,4,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,0,2,0,5,3,3,0,0,0,2,3,0,0,1,0,1,3,3,0,3,1,1,2,1,0,0,0,1,3,0,0,0,2,1,0,0,3,1,0,1,0,0,2,1,0,0,2,3,0,0,2,3,0,3,2,1,2,0,3,3,2,0,0,2,1,1,1,0,2,3,2,2,0,2,3,3,3
871,0,1,1,2,3,4,3,2,127,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,0,2,1,6,4,0,0,3,3,1,3,3,2,3,0,2,2,1,1,0,1,2,2,2,2,2,2,3,2,1,3,0,1,2,2,3,0,3,2,3,3,3,2,3,1,2,1,0,3,3,0,3,3,2,0,3,2,2,0,0,1,3,3,2,1,1,0,2,2,1,3,0,2,3,2,2
872,0,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,1,1,1,2,0,0,0,3,0,1,3,3,3,3,3,2,2,1,3,2,3,2,1,0,1,2,0,3,0,2,2,2,1,2,2,0,1,2,0,0,3,0,2,2,3,1,2,2,1,1,0,2,3,2,3,1,2,2,0,0,1,1,1,0,1,2,2,0,1,1,1,3,3,0,2,0
873,0,1,1,2,3,4,3,2,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,0,2,0,6,4,0,0,2,0,3,0,0,2,0,2,2,2,0,3,1,0,2,0,2,3,3,3,0,3,3,1,2,0,2,3,1,2,2,0,2,0,3,0,2,1,2,0,3,0,2,1,0,1,1,3,3,1,1,0,1,3,1,1,3,1,2,2,1,2,0,2,2,0,2,2,2
874,0,1,0,3,0,5,6,0,17,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,2,3,4,4,6,0,0,1,2,3,3,1,1,1,0,2,2,0,0,2,0,0,0,3,0,2,0,1,1,2,0,3,1,1,2,2,3,0,3,1,0,3,2,2,3,3,2,3,1,0,3,0,0,0,2,1,3,1,0,0,1,3,3,1,2,3,3,1,3,0,2,2,3,0,1,3
875,0,1,1,2,3,2,2,6,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,0,2,0,1,1,0,0,2,0,0,2,3,0,0,1,0,1,3,1,0,2,1,2,0,0,3,3,3,1,0,2,2,1,0,1,0,2,3,2,1,2,1,1,3,2,2,2,0,2,0,0,0,2,2,2,1,3,1,1,0,2,1,2,2,3,2,0,2,2,1,2,1,2,0,1,0
876,0,0,2,0,4,3,4,5,-1,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,1,1,2,0,7,0,0,3,1,1,2,1,0,0,2,0,3,3,1,1,2,2,2,0,3,2,0,0,0,1,3,0,0,2,3,1,2,3,3,1,0,2,3,0,2,1,1,3,1,0,3,3,0,3,0,0,3,0,1,3,2,1,0,1,3,2,1,0,0,0,1,0,0,0,1,1
877,0,0,2,0,4,3,4,1,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,1,1,2,1,7,0,0,2,1,3,0,2,1,0,3,2,1,0,0,1,0,2,1,1,2,2,1,0,1,1,2,0,2,0,3,0,2,3,3,3,1,2,2,0,1,1,0,3,1,3,3,3,0,3,3,1,3,3,2,3,2,0,1,2,1,0,0,1,1,0,0,0,3,2,3,1
878,0,0,2,0,4,3,4,5,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,1,1,2,0,5,0,0,0,1,1,0,3,1,1,0,3,1,2,0,3,0,2,2,1,0,3,1,1,0,2,0,2,3,0,1,0,0,0,3,3,1,0,3,0,3,0,2,1,0,1,1,3,0,3,1,1,2,1,3,3,1,3,0,0,2,0,3,1,2,1,0,1,2,3,3,2
879,0,0,2,0,4,3,4,5,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,1,1,2,0,5,0,0,1,1,2,3,3,0,2,0,3,1,0,1,0,1,2,2,1,1,1,3,3,2,1,3,3,1,2,1,2,0,2,2,0,0,3,2,2,3,0,3,1,0,0,2,2,1,1,3,1,2,3,2,3,2,3,2,0,0,3,1,0,2,3,1,2,0,2,3,1
880,0,0,0,1,2,1,1,7,85,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,3,0,5,3,3,0,0,1,2,0,0,2,0,3,1,2,3,2,0,3,2,0,0,3,2,1,0,1,3,2,3,0,1,3,2,3,1,2,3,1,0,1,2,3,0,2,2,2,0,0,3,2,0,2,3,2,2,3,0,0,3,1,0,1,1,2,3,2,3,1,3,1,3,0,2,3
881,0,0,2,0,1,0,0,4,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,1,0,1,2,0,0,0,2,0,0,3,1,1,1,3,0,1,2,1,1,2,3,1,1,0,0,1,1,3,2,0,2,0,1,1,0,1,3,1,2,0,1,0,0,2,2,0,3,1,1,0,2,1,3,3,1,1,1,0,2,0,3,3,2,0,1,0,3,2,0,0,0,2,2,3,0
882,0,0,2,1,2,1,5,1,66,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,2,3,0,5,1,7,0,0,3,0,0,3,0,1,2,3,0,1,1,1,0,0,3,1,1,3,3,0,2,3,1,3,3,3,3,0,0,1,0,0,2,1,2,3,2,0,1,0,1,2,2,3,2,1,1,3,0,3,3,3,2,1,1,3,1,2,2,1,1,3,3,1,0,0,1,1,3
883,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,4,0,1,2,1,0,1,2,0,0,0,2,0,2,3,2,1,1,2,1,1,1,0,2,1,1,2,1,3,1,1,1,3,3,3,3,1,2,0,0,1,0,2,1,0,2,3,3,0,1,3,1,3,0,1,2,2,2,2,2,1,0,2,0,3,2,1,2,1,2,2,3,0,2,0,1,3,2,2,1
884,0,1,1,2,1,0,0,4,124,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,1,0,0,5,1,0,0,0,0,3,1,0,2,0,2,2,3,3,2,0,0,1,2,3,3,0,3,3,2,0,3,0,1,3,2,0,2,0,2,0,2,2,2,1,0,2,0,3,1,3,3,0,1,3,0,1,1,1,0,3,2,1,2,2,0,3,0,2,2,0,3,3,1,1,2,3,2
885,0,1,0,3,0,2,2,0,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,2,3,4,4,1,0,0,1,0,1,3,0,2,2,3,3,1,3,2,3,3,0,1,0,2,3,3,0,3,2,2,1,1,2,1,2,2,3,2,1,1,1,2,0,2,0,1,3,0,1,0,1,2,2,2,1,2,2,0,1,0,2,0,2,3,1,2,3,3,1,0,0,0,0,1,2
886,0,0,2,0,4,3,4,5,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,1,1,2,0,5,0,0,2,0,2,3,1,3,3,3,3,2,1,3,1,2,3,2,0,1,1,1,3,0,2,1,0,0,3,1,2,0,2,0,3,3,0,1,2,2,2,0,0,0,2,2,1,2,2,1,1,2,2,0,2,2,1,3,3,0,2,2,2,3,0,2,1,3,3,1,3
887,0,1,0,3,0,2,6,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,2,3,5,1,1,0,0,0,2,1,0,2,1,1,1,2,2,2,3,0,1,2,1,1,0,0,1,2,1,1,3,2,0,0,1,2,3,2,1,1,1,1,3,3,3,0,1,3,1,0,2,2,1,0,2,0,3,1,0,0,2,1,3,1,0,0,2,3,3,1,3,3,2,0,1,1
888,0,1,1,2,3,4,3,2,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,0,2,0,6,4,0,0,1,1,1,3,1,1,3,2,1,0,0,3,1,0,1,3,2,0,1,2,1,1,0,0,1,2,0,2,1,0,2,3,1,3,3,3,2,3,1,3,0,3,3,2,1,3,0,1,0,3,3,0,2,3,3,0,3,0,3,3,0,3,0,2,1,0,2,1,2
889,0,0,0,1,2,1,5,7,115,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,3,4,3,5,2,0,0,2,0,3,1,3,1,3,0,1,2,2,3,3,0,3,1,2,1,1,3,2,0,2,0,1,3,1,2,2,3,0,3,0,3,3,0,2,1,2,0,1,0,3,1,2,3,3,3,0,3,1,0,0,1,2,0,2,0,1,0,1,1,1,3,1,1,1,3,3
890,0,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,1,1,1,2,0,0,0,1,3,1,3,1,3,0,1,0,2,2,1,3,3,3,3,1,3,3,3,1,2,1,1,1,3,0,3,1,3,3,0,2,2,0,2,1,0,0,1,0,2,0,3,3,0,2,3,1,0,0,0,0,0,0,1,0,0,1,0,2,0,2,1,0,2,3,1,0
891,0,0,2,0,4,3,4,5,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,1,2,1,1,2,0,7,0,0,0,3,1,0,1,3,2,1,1,2,1,3,0,2,3,0,1,0,0,0,3,3,1,0,0,3,3,0,3,3,3,0,3,0,3,3,3,3,0,3,1,2,1,3,2,0,1,2,1,0,3,1,2,0,1,3,1,2,0,2,0,2,3,1,2,2,3,3,0
892,0,1,1,2,3,4,3,2,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,0,2,0,6,4,0,0,3,0,2,3,2,1,0,3,3,0,1,1,0,1,1,0,3,1,3,2,0,1,0,2,3,2,0,1,3,2,0,0,3,1,2,1,2,1,0,2,0,0,0,3,2,2,2,1,2,2,2,1,1,3,0,1,1,2,0,0,1,1,0,1,0,2,3,1,3
893,0,1,0,3,0,2,1,3,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,0,2,0,5,1,3,0,0,0,1,0,2,2,3,3,1,0,1,0,2,1,3,3,3,1,3,2,1,3,3,2,3,3,0,3,1,3,1,1,1,0,1,3,3,3,3,2,0,1,0,1,2,3,2,1,2,2,2,0,0,1,2,2,3,1,1,1,0,3,2,1,3,2,0,2,0,3
894,0,0,2,0,1,0,0,4,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,1,0,1,2,0,0,0,3,3,3,0,1,2,3,0,1,2,2,1,2,3,3,2,3,2,3,0,2,3,0,1,2,3,2,1,0,2,1,3,0,0,3,1,1,0,3,3,1,3,1,2,1,2,1,0,2,1,1,3,0,3,1,1,3,0,0,0,3,3,1,0,2,0,0,1,3
895,0,1,1,2,3,4,3,2,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,0,2,0,6,4,0,0,1,1,2,1,2,3,3,2,0,2,0,1,1,2,3,2,3,1,3,1,0,2,3,3,2,2,1,2,3,2,2,2,2,2,1,0,3,2,1,3,0,3,2,2,1,0,0,1,2,1,2,1,0,3,3,0,1,2,0,3,0,3,0,0,1,0,2,2,2
896,0,1,1,2,3,2,2,6,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,0,0,5,1,1,0,0,1,0,2,2,0,3,0,3,3,2,2,2,1,3,3,1,2,3,3,2,1,2,1,0,3,1,0,2,3,0,1,0,2,1,3,2,1,3,3,2,1,1,2,3,3,3,2,1,0,0,1,3,2,1,2,2,0,0,2,3,0,0,1,3,2,1,3,0,3
897,0,1,1,2,3,4,3,2,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,0,2,0,6,4,0,0,3,2,3,1,0,3,3,3,0,2,1,3,2,3,0,3,0,0,3,3,2,3,1,1,3,3,2,3,2,3,0,2,3,3,0,3,2,1,2,1,2,3,1,1,2,3,0,0,2,2,1,2,0,1,0,1,0,0,2,2,3,3,0,2,0,0,2,1,1
898,0,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,1,1,1,2,0,0,0,1,2,0,3,2,0,3,2,2,1,1,1,2,0,1,1,2,2,1,0,0,0,2,2,2,2,3,3,3,0,3,2,3,1,1,0,3,2,1,0,3,2,3,3,1,0,3,2,1,1,0,2,1,3,3,2,0,3,3,0,2,1,0,0,3,1,1,0,1
899,0,1,0,3,0,2,1,3,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,0,2,0,5,1,3,0,0,1,3,3,2,0,2,3,1,1,2,1,1,0,3,0,3,2,1,2,3,0,2,0,0,3,3,0,2,3,2,0,1,1,2,1,0,1,3,1,2,2,2,1,2,2,2,2,0,2,2,0,0,2,1,3,1,0,3,1,2,1,0,3,0,1,0,2,1,2
900,0,1,1,3,0,2,2,6,67,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,1,2,3,5,1,1,0,0,1,1,2,1,3,1,3,2,2,2,3,1,0,0,3,3,3,2,1,1,0,2,0,1,1,1,2,0,1,1,3,3,2,0,3,1,3,1,0,1,1,0,1,2,3,3,1,3,2,2,2,1,1,0,0,1,1,3,1,2,3,0,1,3,2,3,3,3,3
901,0,0,2,0,1,0,0,4,47,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,1,1,1,2,0,0,0,0,2,2,0,0,3,0,3,1,0,0,2,3,2,2,0,2,0,1,1,2,0,0,2,3,0,2,2,1,2,2,3,1,0,2,0,1,2,0,1,1,3,1,3,3,3,1,2,0,0,0,0,1,2,0,0,0,3,1,2,3,3,1,3,1,1,3,1,3
902,0,1,1,2,3,4,2,6,79,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,0,2,0,6,1,0,0,2,0,1,2,2,1,0,2,2,2,2,2,0,2,3,0,3,1,3,0,1,1,0,1,0,1,3,1,1,3,3,1,0,3,3,1,0,1,2,0,2,1,1,1,2,0,1,2,3,2,2,1,3,0,1,0,0,1,1,3,1,0,2,3,1,1,1,2,2
903,0,0,2,0,4,0,0,4,47,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,4,0,1,2,1,1,1,2,0,0,0,1,2,1,2,1,2,2,1,3,3,0,2,0,1,3,2,1,0,0,3,1,0,3,1,3,2,1,2,3,1,1,0,2,1,0,2,1,0,2,2,3,2,1,3,2,2,3,3,0,0,1,3,1,0,3,3,0,1,0,0,2,2,3,3,0,0,2,2,1
904,0,1,0,3,0,5,6,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,2,3,4,4,6,0,0,3,1,1,0,2,2,3,1,0,0,2,2,1,0,3,0,2,1,3,3,0,2,3,3,1,1,3,0,3,2,2,1,3,0,3,0,0,2,2,2,1,2,1,3,1,3,2,0,0,0,0,3,3,1,3,0,3,2,1,3,2,1,3,2,1,2,2,1,2
